cycle,instant_energy,cumulative_energy
2164,-1.29,-1.246558891
2165,-1.44,-1.246648199
2166,-1.39,-1.246714352
2167,-1.41,-1.246789668
2168,-1.45,-1.246883356
2169,-1.44,-1.24697235
2170,-1.42,-1.24705205
2171,-1.32,-1.247085635
2172,-1.28,-1.247100782
2173,-1.24,-1.247097516
2174,-1.21,-1.24708046
2175,-1.19,-1.247054228
2176,-1.24,-1.247050988
2177,-1.33,-1.247089073
2178,-1.26,-1.247094998
2179,-1.3,-1.247119266
2180,-1.29,-1.247138927
2181,-1.3,-1.247163153
2182,-1.28,-1.247178195
2183,-1.23,-1.24717033
2184,-1.2,-1.247148741
2185,-1.09,-1.247076853
2186,-1.2,-1.247055327
2187,-1.06,-1.246969835
2188,-1.05,-1.246879854
2189,-1.05,-1.246789954
2190,-1.15,-1.246745778
2191,-1.12,-1.246687956
2192,-1.02,-1.246584587
2193,-1.12,-1.246526892
2194,-1.09,-1.246455581
2195,-1.07,-1.246375228
2196,-1.19,-1.246349568
2197,-1.19,-1.246323931
2198,-1.26,-1.24633015
2199,-1.25,-1.246331818
2200,-1.3,-1.246356202
2201,-1.17,-1.246321526
2202,-1.16,-1.246282342
2203,-1.08,-1.246206897
2204,-1.07,-1.246126984
2205,-1.15,-1.246083409
2206,-1.06,-1.245999094
2207,-1.17,-1.245964674
2208,-1.22,-1.24595292
2209,-1.19,-1.245927602
2210,-1.09,-1.245857078
2211,-1.14,-1.245809222
2212,-1.19,-1.245784004
2213,-1.18,-1.245754291
2214,-1.17,-1.24572009
2215,-1.08,-1.245645307
2216,-1.03,-1.245548038
2217,-0.96,-1.245419297
2218,-0.98,-1.245299685
2219,-0.94,-1.245162162
2220,-0.77,-1.244948222
2221,-0.86,-1.244774977
2222,-0.85,-1.244597391
2223,-1.02,-1.244496403
2224,-0.99,-1.244382022
2225,-0.9,-1.244227314
2226,-0.95,-1.244095195
2227,-0.9,-1.243940754
2228,-1,-1.243831314
2229,-0.93,-1.243690583
2230,-0.86,-1.243518602
2231,-0.89,-1.243360215
2232,-0.94,-1.243224362
2233,-1.13,-1.243173679
2234,-1.02,-1.243073826
2235,-1.06,-1.24299195
2236,-1.07,-1.242914618
2237,-1.11,-1.242855228
2238,-1.12,-1.242800357
2239,-1.2,-1.24278125
2240,-1.3,-1.242806783
2241,-1.29,-1.242827832
2242,-1.26,-1.242835488
2243,-1.15,-1.242794118
2244,-1.1,-1.242730512
2245,-1.07,-1.242653606
2246,-1.14,-1.242607922
2247,-1.23,-1.242602313
2248,-1.41,-1.242676745
2249,-1.3,-1.242702222
2250,-1.34,-1.242745446
2251,-1.16,-1.242708703
2252,-1.11,-1.2426498
2253,-1.11,-1.242590949
2254,-1.24,-1.2425898
2255,-1.22,-1.242579787
2256,-1.25,-1.242583075
2257,-1.14,-1.242537644
2258,-1.23,-1.242532094
2259,-1.26,-1.242539823
2260,-1.12,-1.242485626
2261,-1.18,-1.242458002
2262,-1.2,-1.24243924
2263,-1.2,-1.242420495
2264,-1.27,-1.242432671
2265,-1.26,-1.242440424
2266,-1.24,-1.242439347
2267,-1.11,-1.242380952
2268,-1.14,-1.242335831
2269,-1.26,-1.242343612
2270,-1.23,-1.242338177
2271,-1.3,-1.242363556
2272,-1.19,-1.242340519
2273,-1.21,-1.242326297
2274,-1.32,-1.24236044
2275,-1.29,-1.242381371
2276,-1.09,-1.242314449
2277,-1.24,-1.242313433
2278,-1.23,-1.24230803
2279,-1.16,-1.24227193
2280,-1,-1.242165717
2281,-1.06,-1.24208589
2282,-1.13,-1.242036794
2283,-1.22,-1.242027145
2284,-1.07,-1.24195186
2285,-1.09,-1.241885389
2286,-1.14,-1.24184084
2287,-1.26,-1.241848776
2288,-1.18,-1.241821756
2289,-1.17,-1.241790393
2290,-1.18,-1.241763422
2291,-1.24,-1.241762653
2292,-1.1,-1.241700829
2293,-1.15,-1.241660854
2294,-1.06,-1.241581699
2295,-1.09,-1.241515679
2296,-1.16,-1.241480192
2297,-1.2,-1.241462141
2298,-1.16,-1.241426707
2299,-1.15,-1.241386957
2300,-1.28,-1.241403738
2301,-1.34,-1.241446568
2302,-1.25,-1.241450282
2303,-1.31,-1.241480035
2304,-1.37,-1.241535792
2305,-1.39,-1.241600173
2306,-1.32,-1.241634157
2307,-1.23,-1.241629116
2308,-1.27,-1.241641403
2309,-1.23,-1.241636364
2310,-1.22,-1.241627001
2311,-1.21,-1.241613322
2312,-1.14,-1.24156939
2313,-1.2,-1.241551426
2314,-1.31,-1.241580994
2315,-1.4,-1.241649396
2316,-1.34,-1.241691843
2317,-1.29,-1.241712683
2318,-1.39,-1.241776628
2319,-1.35,-1.241823276
2320,-1.31,-1.24185265
2321,-1.27,-1.241864772
2322,-1.2,-1.24184675
2323,-1.21,-1.241833046
2324,-1.26,-1.24184086
2325,-1.23,-1.24183577
2326,-1.32,-1.24186936
2327,-1.34,-1.241911512
2328,-1.26,-1.241919279
2329,-1.25,-1.241922747
2330,-1.25,-1.241926212
2331,-1.23,-1.241921098
2332,-1.07,-1.241847407
2333,-1.29,-1.241868038
2334,-1.19,-1.241845824
2335,-1.22,-1.241836473
2336,-1.13,-1.241788618
2337,-1.18,-1.24176219
2338,-1.19,-1.24174006
2339,-1.01,-1.241641026
2340,-1.12,-1.241589065
2341,-1.08,-1.241520068
2342,-1.17,-1.241489543
2343,-1.15,-1.241450512
2344,-1.22,-1.241441365
2345,-1.17,-1.241410912
2346,-1.21,-1.241397529
2347,-1.27,-1.24140971
2348,-1.35,-1.241455939
2349,-1.33,-1.241493617
2350,-1.4,-1.241561038
2351,-1.38,-1.241619898
2352,-1.42,-1.241695708
2353,-1.33,-1.24173322
2354,-1.23,-1.241728238
2355,-1.28,-1.241744482
2356,-1.2,-1.241726771
2357,-1.3,-1.241751484
2358,-1.34,-1.241793133
2359,-1.43,-1.241872881
2360,-1.53,-1.241994917
2361,-1.42,-1.242070279
2362,-1.43,-1.24214981
2363,-1.37,-1.242203892
2364,-1.3,-1.24222833
2365,-1.33,-1.242265427
2366,-1.41,-1.242336291
2367,-1.43,-1.242415541
2368,-1.31,-1.242444069
2369,-1.38,-1.24250211
2370,-1.43,-1.242581189
2371,-1.49,-1.242685497
2372,-1.35,-1.242730721
2373,-1.34,-1.242771693
2374,-1.34,-1.242812632
2375,-1.21,-1.242798822
2376,-1.14,-1.242755574
2377,-1.26,-1.242762826
2378,-1.19,-1.242740647
2379,-1.19,-1.242718487
2380,-1.32,-1.242750945
2381,-1.27,-1.242762385
2382,-1.26,-1.242769618
2383,-1.34,-1.242810403
2384,-1.2,-1.242792453
2385,-1.2,-1.242774518
2386,-1.34,-1.242815249
2387,-1.22,-1.242805695
2388,-1.15,-1.242766848
2389,-1.02,-1.24267364
2390,-1.06,-1.24259724
2391,-1.02,-1.242504181
2392,-0.98,-1.242394484
2393,-1.07,-1.242322473
2394,-1.1,-1.242263048
2395,-1.24,-1.242262104
2396,-1.24,-1.24226116
2397,-1.18,-1.242235196
2398,-1.26,-1.242242601
2399,-1.11,-1.2421875
2400,-1.15,-1.242149105
2401,-1.1,-1.242089925
2402,-1.13,-1.242043279
2403,-1.2,-1.24202579
2404,-1.18,-1.242
2405,-1.17,-1.241970075
2406,-1.13,-1.241923556
2407,-1.08,-1.241856312
2408,-1.07,-1.241784973
2409,-1.02,-1.241692946
2410,-1.1,-1.241634177
2411,-1.04,-1.24155058
2412,-1,-1.241450477
2413,-1.2,-1.241433306
2414,-1.22,-1.241424431
2415,-1.07,-1.241353477
2416,-1.13,-1.241307406
2417,-1.01,-1.241211745
2418,-1.01,-1.241116164
2419,-0.97,-1.241004132
2420,-1.06,-1.240929368
2421,-1.11,-1.24087531
2422,-1.1,-1.240817169
2423,-1.1,-1.240759076
2424,-1.12,-1.240709278
2425,-1.02,-1.240618302
2426,-0.97,-1.240506799
2427,-1.04,-1.240424217
2428,-1.02,-1.240333471
2429,-1.23,-1.240329218
2430,-1.25,-1.240333196
2431,-1.31,-1.240361842
2432,-1.25,-1.240365804
2433,-1.26,-1.24037387
2434,-1.19,-1.240353183
2435,-1.16,-1.240320197
2436,-1.05,-1.240242101
2437,-1.13,-1.240196883
2438,-1.18,-1.240172202
2439,-1.26,-1.240180328
2440,-1.2,-1.240163867
2441,-1.2,-1.24014742
2442,-1.18,-1.2401228
2443,-1.02,-1.240032733
2444,-1.14,-1.23999182
2445,-1.15,-1.239955029
2446,-1.06,-1.239881488
2447,-1.02,-1.239791667
2448,-1.12,-1.239742752
2449,-1.13,-1.239697959
2450,-1.17,-1.239669523
2451,-1.18,-1.239645188
2452,-1.16,-1.239612719
2453,-1.12,-1.239563977
2454,-1.14,-1.239523422
2455,-1.05,-1.239446254
2456,-1.11,-1.239393569
2457,-1.01,-1.239300244
2458,-1.07,-1.239231395
2459,-1.1,-1.239174797
2460,-1.11,-1.239122308
2461,-1.18,-1.239098294
2462,-1.26,-1.23910678
2463,-1.17,-1.239078734
2464,-1.11,-1.239026369
2465,-1.19,-1.239006488
2466,-1.25,-1.239010944
2467,-1.04,-1.238930308
2468,-1.13,-1.238886189
2469,-1.09,-1.238825911
2470,-1.11,-1.238773776
2471,-1.31,-1.238802589
2472,-1.22,-1.238794986
2473,-1.16,-1.238763137
2474,-1.09,-1.23870303
2475,-1.16,-1.238671244
2476,-1.11,-1.238619298
2477,-0.99,-1.238518967
2478,-1.03,-1.238434853
2479,-1.15,-1.238399194
2480,-1.12,-1.238351471
2481,-1.09,-1.2382917
2482,-1.01,-1.238199758
2483,-1.11,-1.238148148
2484,-1.17,-1.238120724
2485,-1.16,-1.2380893
2486,-1.22,-1.238082027
2487,-1.14,-1.238042605
2488,-1.29,-1.238063479
2489,-1.16,-1.238032129
2490,-1.24,-1.238032919
2491,-1.35,-1.238077849
2492,-1.2,-1.238062575
2493,-1.22,-1.238055333
2494,-1.3,-1.23808016
2495,-1.25,-1.238084936
2496,-1.27,-1.238097717
2497,-1.41,-1.238166533
2498,-1.32,-1.23819928
2499,-1.2,-1.238184
2500,-1.26,-1.238192723
2501,-1.4,-1.238257394
2502,-1.36,-1.238306033
2503,-1.39,-1.238366613
2504,-1.46,-1.23845509
2505,-1.41,-1.238523543
2506,-1.39,-1.238583965
2507,-1.44,-1.238664274
2508,-1.41,-1.238732563
2509,-1.39,-1.238792829
2510,-1.37,-1.238845082
2511,-1.2,-1.238829618
2512,-1.17,-1.238802228
2513,-1.3,-1.238826571
2514,-1.33,-1.238862823
2515,-1.17,-1.238835453
2516,-1.21,-1.238823997
2517,-1.16,-1.238792693
2518,-1.28,-1.238809051
2519,-1.15,-1.23877381
2520,-1.22,-1.238766363
2521,-1.18,-1.238743061
2522,-1.18,-1.238719778
2523,-1.22,-1.238712361
2524,-1.36,-1.238760396
2525,-1.26,-1.238768804
2526,-1.49,-1.238868223
2527,-1.27,-1.238880538
2528,-1.29,-1.238900751
2529,-1.3,-1.238924901
2530,-1.34,-1.238964836
2531,-1.34,-1.239004739
2532,-1.12,-1.238957758
2533,-1.27,-1.238970008
2534,-1.15,-1.238934911
2535,-1.18,-1.238911672
2536,-1.17,-1.238884509
2537,-1.24,-1.238884949
2538,-1.3,-1.238909019
2539,-1.24,-1.238909449
2540,-1.22,-1.238902007
2541,-1.19,-1.238882769
2542,-1.31,-1.238910735
2543,-1.2,-1.23889544
2544,-1.28,-1.238911591
2545,-1.19,-1.23889238
2546,-1.26,-1.238900667
2547,-1.31,-1.238928571
2548,-1.18,-1.238905453
2549,-1.11,-1.238854902
2550,-1.08,-1.23879263
2551,-0.95,-1.238679467
2552,-0.97,-1.238574226
2553,-0.97,-1.238469068
2554,-0.96,-1.238360078
2555,-1.04,-1.238282473
2556,-1.02,-1.238197106
2557,-1.05,-1.238123534
2558,-1.06,-1.238053927
2559,-1.07,-1.237988281
2560,-1.1,-1.237934401
2561,-1.06,-1.237864949
2562,-1.11,-1.23781506
2563,-1.05,-1.23774181
2564,-1.09,-1.237684211
2565,-1.15,-1.237650039
2566,-1.05,-1.237576938
2567,-1.03,-1.237496106
2568,-1.07,-1.237430907
2569,-1.01,-1.237342412
2570,-1.09,-1.237285103
2571,-1.23,-1.237282271
2572,-1.17,-1.237256121
2573,-0.99,-1.237160062
2574,-1.1,-1.237106796
2575,-1.14,-1.237069099
2576,-1.24,-1.237070237
2577,-1.32,-1.237102405
2578,-1.3,-1.237126793
2579,-1.45,-1.237209302
2580,-1.36,-1.237256877
2581,-1.35,-1.237300542
2582,-1.39,-1.237359659
2583,-1.33,-1.237395511
2584,-1.25,-1.237400387
2585,-1.19,-1.237382057
2586,-1.11,-1.237332818
2587,-0.96,-1.237225657
2588,-0.95,-1.237114716
2589,-1.12,-1.237069498
2590,-1.13,-1.237028174
2591,-1.25,-1.237033179
2592,-1.22,-1.23702661
2593,-1.17,-1.237000771
2594,-1.21,-1.236990366
2595,-1.22,-1.236983821
2596,-1.1,-1.236931074
2597,-1.14,-1.236893764
2598,-1.25,-1.236898807
2599,-1.17,-1.236873077
2600,-1.3,-1.236897347
2601,-1.42,-1.236967717
2602,-1.36,-1.237014983
2603,-1.31,-1.237043011
2604,-1.37,-1.23709405
2605,-1.33,-1.237129701
2606,-1.38,-1.237184503
2607,-1.48,-1.237277607
2608,-1.4,-1.237339977
2609,-1.33,-1.237375479
2610,-1.25,-1.237380314
2611,-1.22,-1.23737366
2612,-1.14,-1.237336395
2613,-1.11,-1.237287682
2614,-1.15,-1.237254302
2615,-1.17,-1.237228593
2616,-1.22,-1.23722201
2617,-1.32,-1.237253629
2618,-1.17,-1.23722795
2619,-1.21,-1.237217557
2620,-1.16,-1.237188096
2621,-1.23,-1.237185355
2622,-1.22,-1.237178803
2623,-1.29,-1.237198933
2624,-1.43,-1.237272381
2625,-1.39,-1.237330541
2626,-1.37,-1.237381043
2627,-1.41,-1.237446728
2628,-1.41,-1.237512362
2629,-1.42,-1.237581749
2630,-1.25,-1.237586469
2631,-1.27,-1.237598784
2632,-1.22,-1.2375921
2633,-1.41,-1.237657555
2634,-1.49,-1.237753321
2635,-1.56,-1.237875569
2636,-1.65,-1.238031854
2637,-1.5,-1.23813116
2638,-1.64,-1.238283441
2639,-1.72,-1.238465909
2640,-1.78,-1.238670958
2641,-1.74,-1.238860712
2642,-1.64,-1.239012486
2643,-1.55,-1.239130106
2644,-1.49,-1.239224953
2645,-1.43,-1.239297052
2646,-1.49,-1.239391764
2647,-1.45,-1.239471299
2648,-1.35,-1.239513024
2649,-1.45,-1.239592453
2650,-1.26,-1.239600151
2651,-1.24,-1.239600302
2652,-1.33,-1.239634376
2653,-1.32,-1.239664657
2654,-1.21,-1.239653484
2655,-1.02,-1.239570783
2656,-1.2,-1.23955589
2657,-1.2,-1.239541008
2658,-1.13,-1.239499812
2659,-1.03,-1.239421053
2660,-0.96,-1.239316047
2661,-1.09,-1.239259955
2662,-1.35,-1.23930154
2663,-1.21,-1.239290541
2664,-1.16,-1.239260788
2665,-1.16,-1.239231058
2666,-1.29,-1.239250094
2667,-1.23,-1.239246627
2668,-1.15,-1.239213188
2669,-1.22,-1.239205993
2670,-1.19,-1.23918757
2671,-1.16,-1.239157934
2672,-1.08,-1.239098391
2673,-1.27,-1.239109948
2674,-1.15,-1.239076636
2675,-1.06,-1.239009716
2676,-1.28,-1.239025028
2677,-1.18,-1.239002987
2678,-1.16,-1.238973498
2679,-1.07,-1.238910448
2680,-1.06,-1.238843715
2681,-1.06,-1.238777032
2682,-0.98,-1.238680581
2683,-1.11,-1.238632638
2684,-1,-1.238543762
2685,-1.02,-1.238462398
2686,-1.01,-1.238377373
2687,-1.09,-1.238322173
2688,-1.04,-1.238248419
2689,-1.1,-1.238197026
2690,-1.02,-1.238115942
2691,-0.99,-1.238023774
2692,-1.04,-1.237950241
2693,-0.99,-1.237858203
2694,-1.02,-1.237777365
2695,-1.17,-1.237752226
2696,-1.19,-1.23773452
2697,-1.09,-1.237679763
2698,-1.1,-1.237628751
2699,-1.2,-1.237614815
2700,-1.1,-1.237563865
2701,-1.14,-1.237527757
2702,-1.1,-1.237476878
2703,-0.95,-1.237370562
2704,-0.92,-1.237253235
2705,-0.91,-1.237132299
2706,-0.93,-1.23701884
2707,-1.07,-1.236957164
2708,-0.99,-1.236866002
2709,-1.1,-1.236815498
2710,-1.15,-1.236783475
2711,-1.18,-1.236762537
2712,-1.12,-1.236719499
2713,-1.04,-1.236647015
2714,-1.14,-1.236611418
2715,-1.16,-1.236583211
2716,-1.26,-1.236591829
2717,-1.2,-1.236578366
2718,-1.22,-1.236572269
2719,-1.27,-1.236584559
2720,-1.25,-1.236589489
2721,-1.24,-1.236590742
2722,-1.26,-1.236599339
2723,-1.33,-1.236633627
2724,-1.35,-1.236675229
2725,-1.37,-1.236724138
2726,-1.24,-1.236725339
2727,-1.26,-1.236733871
2728,-1.3,-1.236757054
2729,-1.31,-1.236783883
2730,-1.22,-1.236777737
2731,-1.12,-1.236734993
2732,-1.14,-1.236699598
2733,-1.23,-1.236697147
2734,-1.48,-1.236786106
2735,-1.35,-1.236827485
2736,-1.27,-1.236839605
2737,-1.24,-1.23684076
2738,-1.25,-1.236845564
2739,-1.37,-1.236894161
2740,-1.3,-1.236917184
2741,-1.3,-1.23694019
2742,-1.27,-1.236952242
2743,-1.21,-1.23694242
2744,-1.4,-1.237001821
2745,-1.29,-1.237021122
2746,-1.33,-1.237054969
2747,-1.4,-1.237114265
2748,-1.36,-1.237158967
2749,-1.47,-1.237243636
2750,-1.44,-1.237317339
2751,-1.46,-1.237398256
2752,-1.37,-1.237446422
2753,-1.39,-1.237501816
2754,-1.13,-1.237462795
2755,-1.16,-1.237434688
2756,-1.34,-1.23747189
2757,-1.28,-1.23748731
2758,-1.42,-1.237553461
2759,-1.35,-1.237594203
2760,-1.4,-1.237653024
2761,-1.43,-1.237722665
2762,-1.51,-1.237821209
2763,-1.46,-1.237901592
2764,-1.52,-1.238003617
2765,-1.44,-1.238076645
2766,-1.47,-1.238160463
2767,-1.47,-1.23824422
2768,-1.39,-1.238299025
2769,-1.32,-1.23832852
2770,-1.32,-1.238357994
2771,-1.48,-1.238445166
2772,-1.6,-1.23857555
2773,-1.5,-1.238669791
2774,-1.51,-1.238767568
2775,-1.63,-1.238908501
2776,-1.59,-1.23903493
2777,-1.46,-1.239114471
2778,-1.5,-1.239208348
2779,-1.46,-1.23928777
2780,-1.47,-1.23937073
2781,-1.46,-1.239450036
2782,-1.5,-1.239543658
2783,-1.54,-1.23965158
2784,-1.54,-1.239759425
2785,-1.39,-1.239813352
2786,-1.5,-1.23990671
2787,-1.54,-1.240014347
2788,-1.68,-1.240172105
2789,-1.56,-1.240286738
2790,-1.66,-1.240437119
2791,-1.62,-1.240573066
2792,-1.55,-1.240683852
2793,-1.36,-1.240726557
2794,-1.45,-1.240801431
2795,-1.53,-1.240904864
2796,-1.36,-1.240947444
2797,-1.42,-1.241011437
2798,-1.49,-1.241100393
2799,-1.57,-1.241217857
2800,-1.46,-1.241295966
2801,-1.38,-1.241345468
2802,-1.35,-1.241384231
2803,-1.41,-1.241444365
2804,-1.29,-1.241461676
2805,-1.42,-1.241525303
2806,-1.47,-1.241606698
2807,-1.56,-1.241720085
2808,-1.53,-1.241822713
2809,-1.46,-1.241900356
2810,-1.41,-1.241960157
2811,-1.22,-1.241952347
2812,-1.31,-1.241976538
2813,-1.2,-1.24196162
2814,-1.2,-1.241946714
2815,-1.35,-1.241985085
2816,-1.4,-1.242041179
2817,-1.48,-1.242125621
2818,-1.47,-1.242206456
2819,-1.38,-1.242255319
2820,-1.36,-1.242297058
2821,-1.45,-1.242370659
2822,-1.41,-1.242430039
2823,-1.5,-1.242521246
2824,-1.46,-1.24259823
2825,-1.4,-1.242653928
2826,-1.33,-1.242684825
2827,-1.4,-1.242740453
2828,-1.41,-1.242799576
2829,-1.33,-1.242830389
2830,-1.33,-1.24286118
2831,-1.32,-1.242888418
2832,-1.19,-1.242869749
2833,-1.22,-1.24286168
2834,-1.18,-1.242839506
2835,-1.26,-1.242845557
2836,-1.14,-1.242809306
2837,-1.39,-1.24286117
2838,-1.37,-1.242905953
2839,-1.34,-1.242940141
2840,-1.63,-1.243076382
2841,-1.51,-1.243170303
2842,-1.51,-1.243264158
2843,-1.51,-1.243357947
2844,-1.45,-1.24343058
2845,-1.39,-1.24348208
2846,-1.42,-1.243544081
2847,-1.48,-1.243627107
2848,-1.58,-1.243745174
2849,-1.52,-1.243842105
2850,-1.5,-1.243931954
2851,-1.5,-1.244021739
2852,-1.45,-1.244093936
2853,-1.27,-1.244103013
2854,-1.28,-1.244115587
2855,-1.24,-1.244114146
2856,-1.22,-1.244105705
2857,-1.25,-1.244107768
2858,-1.09,-1.244053865
2859,-1.26,-1.244059441
2860,-1.32,-1.244085984
2861,-1.23,-1.244081062
2862,-1.38,-1.244128537
2863,-1.4,-1.244182961
2864,-1.32,-1.244209424
2865,-1.41,-1.244267271
2866,-1.34,-1.244300663
2867,-1.42,-1.244361925
2868,-1.26,-1.244367375
2869,-1.29,-1.244383275
2870,-1.25,-1.244385232
2871,-1.25,-1.244387187
2872,-1.38,-1.244434389
2873,-1.27,-1.244443285
2874,-1.35,-1.24448
2875,-1.36,-1.244520167
2876,-1.37,-1.244563782
2877,-1.19,-1.244544823
2878,-1.16,-1.244515457
2879,-1.19,-1.244496528
2880,-1.2,-1.244481083
2881,-1.13,-1.24444136
2882,-1.16,-1.244412071
2883,-1.17,-1.244386269
2884,-1.38,-1.244433276
2885,-1.25,-1.244435204
2886,-1.35,-1.24447177
2887,-1.23,-1.244466759
2888,-1.23,-1.244461751
2889,-1.33,-1.244491349
2890,-1.27,-1.244500173
2891,-1.28,-1.244512448
2892,-1.3,-1.244531628
2893,-1.17,-1.244505874
2894,-1.27,-1.24451468
2895,-1.35,-1.244551105
2896,-1.4,-1.244604764
2897,-1.49,-1.244689441
2898,-1.53,-1.244787858
2899,-1.54,-1.244889655
2900,-1.52,-1.244984488
2901,-1.61,-1.245110269
2902,-1.49,-1.245194626
2903,-1.52,-1.245289256
2904,-1.27,-1.245297762
2905,-1.31,-1.245320028
2906,-1.36,-1.245359477
2907,-1.33,-1.245388583
2908,-1.25,-1.245390168
2909,-1.23,-1.24538488
2910,-1.14,-1.245348677
2911,-1.21,-1.245336538
2912,-1.16,-1.245307243
2913,-1.13,-1.245267673
2914,-1.19,-1.245248714
2915,-1.09,-1.245195473
2916,-1.14,-1.24515941
2917,-1.19,-1.245140507
2918,-1.13,-1.245101062
2919,-1.05,-1.245034247
2920,-1.02,-1.244957206
2921,-1.11,-1.24491102
2922,-0.99,-1.244823811
2923,-1.02,-1.244746922
2924,-1.03,-1.244673504
2925,-1.11,-1.244627478
2926,-1.08,-1.244571233
2927,-1.19,-1.244552596
2928,-1.17,-1.244527142
2929,-1.04,-1.244457338
2930,-1.04,-1.244387581
2931,-0.95,-1.244287176
2932,-0.97,-1.244193658
2933,-1.04,-1.244124063
2934,-1.15,-1.244091993
2935,-1.16,-1.244063351
2936,-1.13,-1.244024515
2937,-1.21,-1.244012934
2938,-1.21,-1.244001361
2939,-1.3,-1.244020408
2940,-1.34,-1.244053043
2941,-1.32,-1.244078858
2942,-1.32,-1.244104655
2943,-1.33,-1.244133832
2944,-1.14,-1.244098472
2945,-1.17,-1.24407332
2946,-1.13,-1.244034611
2947,-1.14,-1.243999322
2948,-1.14,-1.243964056
2949,-1.21,-1.243952542
2950,-1.31,-1.243974924
2951,-1.15,-1.243943089
2952,-1.18,-1.243921436
2953,-1.18,-1.243899797
2954,-1.16,-1.243871404
2955,-1.2,-1.243856563
2956,-1.24,-1.243855259
2957,-1.16,-1.24382691
2958,-1.2,-1.243812099
2959,-1.06,-1.24375
2960,-1.16,-1.243721716
2961,-1.15,-1.243690074
2962,-1.25,-1.243692204
2963,-1.24,-1.243690958
2964,-1.37,-1.243733558
2965,-1.36,-1.243772758
2966,-1.21,-1.243761375
2967,-1.26,-1.243766846
2968,-1.27,-1.243775682
2969,-1.33,-1.243804714
2970,-1.16,-1.243776506
2971,-1.28,-1.243788694
2972,-1.22,-1.243780693
2973,-1.08,-1.243725622
2974,-1.21,-1.243714286
2975,-1.2,-1.243699597
2976,-1.16,-1.243671481
2977,-1.07,-1.243613163
2978,-1.19,-1.243595166
2979,-1.13,-1.243557047
2980,-1.13,-1.243518953
2981,-1.16,-1.243490946
2982,-1.18,-1.243469661
2983,-1.11,-1.243424933
2984,-1.14,-1.243390285
2985,-1.1,-1.243342264
2986,-1.17,-1.24331771
2987,-1.2,-1.243303213
2988,-1.19,-1.24328538
2989,-1.23,-1.243280936
2990,-1.22,-1.243273153
2991,-1.25,-1.243275401
2992,-1.1,-1.243227531
2993,-1.16,-1.243199733
2994,-1.17,-1.243175292
2995,-1.32,-1.243200935
2996,-1.28,-1.243213213
2997,-1.31,-1.24323549
2998,-1.3,-1.243254418
2999,-1.23,-1.24325
3000,-1.24,-1.243248917
3001,-1.32,-1.243274484
3002,-1.27,-1.243283383
3003,-1.46,-1.243355526
3004,-1.48,-1.243434276
3005,-1.51,-1.243522954
3006,-1.74,-1.243688061
3007,-1.59,-1.243803191
3008,-1.53,-1.243898305
3009,-1.65,-1.244033223
3010,-1.62,-1.244158087
3011,-1.59,-1.244272908
3012,-1.54,-1.244371059
3013,-1.36,-1.244409423
3014,-1.37,-1.244451078
3015,-1.39,-1.244499337
3016,-1.4,-1.244550878
3017,-1.48,-1.244628893
3018,-1.44,-1.244693607
3019,-1.42,-1.244751656
3020,-1.55,-1.244852698
3021,-1.3,-1.244870946
3022,-1.29,-1.244885875
3023,-1.25,-1.244887566
3024,-1.22,-1.244879339
3025,-1.38,-1.244923992
3026,-1.55,-1.245024777
3027,-1.52,-1.245115588
3028,-1.39,-1.24516342
3029,-1.31,-1.245184818
3030,-1.35,-1.2452194
3031,-1.29,-1.245234169
3032,-1.29,-1.245248928
3033,-1.27,-1.245257086
3034,-1.4,-1.245308072
3035,-1.47,-1.245382082
3036,-1.47,-1.245456042
3037,-1.32,-1.245480579
3038,-1.3,-1.245498519
3039,-1.34,-1.245529605
3040,-1.28,-1.24554094
3041,-1.3,-1.245558843
3042,-1.27,-1.245566875
3043,-1.23,-1.245561761
3044,-1.3,-1.245579639
3045,-1.34,-1.245610637
3046,-1.46,-1.245680998
3047,-1.57,-1.245787402
3048,-1.54,-1.245883896
3049,-1.62,-1.246006557
3050,-1.6,-1.246122583
3051,-1.75,-1.24628768
3052,-1.59,-1.246400262
3053,-1.56,-1.246502947
3054,-1.49,-1.246582651
3055,-1.54,-1.246678665
3056,-1.57,-1.246784429
3057,-1.55,-1.246883584
3058,-1.5,-1.246966329
3059,-1.39,-1.247013072
3060,-1.48,-1.247089187
3061,-1.41,-1.247142391
3062,-1.52,-1.247231472
3063,-1.58,-1.247340078
3064,-1.57,-1.247445351
3065,-1.59,-1.247557078
3066,-1.52,-1.247645908
3067,-1.54,-1.247741199
3068,-1.53,-1.24783317
3069,-1.53,-1.247925081
3070,-1.41,-1.247977857
3071,-1.53,-1.248069661
3072,-1.43,-1.248128864
3073,-1.56,-1.248230319
3074,-1.56,-1.248331707
3075,-1.4,-1.248381014
3076,-1.38,-1.248423789
3077,-1.54,-1.248518519
3078,-1.55,-1.248616434
3079,-1.43,-1.248675325
3080,-1.36,-1.248711457
3081,-1.33,-1.248737833
3082,-1.42,-1.248793383
3083,-1.38,-1.248835927
3084,-1.37,-1.248875203
3085,-1.19,-1.248856124
3086,-1.24,-1.248853256
3087,-1.31,-1.248873057
3088,-1.21,-1.248860473
3089,-1.09,-1.248809061
3090,-1.12,-1.248767389
3091,-1.23,-1.24876132
3092,-1.16,-1.248732622
3093,-1.18,-1.248710407
3094,-1.06,-1.248649435
3095,-0.97,-1.248559432
3096,-0.89,-1.248443655
