cycle,instant_energy,cumulative_energy
142,-2,-1.911958042
143,-2,-1.912569444
144,-2,-1.913172414
145,-2,-1.913767123
146,-2,-1.914353741
147,-2,-1.914932432
148,-2,-1.915503356
149,-2,-1.916066667
150,-2,-1.916622517
151,-2,-1.917171053
152,-2,-1.917712418
153,-2,-1.918246753
154,-2,-1.918774194
155,-2,-1.919294872
156,-2,-1.919808917
157,-2,-1.920316456
158,-2,-1.92081761
159,-2,-1.9213125
160,-2,-1.921801242
161,-2,-1.922283951
162,-2,-1.922760736
163,-2,-1.923231707
164,-2,-1.92369697
165,-2,-1.924156627
166,-2,-1.924610778
167,-2,-1.925059524
168,-2,-1.925502959
169,-2,-1.925941176
170,-2,-1.926374269
171,-2,-1.926802326
172,-1.98,-1.927109827
173,-2,-1.927528736
174,-1.98,-1.927828571
175,-2,-1.928238636
176,-2,-1.928644068
177,-2,-1.929044944
178,-2,-1.929441341
179,-2,-1.929833333
180,-2,-1.930220994
181,-2,-1.930604396
182,-2,-1.930983607
183,-2,-1.931358696
184,-1.98,-1.931621622
185,-1.98,-1.93188172
186,-1.98,-1.932139037
187,-2,-1.9325
188,-2,-1.932857143
189,-2,-1.933210526
190,-2,-1.933560209
191,-2,-1.93390625
192,-2,-1.934248705
193,-2,-1.934587629
194,-2,-1.934923077
195,-2,-1.935255102
196,-2,-1.935583756
197,-2,-1.935909091
198,-2,-1.936231156
199,-2,-1.93655
200,-2,-1.936865672
201,-2,-1.937178218
202,-2,-1.937487685
203,-1.98,-1.937696078
204,-2,-1.938
205,-2,-1.938300971
206,-2,-1.938599034
207,-2,-1.938894231
208,-2,-1.939186603
209,-2,-1.93947619
210,-2,-1.939763033
211,-2,-1.94004717
212,-2,-1.940328638
213,-2,-1.940607477
214,-1.98,-1.940790698
215,-2,-1.941064815
216,-2,-1.941336406
217,-2,-1.941605505
218,-2,-1.941872146
219,-2,-1.942136364
220,-2,-1.94239819
221,-2,-1.942657658
222,-2,-1.942914798
223,-2,-1.943169643
224,-2,-1.943422222
225,-2,-1.943672566
226,-1.98,-1.943832599
227,-2,-1.944078947
228,-2,-1.944323144
229,-2,-1.944565217
230,-2,-1.944805195
231,-2,-1.945043103
232,-2,-1.94527897
233,-2,-1.945512821
234,-2,-1.945744681
235,-2,-1.945974576
236,-2,-1.946202532
237,-2,-1.946428571
238,-2,-1.94665272
239,-2,-1.946875
240,-2,-1.947095436
241,-2,-1.94731405
242,-2,-1.947530864
243,-2,-1.947745902
244,-2,-1.947959184
245,-2,-1.948170732
246,-2,-1.948380567
247,-1.98,-1.948508065
248,-2,-1.948714859
249,-2,-1.94892
250,-2,-1.949123506
251,-2,-1.949325397
252,-2,-1.949525692
253,-2,-1.949724409
254,-2,-1.949921569
255,-2,-1.950117188
256,-1.98,-1.950233463
257,-2,-1.950426357
258,-2,-1.950617761
259,-2,-1.950807692
260,-2,-1.950996169
261,-2,-1.951183206
262,-2,-1.951368821
263,-2,-1.95155303
264,-2,-1.951735849
265,-2,-1.951917293
266,-2,-1.952097378
267,-2,-1.952276119
268,-2,-1.952453532
269,-1.98,-1.952555556
270,-2,-1.952730627
271,-2,-1.952904412
272,-2,-1.953076923
273,-2,-1.953248175
274,-2,-1.953418182
275,-2,-1.953586957
276,-2,-1.953754513
277,-2,-1.953920863
278,-2,-1.954086022
279,-1.98,-1.954178571
280,-1.98,-1.954270463
281,-2,-1.954432624
282,-2,-1.95459364
283,-2,-1.954753521
284,-2,-1.954912281
285,-2,-1.95506993
286,-2,-1.955226481
287,-2,-1.955381944
288,-2,-1.955536332
289,-1.98,-1.95562069
290,-1.98,-1.955704467
291,-2,-1.955856164
292,-2,-1.956006826
293,-2,-1.956156463
294,-2,-1.956305085
295,-2,-1.956452703
296,-2,-1.956599327
297,-1.98,-1.956677852
298,-1.98,-1.956755853
299,-2,-1.9569
300,-2,-1.957043189
301,-1.98,-1.957119205
302,-1.98,-1.957194719
303,-2,-1.957335526
304,-2,-1.95747541
305,-2,-1.957614379
306,-2,-1.957752443
307,-2,-1.95788961
308,-2,-1.95802589
309,-2,-1.95816129
310,-2,-1.95829582
311,-2,-1.958429487
312,-2,-1.9585623
313,-2,-1.958694268
314,-2,-1.958825397
315,-1.98,-1.958892405
316,-2,-1.959022082
317,-2,-1.959150943
318,-1.98,-1.959216301
319,-2,-1.95934375
320,-1.98,-1.9594081
321,-2,-1.959534161
322,-2,-1.959659443
323,-2,-1.959783951
324,-2,-1.959907692
325,-2,-1.960030675
326,-1.98,-1.960091743
327,-2,-1.960213415
328,-2,-1.960334347
329,-2,-1.960454545
330,-2,-1.960574018
331,-2,-1.960692771
332,-2,-1.960810811
333,-2,-1.960928144
334,-2,-1.961044776
335,-2,-1.961160714
336,-2,-1.961275964
337,-2,-1.961390533
338,-2,-1.961504425
339,-2,-1.961617647
340,-2,-1.961730205
341,-2,-1.961842105
342,-2,-1.961953353
343,-2,-1.962063953
344,-1.98,-1.962115942
345,-1.98,-1.96216763
346,-1.98,-1.96221902
347,-2,-1.962327586
348,-1.98,-1.962378223
349,-2,-1.962485714
350,-2,-1.962592593
351,-2,-1.962698864
352,-2,-1.962804533
353,-2,-1.962909605
354,-2,-1.963014085
355,-2,-1.963117978
356,-2,-1.963221289
357,-1.98,-1.963268156
358,-1.98,-1.963314763
359,-2,-1.963416667
360,-2,-1.963518006
361,-2,-1.963618785
362,-2,-1.963719008
363,-2,-1.963818681
364,-2,-1.963917808
365,-2,-1.964016393
366,-2,-1.964114441
367,-2,-1.964211957
368,-2,-1.964308943
369,-2,-1.964405405
370,-2,-1.964501348
371,-2,-1.964596774
372,-2,-1.964691689
373,-2,-1.964786096
374,-2,-1.96488
375,-1.98,-1.964920213
376,-2,-1.965013263
377,-2,-1.96510582
378,-2,-1.965197889
379,-2,-1.965289474
380,-2,-1.965380577
381,-2,-1.965471204
382,-2,-1.965561358
383,-1.96,-1.965546875
384,-2,-1.965636364
385,-2,-1.965725389
386,-2,-1.965813953
387,-2,-1.965902062
388,-2,-1.965989717
389,-2,-1.966076923
390,-2,-1.966163683
391,-2,-1.96625
392,-2,-1.966335878
393,-2,-1.96642132
394,-2,-1.966506329
395,-2,-1.966590909
396,-2,-1.966675063
397,-2,-1.966758794
398,-2,-1.966842105
399,-2,-1.966925
400,-2,-1.967007481
401,-2,-1.967089552
402,-2,-1.967171216
403,-2,-1.967252475
404,-2,-1.967333333
405,-2,-1.967413793
406,-2,-1.967493857
407,-1.98,-1.96752451
408,-1.98,-1.967555012
409,-2,-1.967634146
410,-2,-1.967712895
411,-2,-1.967791262
412,-2,-1.967869249
413,-2,-1.96794686
414,-2,-1.968024096
415,-2,-1.968100962
416,-2,-1.968177458
417,-2,-1.968253589
418,-2,-1.968329356
419,-1.98,-1.968357143
420,-2,-1.968432304
421,-2,-1.968507109
422,-2,-1.96858156
423,-2,-1.96865566
424,-2,-1.968729412
425,-2,-1.968802817
426,-2,-1.968875878
427,-2,-1.968948598
428,-2,-1.969020979
429,-2,-1.969093023
430,-2,-1.969164733
431,-2,-1.969236111
432,-2,-1.969307159
433,-2,-1.96937788
434,-2,-1.969448276
435,-1.98,-1.969472477
436,-2,-1.969542334
437,-2,-1.969611872
438,-1.98,-1.969635535
439,-1.98,-1.969659091
440,-1.98,-1.96968254
441,-1.98,-1.969705882
442,-2,-1.969774266
443,-2,-1.969842342
444,-2,-1.969910112
445,-2,-1.969977578
446,-2,-1.970044743
447,-2,-1.970111607
448,-2,-1.970178174
449,-2,-1.970244444
450,-2,-1.970310421
451,-2,-1.970376106
452,-2,-1.970441501
453,-2,-1.970506608
454,-2,-1.970571429
455,-2,-1.970635965
456,-2,-1.970700219
457,-2,-1.970764192
458,-2,-1.970827887
459,-2,-1.970891304
460,-2,-1.970954447
461,-2,-1.971017316
462,-2,-1.971079914
463,-2,-1.971142241
464,-2,-1.971204301
465,-2,-1.971266094
466,-2,-1.971327623
467,-2,-1.971388889
468,-2,-1.971449893
469,-2,-1.971510638
470,-2,-1.971571125
471,-2,-1.971631356
472,-1.98,-1.971649049
473,-1.96,-1.971624473
474,-2,-1.971684211
475,-1.98,-1.971701681
476,-2,-1.971761006
477,-2,-1.971820084
478,-2,-1.971878914
479,-2,-1.9719375
480,-2,-1.971995842
481,-2,-1.972053942
482,-2,-1.972111801
483,-2,-1.972169421
484,-2,-1.972226804
485,-2,-1.972283951
486,-1.98,-1.972299795
487,-1.94,-1.972233607
488,-1.98,-1.972249489
489,-1.98,-1.972265306
490,-1.98,-1.972281059
491,-1.98,-1.972296748
492,-2,-1.972352941
493,-2,-1.972408907
494,-2,-1.972464646
495,-2,-1.972520161
496,-2,-1.972575453
497,-2,-1.972630522
498,-2,-1.972685371
499,-2,-1.97274
500,-2,-1.972794411
501,-2,-1.972848606
502,-2,-1.972902584
503,-2,-1.972956349
504,-2,-1.973009901
505,-2,-1.973063241
506,-2,-1.973116371
507,-2,-1.973169291
508,-2,-1.973222004
509,-2,-1.97327451
510,-2,-1.97332681
511,-2,-1.973378906
512,-1.98,-1.973391813
513,-2,-1.97344358
514,-2,-1.973495146
515,-1.98,-1.973507752
516,-2,-1.973558994
517,-2,-1.973610039
518,-2,-1.973660886
519,-2,-1.973711538
520,-2,-1.973761996
521,-2,-1.973812261
522,-2,-1.973862333
523,-2,-1.973912214
524,-1.98,-1.97392381
525,-1.98,-1.973935361
526,-2,-1.97398482
527,-2,-1.974034091
528,-2,-1.974083176
529,-2,-1.974132075
530,-2,-1.974180791
531,-2,-1.974229323
532,-2,-1.974277674
533,-2,-1.974325843
534,-2,-1.974373832
535,-2,-1.974421642
536,-2,-1.974469274
537,-2,-1.974516729
538,-2,-1.974564007
539,-1.98,-1.974574074
540,-1.98,-1.974584104
541,-2,-1.974630996
542,-2,-1.974677716
543,-2,-1.974724265
544,-2,-1.974770642
545,-2,-1.97481685
546,-2,-1.974862888
547,-2,-1.974908759
548,-2,-1.974954463
549,-2,-1.975
550,-1.98,-1.975009074
551,-2,-1.975054348
552,-1.98,-1.975063291
553,-2,-1.975108303
554,-2,-1.975153153
555,-2,-1.975197842
556,-1.98,-1.975206463
557,-2,-1.975250896
558,-2,-1.97529517
559,-2,-1.975339286
560,-2,-1.975383244
561,-2,-1.975427046
562,-2,-1.975470693
563,-2,-1.975514184
564,-2,-1.975557522
565,-2,-1.975600707
566,-2,-1.975643739
567,-2,-1.97568662
568,-2,-1.97572935
569,-2,-1.97577193
570,-2,-1.975814361
571,-2,-1.975856643
572,-2,-1.975898778
573,-2,-1.975940767
574,-2,-1.975982609
575,-1.98,-1.975989583
576,-1.97,-1.975979203
577,-1.98,-1.975986159
578,-2,-1.976027634
579,-2,-1.976068966
580,-2,-1.976110155
581,-2,-1.976151203
582,-2,-1.97619211
583,-2,-1.976232877
584,-2,-1.976273504
585,-2,-1.976313993
586,-2,-1.976354344
587,-2,-1.976394558
588,-2,-1.976434635
589,-2,-1.976474576
590,-2,-1.976514382
591,-2,-1.976554054
592,-2,-1.976593592
593,-2,-1.976632997
594,-2,-1.976672269
595,-2,-1.976711409
596,-2,-1.976750419
597,-2,-1.976789298
598,-1.98,-1.976794658
599,-2,-1.976833333
600,-2,-1.97687188
601,-2,-1.976910299
602,-2,-1.97694859
603,-2,-1.976986755
604,-2,-1.977024793
605,-2,-1.977062706
606,-2,-1.977100494
607,-1.98,-1.977105263
608,-1.98,-1.977110016
609,-1.98,-1.977114754
610,-2,-1.977152209
611,-2,-1.977189542
612,-1.98,-1.977194127
613,-1.98,-1.977198697
614,-1.98,-1.977203252
615,-2,-1.97724026
616,-2,-1.977277147
617,-2,-1.977313916
618,-2,-1.977350565
619,-2,-1.977387097
620,-2,-1.97742351
621,-2,-1.977459807
622,-1.98,-1.977463884
623,-2,-1.9775
624,-2,-1.977536
625,-2,-1.977571885
626,-2,-1.977607656
627,-2,-1.977643312
628,-2,-1.977678855
629,-2,-1.977714286
630,-1.98,-1.977717908
631,-2,-1.977753165
632,-2,-1.97778831
633,-2,-1.977823344
634,-2,-1.977858268
635,-2,-1.977893082
636,-2,-1.977927786
637,-2,-1.977962382
638,-2,-1.97799687
639,-2,-1.97803125
640,-2,-1.978065523
641,-2,-1.978099688
642,-1.98,-1.978102644
643,-2,-1.978136646
644,-2,-1.978170543
645,-2,-1.978204334
646,-2,-1.978238022
647,-2,-1.978271605
648,-2,-1.978305085
649,-2,-1.978338462
650,-2,-1.978371736
651,-2,-1.978404908
652,-2,-1.978437979
653,-2,-1.978470948
654,-2,-1.978503817
655,-2,-1.978536585
656,-2,-1.978569254
657,-2,-1.978601824
658,-2,-1.978634294
659,-2,-1.978666667
660,-2,-1.978698941
661,-2,-1.978731118
662,-1.98,-1.978733032
663,-2,-1.97876506
664,-2,-1.978796992
665,-2,-1.978828829
666,-2,-1.97886057
667,-2,-1.978892216
668,-2,-1.978923767
669,-2,-1.978955224
670,-2,-1.978986587
671,-2,-1.979017857
672,-2,-1.979049034
673,-2,-1.979080119
674,-2,-1.979111111
675,-2,-1.979142012
676,-2,-1.979172821
677,-1.98,-1.979174041
678,-2,-1.979204713
679,-2,-1.979235294
680,-2,-1.979265786
681,-2,-1.979296188
682,-2,-1.979326501
683,-2,-1.979356725
684,-2,-1.979386861
685,-2,-1.97941691
686,-2,-1.97944687
687,-1.98,-1.979447674
688,-2,-1.979477504
689,-2,-1.979507246
690,-2,-1.979536903
691,-2,-1.979566474
692,-2,-1.97959596
693,-2,-1.97962536
694,-2,-1.979654676
695,-2,-1.979683908
696,-2,-1.979713056
697,-2,-1.97974212
698,-2,-1.979771102
699,-2,-1.9798
700,-2,-1.979828816
701,-2,-1.97985755
702,-2,-1.979886202
703,-2,-1.979914773
704,-2,-1.979943262
705,-2,-1.979971671
706,-2,-1.98
707,-2,-1.980028249
708,-2,-1.980056417
709,-2,-1.980084507
710,-2,-1.980112518
711,-2,-1.980140449
712,-2,-1.980168303
713,-2,-1.980196078
714,-2,-1.980223776
715,-2,-1.980251397
716,-2,-1.98027894
717,-2,-1.980306407
718,-2,-1.980333797
719,-2,-1.980361111
720,-2,-1.98038835
721,-2,-1.980415512
722,-2,-1.9804426
723,-2,-1.980469613
724,-2,-1.980496552
725,-2,-1.980523416
726,-2,-1.980550206
727,-2,-1.980576923
728,-2,-1.980603567
729,-2,-1.980630137
730,-2,-1.980656635
731,-2,-1.98068306
732,-2,-1.980709413
733,-2,-1.980735695
734,-2,-1.980761905
735,-1.98,-1.98076087
736,-2,-1.980786974
737,-2,-1.980813008
738,-2,-1.980838972
739,-2,-1.980864865
740,-2,-1.980890688
741,-2,-1.980916442
742,-1.98,-1.980915209
743,-2,-1.98094086
744,-2,-1.980966443
745,-2,-1.980991957
746,-2,-1.981017403
747,-2,-1.981042781
748,-2,-1.981068091
749,-2,-1.981093333
750,-2,-1.981118509
751,-2,-1.981143617
752,-2,-1.981168659
753,-2,-1.981193634
754,-2,-1.981218543
755,-2,-1.981243386
756,-1.98,-1.981241744
757,-2,-1.981266491
758,-2,-1.981291173
759,-2,-1.981315789
760,-2,-1.981340342
761,-1.98,-1.981338583
762,-1.98,-1.981336828
763,-2,-1.981361257
764,-2,-1.981385621
765,-2,-1.981409922
766,-1.98,-1.981408083
767,-2,-1.981432292
768,-2,-1.981456437
769,-2,-1.981480519
770,-2,-1.98150454
771,-2,-1.981528497
772,-2,-1.981552393
773,-2,-1.981576227
774,-2,-1.9816
775,-2,-1.981623711
776,-1.98,-1.981621622
777,-1.98,-1.981619537
778,-2,-1.981643132
779,-2,-1.981666667
780,-2,-1.981690141
781,-2,-1.981713555
782,-2,-1.981736909
783,-2,-1.981760204
784,-2,-1.981783439
785,-2,-1.981806616
786,-2,-1.981829733
787,-2,-1.981852792
788,-2,-1.981875792
789,-2,-1.981898734
790,-2,-1.981921618
791,-2,-1.981944444
792,-2,-1.981967213
793,-1.98,-1.981964736
794,-2,-1.981987421
795,-2,-1.98201005
796,-2,-1.982032622
797,-2,-1.982055138
798,-2,-1.982077597
799,-2,-1.9821
800,-1.98,-1.982097378
801,-2,-1.982119701
802,-2,-1.982141968
803,-2,-1.982164179
804,-1.98,-1.982161491
805,-2,-1.982183623
806,-2,-1.9822057
807,-1.98,-1.98220297
808,-2,-1.982224969
809,-2,-1.982246914
810,-2,-1.982268804
811,-2,-1.98229064
812,-2,-1.982312423
813,-2,-1.982334152
814,-1.98,-1.982331288
815,-2,-1.982352941
816,-2,-1.982374541
817,-2,-1.982396088
818,-2,-1.982417582
819,-2,-1.982439024
820,-2,-1.982460414
821,-2,-1.982481752
822,-2,-1.982503038
823,-2,-1.982524272
824,-1.96,-1.98249697
825,-1.98,-1.982493947
826,-2,-1.982515115
827,-1.98,-1.982512077
828,-1.98,-1.982509047
829,-1.98,-1.982506024
830,-1.98,-1.982503008
831,-1.97,-1.982487981
832,-1.96,-1.982460984
833,-2,-1.982482014
834,-2,-1.982502994
835,-2,-1.982523923
836,-2,-1.982544803
837,-2,-1.982565632
838,-2,-1.982586412
839,-2,-1.982607143
840,-2,-1.982627824
841,-2,-1.982648456
842,-2,-1.982669039
843,-2,-1.982689573
844,-2,-1.982710059
845,-2,-1.982730496
846,-2,-1.982750885
847,-2,-1.982771226
848,-2,-1.982791519
849,-2,-1.982811765
850,-1.98,-1.982808461
851,-1.98,-1.982805164
852,-1.98,-1.982801876
853,-2,-1.982822014
854,-2,-1.982842105
855,-1.97,-1.982827103
856,-1.96,-1.982800467
857,-2,-1.982820513
858,-2,-1.982840512
859,-2,-1.982860465
860,-2,-1.982880372
861,-2,-1.982900232
862,-2,-1.982920046
863,-2,-1.982939815
864,-2,-1.982959538
865,-2,-1.982979215
866,-2,-1.982998847
867,-2,-1.983018433
868,-1.98,-1.98301496
869,-2,-1.983034483
870,-2,-1.983053961
871,-2,-1.983073394
872,-2,-1.983092784
873,-2,-1.983112128
874,-2,-1.983131429
875,-2,-1.983150685
876,-2,-1.983169897
877,-2,-1.983189066
878,-2,-1.983208191
879,-2,-1.983227273
880,-2,-1.983246311
881,-2,-1.983265306
882,-2,-1.983284258
883,-2,-1.983303167
884,-2,-1.983322034
885,-2,-1.983340858
886,-2,-1.983359639
887,-2,-1.983378378
888,-2,-1.983397075
889,-2,-1.98341573
890,-2,-1.983434343
891,-2,-1.983452915
892,-2,-1.983471445
893,-2,-1.983489933
894,-2,-1.98350838
895,-1.98,-1.983504464
896,-2,-1.983522854
897,-2,-1.983541203
898,-2,-1.983559511
899,-2,-1.983577778
900,-2,-1.983596004
901,-2,-1.983614191
902,-2,-1.983632337
903,-2,-1.983650442
904,-2,-1.983668508
905,-2,-1.983686534
906,-2,-1.98370452
907,-2,-1.983722467
908,-1.98,-1.983718372
909,-2,-1.983736264
910,-2,-1.983754116
911,-2,-1.98377193
912,-2,-1.983789704
913,-2,-1.98380744
914,-2,-1.983825137
915,-2,-1.983842795
916,-2,-1.983860414
917,-2,-1.983877996
918,-2,-1.983895539
919,-2,-1.983913043
920,-2,-1.98393051
921,-2,-1.983947939
922,-1.98,-1.983943662
923,-1.98,-1.983939394
924,-2,-1.983956757
925,-2,-1.983974082
926,-2,-1.98399137
927,-2,-1.984008621
928,-1.98,-1.984004306
929,-1.98,-1.984
930,-1.98,-1.983995704
931,-2,-1.984012876
932,-2,-1.984030011
933,-2,-1.984047109
934,-2,-1.984064171
935,-2,-1.984081197
936,-2,-1.984098186
937,-2,-1.984115139
938,-2,-1.984132055
939,-2,-1.984148936
940,-2,-1.984165781
941,-2,-1.98418259
942,-2,-1.984199364
943,-2,-1.984216102
944,-2,-1.984232804
945,-2,-1.984249471
946,-2,-1.984266103
947,-2,-1.9842827
948,-1.98,-1.984278188
949,-1.98,-1.984273684
950,-2,-1.984290221
951,-2,-1.984306723
952,-2,-1.98432319
953,-2,-1.984339623
954,-2,-1.984356021
955,-2,-1.984372385
956,-2,-1.984388715
957,-2,-1.98440501
958,-2,-1.984421272
959,-2,-1.9844375
960,-2,-1.984453694
961,-2,-1.984469854
962,-2,-1.984485981
963,-2,-1.984502075
964,-2,-1.984518135
965,-2,-1.984534161
966,-2,-1.984550155
967,-2,-1.984566116
968,-2,-1.984582043
969,-2,-1.984597938
970,-2,-1.9846138
971,-2,-1.98462963
972,-2,-1.984645427
973,-2,-1.984661191
974,-2,-1.984676923
975,-2,-1.984692623
976,-2,-1.984708291
977,-2,-1.984723926
978,-2,-1.98473953
979,-2,-1.984755102
980,-2,-1.984770642
981,-2,-1.984786151
982,-2,-1.984801628
983,-2,-1.984817073
984,-2,-1.984832487
985,-2,-1.98484787
986,-2,-1.984863222
987,-2,-1.984878543
988,-1.98,-1.98487361
989,-1.96,-1.984848485
990,-2,-1.984863774
991,-2,-1.984879032
992,-2,-1.98489426
993,-2,-1.984909457
994,-2,-1.984924623
995,-2,-1.984939759
996,-2,-1.984954865
997,-2,-1.98496994
998,-2,-1.984984985
999,-2,-1.985
1000,-2,-1.985014985
1001,-2,-1.98502994
1002,-2,-1.985044865
1003,-2,-1.985059761
1004,-2,-1.985074627
1005,-2,-1.985089463
1006,-2,-1.98510427
1007,-2,-1.985119048
1008,-2,-1.985133796
1009,-2,-1.985148515
1010,-1.98,-1.985143422
1011,-1.98,-1.98513834
1012,-1.98,-1.985133268
1013,-2,-1.985147929
1014,-1.98,-1.985142857
1015,-2,-1.98515748
1016,-2,-1.985172075
1017,-2,-1.98518664
1018,-2,-1.985201178
1019,-2,-1.985215686
1020,-1.98,-1.985210578
1021,-2,-1.985225049
1022,-2,-1.985239492
1023,-2,-1.985253906
1024,-2,-1.985268293
1025,-2,-1.985282651
1026,-2,-1.985296981
1027,-2,-1.985311284
1028,-2,-1.985325559
1029,-2,-1.985339806
1030,-2,-1.985354025
1031,-2,-1.985368217
1032,-2,-1.985382381
1033,-2,-1.985396518
1034,-2,-1.985410628
1035,-2,-1.98542471
1036,-2,-1.985438766
1037,-2,-1.985452794
1038,-2,-1.985466795
1039,-2,-1.985480769
1040,-2,-1.985494717
1041,-2,-1.985508637
1042,-2,-1.985522531
1043,-2,-1.985536398
1044,-2,-1.985550239
1045,-2,-1.985564054
1046,-1.98,-1.985558739
1047,-2,-1.985572519
1048,-2,-1.985586273
1049,-2,-1.9856
1050,-2,-1.985613701
1051,-2,-1.985627376
1052,-2,-1.985641026
1053,-2,-1.985654649
1054,-2,-1.985668246
1055,-2,-1.985681818
1056,-2,-1.985695364
1057,-2,-1.985708885
1058,-2,-1.98572238
1059,-2,-1.985735849
1060,-2,-1.985749293
1061,-2,-1.985762712
1062,-2,-1.985776105
1063,-2,-1.985789474
1064,-2,-1.985802817
1065,-2,-1.985816135
1066,-2,-1.985829428
1067,-2,-1.985842697
1068,-2,-1.98585594
1069,-2,-1.985869159
1070,-2,-1.985882353
1071,-2,-1.985895522
1072,-2,-1.985908667
1073,-2,-1.985921788
1074,-2,-1.985934884
1075,-2,-1.985947955
1076,-2,-1.985961003
1077,-2,-1.985974026
1078,-2,-1.985987025
1079,-2,-1.986
1080,-2,-1.986012951
1081,-2,-1.986025878
1082,-2,-1.986038781
1083,-2,-1.986051661
1084,-2,-1.986064516
1085,-1.98,-1.986058932
1086,-1.98,-1.986053358
1087,-2,-1.986066176
1088,-2,-1.986078972
1089,-2,-1.986091743
1090,-2,-1.986104491
1091,-2,-1.986117216
1092,-2,-1.986129918
1093,-1.98,-1.986124314
1094,-1.98,-1.986118721
1095,-2,-1.986131387
1096,-1.98,-1.986125798
1097,-2,-1.986138434
1098,-2,-1.986151046
1099,-1.98,-1.986145455
1100,-2,-1.986158038
1101,-2,-1.986170599
1102,-1.98,-1.986165005
1103,-2,-1.986177536
1104,-2,-1.986190045
1105,-2,-1.986202532
1106,-2,-1.986214995
1107,-2,-1.986227437
1108,-2,-1.986239856
1109,-2,-1.986252252
1110,-2,-1.986264626
1111,-2,-1.986276978
1112,-2,-1.986289308
1113,-1.98,-1.986283662
1114,-1.98,-1.986278027
1115,-1.97,-1.986263441
1116,-1.98,-1.986257833
1117,-2,-1.986270125
1118,-2,-1.986282395
1119,-2,-1.986294643
1120,-2,-1.986306869
1121,-2,-1.986319073
1122,-2,-1.986331256
1123,-2,-1.986343416
1124,-1.98,-1.986337778
1125,-2,-1.986349911
1126,-2,-1.986362023
1127,-2,-1.986374113
1128,-2,-1.986386182
1129,-2,-1.98639823
