cycle,instant_energy,cumulative_energy
2542,-2,-1.997286669
2543,-2,-1.997287736
2544,-1.98,-1.997280943
2545,-1.98,-1.997274156
2546,-2,-1.997275226
2547,-2,-1.997276295
2548,-2,-1.997277364
2549,-2,-1.997278431
2550,-2,-1.997279498
2551,-2,-1.997280564
2552,-2,-1.997281629
2553,-2,-1.997282694
2554,-2,-1.997283757
2555,-1.98,-1.997276995
2556,-2,-1.99727806
2557,-2,-1.997279124
2558,-2,-1.997280188
2559,-2,-1.99728125
2560,-2,-1.997282312
2561,-2,-1.997283372
2562,-2,-1.997284432
2563,-2,-1.997285491
2564,-2,-1.99728655
2565,-2,-1.997287607
2566,-2,-1.997288664
2567,-2,-1.99728972
2568,-2,-1.997290775
2569,-2,-1.997291829
2570,-2,-1.997292882
2571,-2,-1.997293935
2572,-1.98,-1.997287213
2573,-1.98,-1.997280497
2574,-1.96,-1.997266019
2575,-2,-1.997267081
2576,-2,-1.997268141
2577,-2,-1.997269201
2578,-2,-1.99727026
2579,-1.98,-1.997263566
2580,-2,-1.997264626
2581,-1.98,-1.99725794
2582,-1.95,-1.997239644
2583,-1.96,-1.997225232
2584,-1.96,-1.997210832
2585,-2,-1.99721191
2586,-1.98,-1.997205257
2587,-1.98,-1.997198609
2588,-2,-1.997199691
2589,-1.98,-1.99719305
2590,-1.98,-1.997186415
2591,-2,-1.9971875
2592,-2,-1.997188585
2593,-2,-1.997189668
2594,-1.98,-1.997183044
2595,-2,-1.997184129
2596,-2,-1.997185214
2597,-2,-1.997186297
2598,-2,-1.99718738
2599,-2,-1.997188462
2600,-2,-1.997189542
2601,-2,-1.997190623
2602,-2,-1.997191702
2603,-2,-1.99719278
2604,-2,-1.997193858
2605,-2,-1.997194935
2606,-2,-1.997196011
2607,-2,-1.997197086
2608,-1.98,-1.997190494
2609,-2,-1.997191571
2610,-2,-1.997192646
2611,-2,-1.997193721
2612,-2,-1.997194795
2613,-2,-1.997195868
2614,-2,-1.997196941
2615,-2,-1.997198012
2616,-2,-1.997199083
2617,-1.98,-1.997192513
2618,-1.98,-1.997185949
2619,-1.98,-1.997179389
2620,-2,-1.997180465
2621,-2,-1.997181541
2622,-2,-1.997182615
2623,-2,-1.997183689
2624,-2,-1.997184762
2625,-2,-1.997185834
2626,-2,-1.997186905
2627,-2,-1.997187976
2628,-2,-1.997189045
2629,-2,-1.997190114
2630,-2,-1.997191182
2631,-2,-1.997192249
2632,-2,-1.997193316
2633,-2,-1.997194381
2634,-2,-1.997195446
2635,-2,-1.99719651
2636,-2,-1.997197573
2637,-2,-1.997198635
2638,-1.98,-1.997192118
2639,-1.98,-1.997185606
2640,-2,-1.997186672
2641,-2,-1.997187737
2642,-2,-1.997188801
2643,-2,-1.997189864
2644,-2,-1.997190926
2645,-1.98,-1.997184429
2646,-1.98,-1.997177937
2647,-2,-1.997179003
2648,-2,-1.997180068
2649,-2,-1.997181132
2650,-2,-1.997182195
2651,-2,-1.997183258
2652,-2,-1.99718432
2653,-1.98,-1.997177845
2654,-1.98,-1.997171375
2655,-2,-1.99717244
2656,-2,-1.997173504
2657,-2,-1.997174567
2658,-2,-1.99717563
2659,-2,-1.997176692
2660,-2,-1.997177753
2661,-2,-1.997178813
2662,-2,-1.997179872
2663,-2,-1.997180931
2664,-2,-1.997181989
2665,-2,-1.997183046
2666,-1.98,-1.997176603
2667,-2,-1.997177661
2668,-2,-1.997178719
2669,-2,-1.997179775
2670,-2,-1.997180831
2671,-2,-1.997181886
2672,-2,-1.997182941
2673,-2,-1.997183994
2674,-2,-1.997185047
2675,-2,-1.997186099
2676,-2,-1.99718715
2677,-2,-1.9971882
2678,-1.98,-1.997181784
2679,-1.98,-1.997175373
2680,-2,-1.997176427
2681,-2,-1.997177479
2682,-2,-1.997178531
2683,-2,-1.997179583
2684,-2,-1.997180633
2685,-2,-1.997181683
2686,-2,-1.997182732
2687,-2,-1.99718378
2688,-2,-1.997184827
2689,-2,-1.997185874
2690,-2,-1.997186919
2691,-2,-1.997187964
2692,-2,-1.997189009
2693,-2,-1.997190052
2694,-2,-1.997191095
2695,-2,-1.997192136
2696,-2,-1.997193178
2697,-2,-1.997194218
2698,-2,-1.997195258
2699,-2,-1.997196296
2700,-2,-1.997197334
2701,-1.98,-1.99719097
2702,-2,-1.997192009
2703,-2,-1.997193047
2704,-2,-1.997194085
2705,-2,-1.997195122
2706,-2,-1.997196158
2707,-2,-1.997197194
2708,-2,-1.997198228
2709,-2,-1.997199262
2710,-2,-1.997200295
2711,-2,-1.997201327
2712,-2,-1.997202359
2713,-2,-1.99720339
2714,-2,-1.99720442
2715,-2,-1.997205449
2716,-2,-1.997206478
2717,-2,-1.997207506
2718,-2,-1.997208533
2719,-2,-1.997209559
2720,-2,-1.997210584
2721,-2,-1.997211609
2722,-2,-1.997212633
2723,-2,-1.997213656
2724,-2,-1.997214679
2725,-2,-1.997215701
2726,-2,-1.997216722
2727,-2,-1.997217742
2728,-2,-1.997218761
2729,-1.98,-1.997212454
2730,-1.98,-1.997206152
2731,-1.98,-1.997199854
2732,-1.98,-1.99719356
2733,-2,-1.997194587
2734,-2,-1.997195612
2735,-2,-1.997196637
2736,-2,-1.997197662
2737,-2,-1.997198685
2738,-2,-1.997199708
2739,-2,-1.99720073
2740,-2,-1.997201751
2741,-2,-1.997202772
2742,-2,-1.997203791
2743,-2,-1.99720481
2744,-2,-1.997205829
2745,-2,-1.997206846
2746,-2,-1.997207863
2747,-2,-1.997208879
2748,-2,-1.997209895
2749,-2,-1.997210909
2750,-2,-1.997211923
2751,-2,-1.997212936
2752,-2,-1.997213948
2753,-2,-1.99721496
2754,-1.98,-1.997208711
2755,-2,-1.997209724
2756,-2,-1.997210736
2757,-2,-1.997211748
2758,-2,-1.997212758
2759,-2,-1.997213768
2760,-2,-1.997214777
2761,-2,-1.997215786
2762,-2,-1.997216793
2763,-2,-1.9972178
2764,-2,-1.997218807
2765,-2,-1.997219812
2766,-2,-1.997220817
2767,-2,-1.997221821
2768,-2,-1.997222824
2769,-2,-1.997223827
2770,-1.98,-1.997217611
2771,-2,-1.997218615
2772,-2,-1.997219618
2773,-2,-1.99722062
2774,-1.98,-1.997214414
2775,-2,-1.997215418
2776,-2,-1.997216421
2777,-2,-1.997217423
2778,-2,-1.997218424
2779,-1.98,-1.99721223
2780,-1.98,-1.997206041
2781,-1.98,-1.997199856
2782,-1.98,-1.997193676
2783,-2,-1.997194684
2784,-2,-1.997195691
2785,-2,-1.997196698
2786,-2,-1.997197704
2787,-2,-1.997198709
2788,-2,-1.997199713
2789,-2,-1.997200717
2790,-2,-1.99720172
2791,-2,-1.997202722
2792,-2,-1.997203724
2793,-1.98,-1.997197566
2794,-1.96,-1.997184258
2795,-2,-1.997185265
2796,-2,-1.997186271
2797,-2,-1.997187277
2798,-2,-1.997188282
2799,-2,-1.997189286
2800,-2,-1.997190289
2801,-2,-1.997191292
2802,-2,-1.997192294
2803,-2,-1.997193295
2804,-2,-1.997194296
2805,-2,-1.997195296
2806,-2,-1.997196295
2807,-2,-1.997197293
2808,-1.98,-1.997191171
2809,-2,-1.997192171
2810,-2,-1.99719317
2811,-2,-1.997194168
2812,-2,-1.997195165
2813,-2,-1.997196162
2814,-2,-1.997197158
2815,-2,-1.997198153
2816,-2,-1.997199148
2817,-2,-1.997200142
2818,-2,-1.997201135
2819,-2,-1.997202128
2820,-1.98,-1.99719603
2821,-2,-1.997197023
2822,-2,-1.997198016
2823,-2,-1.997199008
2824,-2,-1.9972
2825,-2,-1.997200991
2826,-2,-1.997201981
2827,-2,-1.99720297
2828,-2,-1.997203959
2829,-2,-1.997204947
2830,-2,-1.997205934
2831,-1.98,-1.997199859
2832,-2,-1.997200847
2833,-2,-1.997201835
2834,-2,-1.997202822
2835,-2,-1.997203808
2836,-2,-1.997204794
2837,-2,-1.997205779
2838,-2,-1.997206763
2839,-2,-1.997207746
2840,-1.98,-1.99720169
2841,-2,-1.997202674
2842,-2,-1.997203658
2843,-2,-1.997204641
2844,-2,-1.997205624
2845,-2,-1.997206606
2846,-2,-1.997207587
2847,-2,-1.997208567
2848,-2,-1.997209547
2849,-2,-1.997210526
2850,-2,-1.997211505
2851,-2,-1.997212482
2852,-2,-1.99721346
2853,-2,-1.997214436
2854,-2,-1.997215412
2855,-2,-1.997216387
2856,-2,-1.997217361
2857,-2,-1.997218334
2858,-2,-1.997219307
2859,-2,-1.99722028
2860,-2,-1.997221251
2861,-2,-1.997222222
2862,-2,-1.997223192
2863,-2,-1.997224162
2864,-2,-1.997225131
2865,-2,-1.997226099
2866,-2,-1.997227067
2867,-2,-1.997228033
2868,-2,-1.997229
2869,-2,-1.997229965
2870,-2,-1.99723093
2871,-2,-1.997231894
2872,-2,-1.997232858
2873,-2,-1.99723382
2874,-2,-1.997234783
2875,-2,-1.997235744
2876,-2,-1.997236705
2877,-2,-1.997237665
2878,-2,-1.997238625
2879,-2,-1.997239583
2880,-2,-1.997240541
2881,-2,-1.997241499
2882,-2,-1.997242456
2883,-2,-1.997243412
2884,-2,-1.997244367
2885,-2,-1.997245322
2886,-2,-1.997246276
2887,-2,-1.99724723
2888,-2,-1.997248183
2889,-2,-1.997249135
2890,-2,-1.997250086
2891,-2,-1.997251037
2892,-2,-1.997251988
2893,-1.98,-1.997246026
2894,-2,-1.997246978
2895,-2,-1.997247928
2896,-2,-1.997248878
2897,-2,-1.997249827
2898,-2,-1.997250776
2899,-1.98,-1.997244828
2900,-2,-1.997245777
2901,-2,-1.997246726
2902,-2,-1.997247675
2903,-1.98,-1.997241736
2904,-1.98,-1.9972358
2905,-2,-1.997236752
2906,-2,-1.997237702
2907,-2,-1.997238652
2908,-2,-1.997239601
2909,-2,-1.99724055
2910,-2,-1.997241498
2911,-2,-1.997242445
2912,-2,-1.997243392
2913,-2,-1.997244338
2914,-2,-1.997245283
2915,-2,-1.997246228
2916,-2,-1.997247172
2917,-2,-1.997248115
2918,-2,-1.997249058
2919,-2,-1.99725
2920,-2,-1.997250941
2921,-2,-1.997251882
2922,-2,-1.997252822
2923,-2,-1.997253762
2924,-2,-1.997254701
2925,-2,-1.997255639
2926,-2,-1.997256577
2927,-2,-1.997257514
2928,-2,-1.99725845
2929,-2,-1.997259386
2930,-2,-1.997260321
2931,-2,-1.997261255
2932,-2,-1.997262189
2933,-2,-1.997263122
2934,-2,-1.997264055
2935,-2,-1.997264986
2936,-2,-1.997265918
2937,-2,-1.997266848
2938,-2,-1.997267778
2939,-2,-1.997268707
2940,-1.98,-1.997262836
2941,-2,-1.997263766
2942,-2,-1.997264696
2943,-2,-1.997265625
2944,-2,-1.997266553
2945,-2,-1.997267481
2946,-2,-1.997268409
2947,-2,-1.997269335
2948,-1.98,-1.997263479
2949,-2,-1.997264407
2950,-2,-1.997265334
2951,-2,-1.99726626
2952,-2,-1.997267186
2953,-2,-1.997268111
2954,-2,-1.997269036
2955,-2,-1.997269959
2956,-2,-1.997270883
2957,-2,-1.997271805
2958,-2,-1.997272727
2959,-2,-1.997273649
2960,-1.98,-1.997267815
2961,-2,-1.997268737
2962,-2,-1.997269659
2963,-2,-1.99727058
2964,-2,-1.997271501
2965,-2,-1.997272421
2966,-2,-1.99727334
2967,-2,-1.997274259
2968,-2,-1.997275177
2969,-2,-1.997276094
2970,-2,-1.997277011
2971,-2,-1.997277927
2972,-2,-1.997278843
2973,-2,-1.997279758
2974,-2,-1.997280672
2975,-2,-1.997281586
2976,-2,-1.997282499
2977,-2,-1.997283412
2978,-2,-1.997284324
2979,-2,-1.997285235
2980,-2,-1.997286146
2981,-2,-1.997287056
2982,-2,-1.997287965
2983,-2,-1.997288874
2984,-2,-1.997289782
2985,-2,-1.99729069
2986,-2,-1.997291597
2987,-2,-1.997292503
2988,-2,-1.997293409
2989,-1.98,-1.997287625
2990,-1.98,-1.997281846
2991,-1.96,-1.997269385
2992,-2,-1.997270297
2993,-2,-1.997271209
2994,-2,-1.99727212
2995,-2,-1.997273031
2996,-2,-1.997273941
2997,-2,-1.99727485
2998,-2,-1.997275759
2999,-2,-1.997276667
3000,-2,-1.997277574
3001,-2,-1.997278481
3002,-2,-1.997279387
3003,-1.98,-1.997273635
3004,-2,-1.997274542
3005,-2,-1.997275449
3006,-2,-1.997276355
3007,-2,-1.997277261
3008,-2,-1.997278166
3009,-2,-1.99727907
3010,-2,-1.997279973
3011,-1.98,-1.997274236
3012,-1.98,-1.997268503
3013,-1.98,-1.997262774
3014,-2,-1.997263682
3015,-2,-1.997264589
3016,-2,-1.997265496
3017,-2,-1.997266402
3018,-2,-1.997267307
3019,-1.98,-1.997261589
3020,-2,-1.997262496
3021,-2,-1.997263402
3022,-2,-1.997264307
3023,-2,-1.997265212
3024,-2,-1.997266116
3025,-2,-1.997267019
3026,-2,-1.997267922
3027,-2,-1.997268824
3028,-2,-1.997269726
3029,-2,-1.997270627
3030,-2,-1.997271528
3031,-2,-1.997272427
3032,-2,-1.997273327
3033,-1.98,-1.997267633
3034,-2,-1.997268534
3035,-2,-1.997269433
3036,-2,-1.997270333
3037,-2,-1.997271231
3038,-2,-1.997272129
3039,-2,-1.997273026
3040,-2,-1.997273923
3041,-2,-1.997274819
3042,-2,-1.997275715
3043,-2,-1.99727661
3044,-2,-1.997277504
3045,-2,-1.997278398
3046,-2,-1.997279291
3047,-2,-1.997280184
3048,-2,-1.997281076
3049,-2,-1.997281967
3050,-2,-1.997282858
3051,-2,-1.997283748
3052,-2,-1.997284638
3053,-2,-1.997285527
3054,-2,-1.997286416
3055,-2,-1.997287304
3056,-2,-1.997288191
3057,-2,-1.997289078
3058,-2,-1.997289964
3059,-2,-1.99729085
3060,-2,-1.997291735
3061,-1.98,-1.997286088
3062,-1.98,-1.997280444
3063,-2,-1.997281332
3064,-2,-1.997282219
3065,-2,-1.997283105
3066,-2,-1.997283991
3067,-2,-1.997284876
3068,-2,-1.997285761
3069,-2,-1.997286645
3070,-2,-1.997287528
3071,-2,-1.997288411
3072,-2,-1.997289294
3073,-2,-1.997290176
3074,-2,-1.997291057
3075,-2,-1.997291938
3076,-2,-1.997292818
3077,-2,-1.997293697
3078,-2,-1.997294576
3079,-2,-1.997295455
3080,-2,-1.997296332
3081,-2,-1.99729721
3082,-2,-1.997298086
3083,-2,-1.997298962
3084,-2,-1.997299838
3085,-2,-1.997300713
3086,-2,-1.997301587
3087,-2,-1.997302461
3088,-2,-1.997303334
3089,-2,-1.997304207
3090,-2,-1.997305079
3091,-2,-1.997305951
3092,-2,-1.997306822
3093,-2,-1.997307692
3094,-2,-1.997308562
3095,-2,-1.997309432
3096,-2,-1.9973103
3097,-2,-1.997311168
3098,-2,-1.997312036
3099,-2,-1.997312903
3100,-2,-1.99731377
3101,-2,-1.997314636
3102,-2,-1.997315501
3103,-2,-1.997316366
3104,-2,-1.99731723
3105,-2,-1.997318094
3106,-2,-1.997318957
3107,-2,-1.99731982
3108,-2,-1.997320682
3109,-2,-1.997321543
3110,-1.96,-1.997309547
3111,-1.96,-1.997297558
3112,-1.98,-1.997292001
3113,-2,-1.997292871
3114,-2,-1.99729374
3115,-2,-1.997294608
3116,-2,-1.997295476
3117,-2,-1.997296344
3118,-2,-1.997297211
3119,-2,-1.997298077
3120,-2,-1.997298943
3121,-2,-1.997299808
3122,-2,-1.997300672
3123,-2,-1.997301536
3124,-2,-1.9973024
3125,-2,-1.997303263
3126,-2,-1.997304125
3127,-2,-1.997304987
3128,-2,-1.997305849
3129,-2,-1.997306709
3130,-2,-1.997307569
3131,-2,-1.997308429
3132,-2,-1.997309288
3133,-2,-1.997310147
3134,-1.98,-1.997304625
3135,-2,-1.997305485
3136,-2,-1.997306344
3137,-2,-1.997307202
3138,-2,-1.99730806
3139,-2,-1.997308917
3140,-2,-1.997309774
3141,-2,-1.99731063
3142,-2,-1.997311486
3143,-2,-1.997312341
3144,-2,-1.997313196
3145,-2,-1.99731405
3146,-2,-1.997314903
3147,-2,-1.997315756
3148,-2,-1.997316608
3149,-2,-1.99731746
3150,-2,-1.997318312
3151,-2,-1.997319162
3152,-2,-1.997320013
3153,-2,-1.997320862
3154,-2,-1.997321712
3155,-2,-1.99732256
3156,-2,-1.997323408
3157,-2,-1.997324256
3158,-2,-1.997325103
3159,-2,-1.997325949
3160,-2,-1.997326795
3161,-2,-1.997327641
3162,-2,-1.997328486
3163,-2,-1.99732933
3164,-2,-1.997330174
3165,-1.98,-1.9973247
3166,-2,-1.997325545
3167,-2,-1.997326389
3168,-2,-1.997327233
3169,-2,-1.997328076
3170,-2,-1.997328918
3171,-2,-1.99732976
3172,-1.98,-1.997324299
3173,-1.98,-1.997318841
3174,-2,-1.997319685
3175,-2,-1.997320529
3176,-2,-1.997321372
3177,-2,-1.997322215
3178,-2,-1.997323058
3179,-2,-1.997323899
3180,-2,-1.997324741
3181,-2,-1.997325581
3182,-2,-1.997326422
3183,-2,-1.997327261
3184,-2,-1.9973281
3185,-2,-1.997328939
3186,-2,-1.997329777
3187,-2,-1.997330615
3188,-2,-1.997331452
3189,-2,-1.997332288
3190,-2,-1.997333124
3191,-2,-1.99733396
3192,-2,-1.997334795
3193,-2,-1.997335629
3194,-2,-1.997336463
3195,-2,-1.997337297
3196,-2,-1.997338129
3197,-2,-1.997338962
3198,-2,-1.997339794
3199,-2,-1.997340625
3200,-1.98,-1.997335208
3201,-2,-1.99733604
3202,-2,-1.997336872
3203,-1.98,-1.997331461
3204,-2,-1.997332293
3205,-2,-1.997333125
3206,-2,-1.997333957
3207,-2,-1.997334788
3208,-2,-1.997335619
3209,-2,-1.997336449
3210,-2,-1.997337278
3211,-2,-1.997338107
3212,-2,-1.997338936
3213,-2,-1.997339764
3214,-1.98,-1.99733437
3215,-1.98,-1.99732898
3216,-2,-1.99732981
3217,-2,-1.99733064
3218,-2,-1.997331469
3219,-2,-1.997332298
3220,-2,-1.997333126
3221,-2,-1.997333954
3222,-2,-1.997334781
3223,-2,-1.997335608
3224,-2,-1.997336434
3225,-2,-1.99733726
3226,-2,-1.997338085
3227,-2,-1.99733891
3228,-2,-1.997339734
3229,-2,-1.997340557
3230,-2,-1.99734138
3231,-2,-1.997342203
3232,-2,-1.997343025
3233,-2,-1.997343847
3234,-2,-1.997344668
3235,-2,-1.997345488
3236,-1.98,-1.99734013
3237,-1.98,-1.997334775
3238,-2,-1.997335597
3239,-2,-1.99733642
3240,-2,-1.997337242
3241,-2,-1.997338063
3242,-2,-1.997338884
3243,-2,-1.997339704
3244,-2,-1.997340524
3245,-2,-1.997341343
3246,-2,-1.997342162
3247,-2,-1.99734298
3248,-2,-1.997343798
3249,-2,-1.997344615
3250,-2,-1.997345432
3251,-2,-1.997346248
3252,-2,-1.997347064
3253,-2,-1.99734788
3254,-2,-1.997348694
3255,-2,-1.997349509
3256,-2,-1.997350322
3257,-2,-1.997351136
3258,-2,-1.997351948
3259,-2,-1.997352761
3260,-2,-1.997353573
3261,-2,-1.997354384
3262,-2,-1.997355195
3263,-2,-1.997356005
3264,-2,-1.997356815
3265,-2,-1.997357624
3266,-2,-1.997358433
3267,-2,-1.997359241
3268,-2,-1.997360049
3269,-2,-1.997360856
3270,-1.98,-1.997355549
3271,-1.96,-1.997344132
3272,-2,-1.997344943
3273,-2,-1.997345754
3274,-2,-1.997346565
3275,-2,-1.997347375
3276,-2,-1.997348184
3277,-2,-1.997348993
3278,-2,-1.997349802
3279,-2,-1.99735061
3280,-1.98,-1.997345322
3281,-1.98,-1.997340037
3282,-2,-1.997340847
3283,-2,-1.997341657
3284,-2,-1.997342466
3285,-2,-1.997343274
3286,-2,-1.997344083
3287,-2,-1.997344891
3288,-2,-1.997345698
3289,-2,-1.997346505
3290,-2,-1.997347311
3291,-2,-1.997348117
3292,-2,-1.997348922
3293,-2,-1.997349727
3294,-2,-1.997350531
3295,-2,-1.997351335
3296,-2,-1.997352138
3297,-2,-1.997352941
3298,-2,-1.997353744
3299,-2,-1.997354545
3300,-2,-1.997355347
3301,-2,-1.997356148
3302,-2,-1.997356948
3303,-2,-1.997357748
3304,-2,-1.997358548
3305,-2,-1.997359347
3306,-2,-1.997360145
3307,-2,-1.997360943
3308,-2,-1.997361741
3309,-2,-1.997362538
3310,-2,-1.997363334
3311,-2,-1.99736413
3312,-2,-1.997364926
3313,-2,-1.997365721
3314,-1.98,-1.997360483
3315,-2,-1.997361279
3316,-2,-1.997362074
3317,-1.98,-1.997356841
3318,-1.97,-1.997348599
3319,-1.98,-1.997343373
3320,-2,-1.997344173
3321,-2,-1.997344973
3322,-1.98,-1.997339753
3323,-1.98,-1.997334537
3324,-2,-1.997335338
3325,-2,-1.99733614
3326,-2,-1.99733694
3327,-2,-1.99733774
3328,-2,-1.99733854
3329,-2,-1.997339339
3330,-2,-1.997340138
3331,-2,-1.997340936
3332,-2,-1.997341734
3333,-2,-1.997342531
3334,-2,-1.997343328
3335,-2,-1.997344125
3336,-2,-1.997344921
3337,-2,-1.997345716
3338,-2,-1.997346511
3339,-2,-1.997347305
3340,-2,-1.997348099
3341,-2,-1.997348893
3342,-1.98,-1.997343703
3343,-1.98,-1.997338517
3344,-2,-1.997339312
3345,-2,-1.997340108
3346,-2,-1.997340902
3347,-2,-1.997341697
3348,-2,-1.99734249
3349,-2,-1.997343284
3350,-2,-1.997344076
3351,-2,-1.997344869
3352,-2,-1.997345661
3353,-2,-1.997346452
3354,-2,-1.997347243
3355,-2,-1.997348033
3356,-2,-1.997348823
3357,-2,-1.997349613
3358,-1.98,-1.997344448
3359,-2,-1.997345238
3360,-2,-1.997346028
3361,-2,-1.997346817
3362,-2,-1.997347606
3363,-2,-1.997348395
3364,-2,-1.997349183
3365,-2,-1.99734997
3366,-2,-1.997350757
3367,-2,-1.997351544
3368,-2,-1.99735233
3369,-2,-1.997353116
3370,-2,-1.997353901
3371,-2,-1.997354686
3372,-1.98,-1.99734954
3373,-1.98,-1.997344398
3374,-1.97,-1.997336296
3375,-2,-1.997337085
3376,-2,-1.997337874
3377,-2,-1.997338662
3378,-2,-1.99733945
3379,-2,-1.997340237
3380,-2,-1.997341023
3381,-2,-1.99734181
3382,-2,-1.997342595
3383,-2,-1.997343381
3384,-1.98,-1.997338257
3385,-2,-1.997339043
3386,-2,-1.997339829
3387,-2,-1.997340614
3388,-2,-1.997341399
3389,-2,-1.997342183
3390,-2,-1.997342967
3391,-2,-1.99734375
3392,-2,-1.997344533
3393,-2,-1.997345315
3394,-2,-1.997346097
3395,-2,-1.997346879
3396,-1.98,-1.997341772
3397,-2,-1.997342554
3398,-2,-1.997343336
3399,-2,-1.997344118
3400,-2,-1.997344899
3401,-2,-1.997345679
3402,-2,-1.997346459
3403,-2,-1.997347239
3404,-2,-1.997348018
3405,-2,-1.997348796
3406,-2,-1.997349574
3407,-2,-1.997350352
3408,-2,-1.997351129
3409,-2,-1.997351906
3410,-2,-1.997352682
3411,-2,-1.997353458
3412,-2,-1.997354234
3413,-1.98,-1.997349151
3414,-2,-1.997349927
3415,-2,-1.997350703
3416,-2,-1.997351478
3417,-2,-1.997352253
3418,-2,-1.997353027
3419,-2,-1.997353801
3420,-2,-1.997354575
3421,-2,-1.997355348
3422,-2,-1.99735612
3423,-2,-1.997356893
3424,-2,-1.997357664
3425,-2,-1.997358435
3426,-2,-1.997359206
3427,-2,-1.997359977
3428,-2,-1.997360747
3429,-2,-1.997361516
3430,-2,-1.997362285
3431,-2,-1.997363054
3432,-2,-1.997363822
3433,-2,-1.997364589
3434,-2,-1.997365357
3435,-1.98,-1.997360303
3436,-1.98,-1.997355252
3437,-1.96,-1.997344386
3438,-1.94,-1.997327712
3439,-2,-1.997328488
3440,-2,-1.997329265
3441,-2,-1.997330041
3442,-2,-1.997330816
3443,-2,-1.997331591
3444,-2,-1.997332366
3445,-2,-1.99733314
3446,-2,-1.997333914
3447,-2,-1.997334687
3448,-2,-1.99733546
3449,-2,-1.997336232
3450,-2,-1.997337004
3451,-2,-1.997337775
3452,-2,-1.997338546
3453,-2,-1.997339317
3454,-1.98,-1.997334298
3455,-1.98,-1.997329282
3456,-2,-1.997330055
3457,-2,-1.997330827
3458,-2,-1.997331599
3459,-2,-1.99733237
3460,-2,-1.997333141
3461,-2,-1.997333911
3462,-2,-1.997334681
3463,-2,-1.99733545
3464,-2,-1.997336219
3465,-2,-1.997336988
3466,-2,-1.997337756
3467,-2,-1.997338524
3468,-2,-1.997339291
3469,-2,-1.997340058
3470,-2,-1.997340824
3471,-2,-1.99734159
3472,-2,-1.997342355
3473,-2,-1.99734312
3474,-2,-1.997343885
3475,-2,-1.997344649
3476,-2,-1.997345413
3477,-1.98,-1.997340426
3478,-2,-1.99734119
3479,-2,-1.997341954
3480,-2,-1.997342718
3481,-2,-1.997343481
3482,-1.98,-1.997338501
3483,-2,-1.997339265
3484,-2,-1.997340029
3485,-2,-1.997340792
3486,-2,-1.997341554
3487,-2,-1.997342317
3488,-2,-1.997343078
3489,-2,-1.99734384
3490,-2,-1.9973446
3491,-2,-1.997345361
3492,-2,-1.997346121
3493,-2,-1.99734688
3494,-2,-1.997347639
3495,-2,-1.997348398
3496,-2,-1.997349156
3497,-2,-1.997349914
3498,-2,-1.997350672
3499,-2,-1.997351429
3500,-2,-1.997352185
3501,-2,-1.997352941
3502,-2,-1.997353697
3503,-2,-1.997354452
3504,-1.98,-1.997349501
3505,-2,-1.997350257
3506,-2,-1.997351012
3507,-2,-1.997351767
3508,-2,-1.997352522
3509,-2,-1.997353276
3510,-2,-1.99735403
3511,-2,-1.997354784
3512,-2,-1.997355537
3513,-2,-1.997356289
3514,-1.98,-1.997351351
3515,-1.98,-1.997346416
3516,-1.98,-1.997341484
3517,-2,-1.99734224
3518,-2,-1.997342995
3519,-2,-1.99734375
3520,-2,-1.997344504
3521,-2,-1.997345258
3522,-2,-1.997346012
3523,-2,-1.997346765
3524,-2,-1.997347518
3525,-2,-1.99734827
3526,-2,-1.997349022
3527,-2,-1.997349773
3528,-2,-1.997350524
3529,-2,-1.997351275
3530,-2,-1.997352025
3531,-2,-1.997352775
3532,-2,-1.997353524
3533,-2,-1.997354273
3534,-2,-1.997355021
3535,-2,-1.997355769
3536,-2,-1.997356517
3537,-2,-1.997357264
3538,-2,-1.997358011
3539,-2,-1.997358757
3540,-2,-1.997359503
3541,-2,-1.997360248
3542,-2,-1.997360994
3543,-2,-1.997361738
3544,-2,-1.997362482
3545,-2,-1.997363226
3546,-2,-1.99736397
3547,-2,-1.997364713
3548,-2,-1.997365455
3549,-2,-1.997366197
3550,-2,-1.997366939
3551,-2,-1.99736768
3552,-2,-1.997368421
3553,-2,-1.997369162
3554,-2,-1.997369902
3555,-2,-1.997370641
3556,-2,-1.99737138
3557,-2,-1.997372119
3558,-2,-1.997372858
3559,-2,-1.997373596
3560,-2,-1.997374333
3561,-2,-1.99737507
3562,-2,-1.997375807
3563,-2,-1.997376543
3564,-2,-1.997377279
3565,-2,-1.997378015
3566,-2,-1.99737875
3567,-2,-1.997379484
3568,-2,-1.997380219
3569,-2,-1.997380952
3570,-2,-1.997381686
3571,-2,-1.997382419
3572,-2,-1.997383151
3573,-2,-1.997383884
3574,-2,-1.997384615
3575,-2,-1.997385347
3576,-2,-1.997386078
3577,-2,-1.997386808
3578,-2,-1.997387538
3579,-2,-1.997388268
3580,-1.98,-1.997383412
3581,-2,-1.997384143
3582,-2,-1.997384873
3583,-2,-1.997385603
3584,-2,-1.997386332
3585,-1.98,-1.997381484
3586,-1.98,-1.997376638
3587,-2,-1.997377369
3588,-2,-1.9973781
3589,-2,-1.99737883
3590,-2,-1.99737956
3591,-2,-1.99738029
3592,-2,-1.997381019
3593,-2,-1.997381747
3594,-2,-1.997382476
3595,-2,-1.997383204
3596,-2,-1.997383931
3597,-2,-1.997384658
3598,-2,-1.997385385
3599,-2,-1.997386111
