L,T,epsilon,m_abs,Cv,chi,sample
60,2.24,-1.481491367,0.7007148111,0.0005189372245,0.007230749124,1
60,2.24,-1.481491367,0.7007148111,0.0005189372245,0.007230749124,0
60,2.24,-1.481491367,0.7007148111,0.0005189372245,0.007230749124,3
60,2.24,-1.481491367,0.7007148111,0.0005189372245,0.007230749124,2
60,2.24,-1.481491367,0.7007148111,0.0005189372245,0.007230749124,4
60,2.242068966,-1.477125178,0.7000043444,0.0005188388924,0.004358639336,1
60,2.242068966,-1.477125178,0.7000043444,0.0005188388924,0.004358639336,0
60,2.242068966,-1.477125178,0.7000043444,0.0005188388924,0.004358639336,2
60,2.242068966,-1.477125178,0.7000043444,0.0005188388924,0.004358639336,3
60,2.242068966,-1.477125178,0.7000043444,0.0005188388924,0.004358639336,4
60,2.244137931,-1.470738089,0.6762404,0.0005704870764,0.009176793618,0
60,2.244137931,-1.470738089,0.6762404,0.0005704870764,0.009176793618,2
60,2.244137931,-1.470738089,0.6762404,0.0005704870764,0.009176793618,1
60,2.244137931,-1.470738089,0.6762404,0.0005704870764,0.009176793618,3
60,2.244137931,-1.470738089,0.6762404,0.0005704870764,0.009176793618,4
60,2.246206897,-1.472266089,0.6982286444,0.000508970282,0.003886546552,2
60,2.246206897,-1.472266089,0.6982286444,0.000508970282,0.003886546552,0
60,2.246206897,-1.472266089,0.6982286444,0.000508970282,0.003886546552,1
60,2.246206897,-1.472266089,0.6982286444,0.000508970282,0.003886546552,3
60,2.246206897,-1.472266089,0.6982286444,0.000508970282,0.003886546552,4
60,2.248275862,-1.466355133,0.6822602056,0.0005310413237,0.005798192639,0
60,2.248275862,-1.466355133,0.6822602056,0.0005310413237,0.005798192639,1
60,2.248275862,-1.466355133,0.6822602056,0.0005310413237,0.005798192639,3
60,2.248275862,-1.466355133,0.6822602056,0.0005310413237,0.005798192639,2
60,2.248275862,-1.466355133,0.6822602056,0.0005310413237,0.005798192639,4
60,2.250344828,-1.465771744,0.6905581667,0.00050436815,0.004246608328,0
60,2.250344828,-1.465771744,0.6905581667,0.00050436815,0.004246608328,2
60,2.250344828,-1.465771744,0.6905581667,0.00050436815,0.004246608328,1
60,2.250344828,-1.465771744,0.6905581667,0.00050436815,0.004246608328,3
60,2.250344828,-1.465771744,0.6905581667,0.00050436815,0.004246608328,4
60,2.252413793,-1.459191822,0.6715766167,0.0005590019316,0.007386425327,0
60,2.252413793,-1.459191822,0.6715766167,0.0005590019316,0.007386425327,1
60,2.252413793,-1.459191822,0.6715766167,0.0005590019316,0.007386425327,3
60,2.252413793,-1.459191822,0.6715766167,0.0005590019316,0.007386425327,2
60,2.252413793,-1.459191822,0.6715766167,0.0005590019316,0.007386425327,4
60,2.254482759,-1.459411867,0.6835859611,0.0005111867057,0.00521867557,0
60,2.254482759,-1.459411867,0.6835859611,0.0005111867057,0.00521867557,1
60,2.254482759,-1.459411867,0.6835859611,0.0005111867057,0.00521867557,2
60,2.254482759,-1.459411867,0.6835859611,0.0005111867057,0.00521867557,3
60,2.254482759,-1.459411867,0.6835859611,0.0005111867057,0.00521867557,4
60,2.256551724,-1.453400278,0.6737587333,0.0005097886916,0.004409572572,0
60,2.256551724,-1.453400278,0.6737587333,0.0005097886916,0.004409572572,1
60,2.256551724,-1.453400278,0.6737587333,0.0005097886916,0.004409572572,3
60,2.256551724,-1.453400278,0.6737587333,0.0005097886916,0.004409572572,2
60,2.256551724,-1.453400278,0.6737587333,0.0005097886916,0.004409572572,4
60,2.25862069,-1.439380456,0.6175608611,0.0006397838664,0.01290049704,0
60,2.25862069,-1.439380456,0.6175608611,0.0006397838664,0.01290049704,1
60,2.25862069,-1.439380456,0.6175608611,0.0006397838664,0.01290049704,2
60,2.25862069,-1.439380456,0.6175608611,0.0006397838664,0.01290049704,3
60,2.25862069,-1.439380456,0.6175608611,0.0006397838664,0.01290049704,4
60,2.260689655,-1.4414944,0.6359011,0.0005621553074,0.009391743255,0
60,2.260689655,-1.4414944,0.6359011,0.0005621553074,0.009391743255,2
60,2.260689655,-1.4414944,0.6359011,0.0005621553074,0.009391743255,1
60,2.260689655,-1.4414944,0.6359011,0.0005621553074,0.009391743255,4
60,2.260689655,-1.4414944,0.6359011,0.0005621553074,0.009391743255,3
60,2.262758621,-1.438806089,0.6388537167,0.0005695076635,0.008516557208,1
60,2.262758621,-1.438806089,0.6388537167,0.0005695076635,0.008516557208,0
60,2.262758621,-1.438806089,0.6388537167,0.0005695076635,0.008516557208,2
60,2.262758621,-1.438806089,0.6388537167,0.0005695076635,0.008516557208,3
60,2.262758621,-1.438806089,0.6388537167,0.0005695076635,0.008516557208,4
60,2.264827586,-1.437446078,0.6395448556,0.0005509188803,0.008805945477,0
60,2.264827586,-1.437446078,0.6395448556,0.0005509188803,0.008805945477,1
60,2.264827586,-1.437446078,0.6395448556,0.0005509188803,0.008805945477,2
60,2.264827586,-1.437446078,0.6395448556,0.0005509188803,0.008805945477,4
60,2.264827586,-1.437446078,0.6395448556,0.0005509188803,0.008805945477,3
60,2.266896552,-1.431928511,0.6294296333,0.0005860010124,0.008814066069,1
60,2.266896552,-1.431928511,0.6294296333,0.0005860010124,0.008814066069,0
60,2.266896552,-1.431928511,0.6294296333,0.0005860010124,0.008814066069,2
60,2.266896552,-1.431928511,0.6294296333,0.0005860010124,0.008814066069,3
60,2.266896552,-1.431928511,0.6294296333,0.0005860010124,0.008814066069,4
60,2.268965517,-1.417931478,0.5661709833,0.0006308680933,0.01653118778,0
60,2.268965517,-1.417931478,0.5661709833,0.0006308680933,0.01653118778,1
60,2.268965517,-1.417931478,0.5661709833,0.0006308680933,0.01653118778,2
60,2.268965517,-1.417931478,0.5661709833,0.0006308680933,0.01653118778,3
60,2.268965517,-1.417931478,0.5661709833,0.0006308680933,0.01653118778,4
60,2.271034483,-1.425389267,0.6206176778,0.0005431138198,0.008151445687,0
60,2.271034483,-1.425389267,0.6206176778,0.0005431138198,0.008151445687,1
60,2.271034483,-1.425389267,0.6206176778,0.0005431138198,0.008151445687,2
60,2.271034483,-1.425389267,0.6206176778,0.0005431138198,0.008151445687,3
60,2.271034483,-1.425389267,0.6206176778,0.0005431138198,0.008151445687,4
60,2.273103448,-1.415586511,0.5927426833,0.0005889601206,0.0109713035,1
60,2.273103448,-1.415586511,0.5927426833,0.0005889601206,0.0109713035,0
60,2.273103448,-1.415586511,0.5927426833,0.0005889601206,0.0109713035,3
60,2.273103448,-1.415586511,0.5927426833,0.0005889601206,0.0109713035,2
60,2.273103448,-1.415586511,0.5927426833,0.0005889601206,0.0109713035,4
60,2.275172414,-1.407401733,0.5660734611,0.0006689455382,0.01378003872,1
60,2.275172414,-1.407401733,0.5660734611,0.0006689455382,0.01378003872,0
60,2.275172414,-1.407401733,0.5660734611,0.0006689455382,0.01378003872,2
60,2.275172414,-1.407401733,0.5660734611,0.0006689455382,0.01378003872,3
60,2.275172414,-1.407401733,0.5660734611,0.0006689455382,0.01378003872,4
60,2.277241379,-1.4094267,0.5774520556,0.0006105909081,0.0134039726,0
60,2.277241379,-1.4094267,0.5774520556,0.0006105909081,0.0134039726,2
60,2.277241379,-1.4094267,0.5774520556,0.0006105909081,0.0134039726,1
60,2.277241379,-1.4094267,0.5774520556,0.0006105909081,0.0134039726,3
60,2.277241379,-1.4094267,0.5774520556,0.0006105909081,0.0134039726,4
60,2.279310345,-1.407533356,0.5868609556,0.0005767843656,0.01052148098,0
60,2.279310345,-1.407533356,0.5868609556,0.0005767843656,0.01052148098,3
60,2.279310345,-1.407533356,0.5868609556,0.0005767843656,0.01052148098,2
60,2.279310345,-1.407533356,0.5868609556,0.0005767843656,0.01052148098,1
60,2.279310345,-1.407533356,0.5868609556,0.0005767843656,0.01052148098,4
60,2.28137931,-1.396646611,0.5330160167,0.000580629297,0.01536395666,0
60,2.28137931,-1.396646611,0.5330160167,0.000580629297,0.01536395666,2
60,2.28137931,-1.396646611,0.5330160167,0.000580629297,0.01536395666,1
60,2.28137931,-1.396646611,0.5330160167,0.000580629297,0.01536395666,3
60,2.28137931,-1.396646611,0.5330160167,0.000580629297,0.01536395666,4
60,2.283448276,-1.389229956,0.5143275889,0.0006198579981,0.01637847665,0
60,2.283448276,-1.389229956,0.5143275889,0.0006198579981,0.01637847665,1
60,2.283448276,-1.389229956,0.5143275889,0.0006198579981,0.01637847665,2
60,2.283448276,-1.389229956,0.5143275889,0.0006198579981,0.01637847665,3
60,2.283448276,-1.389229956,0.5143275889,0.0006198579981,0.01637847665,4
60,2.285517241,-1.386961744,0.5118583556,0.0006235965944,0.01716384883,0
60,2.285517241,-1.386961744,0.5118583556,0.0006235965944,0.01716384883,1
60,2.285517241,-1.386961744,0.5118583556,0.0006235965944,0.01716384883,2
60,2.285517241,-1.386961744,0.5118583556,0.0006235965944,0.01716384883,3
60,2.285517241,-1.386961744,0.5118583556,0.0006235965944,0.01716384883,4
60,2.287586207,-1.380265111,0.4967323722,0.0005866488217,0.01635404002,3
60,2.287586207,-1.380265111,0.4967323722,0.0005866488217,0.01635404002,0
60,2.287586207,-1.380265111,0.4967323722,0.0005866488217,0.01635404002,1
60,2.287586207,-1.380265111,0.4967323722,0.0005866488217,0.01635404002,2
60,2.287586207,-1.380265111,0.4967323722,0.0005866488217,0.01635404002,4
60,2.289655172,-1.376026289,0.4893073667,0.0006049090509,0.01557597942,0
60,2.289655172,-1.376026289,0.4893073667,0.0006049090509,0.01557597942,1
60,2.289655172,-1.376026289,0.4893073667,0.0006049090509,0.01557597942,3
60,2.289655172,-1.376026289,0.4893073667,0.0006049090509,0.01557597942,2
60,2.289655172,-1.376026289,0.4893073667,0.0006049090509,0.01557597942,4
60,2.291724138,-1.373012111,0.4888780667,0.0006006697396,0.01478370476,0
60,2.291724138,-1.373012111,0.4888780667,0.0006006697396,0.01478370476,1
60,2.291724138,-1.373012111,0.4888780667,0.0006006697396,0.01478370476,3
60,2.291724138,-1.373012111,0.4888780667,0.0006006697396,0.01478370476,2
60,2.291724138,-1.373012111,0.4888780667,0.0006006697396,0.01478370476,4
60,2.293793103,-1.362428133,0.4423527556,0.0005804744416,0.01803279287,0
60,2.293793103,-1.362428133,0.4423527556,0.0005804744416,0.01803279287,1
60,2.293793103,-1.362428133,0.4423527556,0.0005804744416,0.01803279287,3
60,2.293793103,-1.362428133,0.4423527556,0.0005804744416,0.01803279287,2
60,2.293793103,-1.362428133,0.4423527556,0.0005804744416,0.01803279287,4
60,2.295862069,-1.365567389,0.4661495889,0.0005990407518,0.01732560564,0
60,2.295862069,-1.365567389,0.4661495889,0.0005990407518,0.01732560564,4
60,2.295862069,-1.365567389,0.4661495889,0.0005990407518,0.01732560564,1
60,2.295862069,-1.365567389,0.4661495889,0.0005990407518,0.01732560564,2
60,2.295862069,-1.365567389,0.4661495889,0.0005990407518,0.01732560564,3
60,2.297931034,-1.363985611,0.4760419611,0.0005851773075,0.01507619024,0
60,2.297931034,-1.363985611,0.4760419611,0.0005851773075,0.01507619024,1
60,2.297931034,-1.363985611,0.4760419611,0.0005851773075,0.01507619024,2
60,2.297931034,-1.363985611,0.4760419611,0.0005851773075,0.01507619024,3
60,2.297931034,-1.363985611,0.4760419611,0.0005851773075,0.01507619024,4
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,0
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,1
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,3
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,2
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,4
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,0
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,1
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,2
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,3
60,2.3,-1.354288356,0.43041545,0.0005998416358,0.01815513412,4
60,2.307142857,-1.3425798,0.4133395111,0.0005471775026,0.01695930354,0
60,2.307142857,-1.3425798,0.4133395111,0.0005471775026,0.01695930354,1
60,2.307142857,-1.3425798,0.4133395111,0.0005471775026,0.01695930354,3
60,2.307142857,-1.3425798,0.4133395111,0.0005471775026,0.01695930354,4
60,2.307142857,-1.3425798,0.4133395111,0.0005471775026,0.01695930354,2
60,2.314285714,-1.336882367,0.4332437278,0.0005501760764,0.01484168803,0
60,2.314285714,-1.336882367,0.4332437278,0.0005501760764,0.01484168803,2
60,2.314285714,-1.336882367,0.4332437278,0.0005501760764,0.01484168803,1
60,2.314285714,-1.336882367,0.4332437278,0.0005501760764,0.01484168803,3
60,2.314285714,-1.336882367,0.4332437278,0.0005501760764,0.01484168803,4
60,2.321428571,-1.318395278,0.3644338167,0.0005029877734,0.01553077385,0
60,2.321428571,-1.318395278,0.3644338167,0.0005029877734,0.01553077385,1
60,2.321428571,-1.318395278,0.3644338167,0.0005029877734,0.01553077385,2
60,2.321428571,-1.318395278,0.3644338167,0.0005029877734,0.01553077385,3
60,2.321428571,-1.318395278,0.3644338167,0.0005029877734,0.01553077385,4
60,2.328571429,-1.300532722,0.3188035556,0.0004856400678,0.01419826144,0
60,2.328571429,-1.300532722,0.3188035556,0.0004856400678,0.01419826144,2
60,2.328571429,-1.300532722,0.3188035556,0.0004856400678,0.01419826144,1
60,2.328571429,-1.300532722,0.3188035556,0.0004856400678,0.01419826144,3
60,2.328571429,-1.300532722,0.3188035556,0.0004856400678,0.01419826144,4
60,2.335714286,-1.294558856,0.3264989111,0.0004810272502,0.01451912537,0
60,2.335714286,-1.294558856,0.3264989111,0.0004810272502,0.01451912537,2
60,2.335714286,-1.294558856,0.3264989111,0.0004810272502,0.01451912537,1
60,2.335714286,-1.294558856,0.3264989111,0.0004810272502,0.01451912537,3
60,2.335714286,-1.294558856,0.3264989111,0.0004810272502,0.01451912537,4
60,2.342857143,-1.281846311,0.2885095,0.0004355372877,0.01297304501,0
60,2.342857143,-1.281846311,0.2885095,0.0004355372877,0.01297304501,1
60,2.342857143,-1.281846311,0.2885095,0.0004355372877,0.01297304501,2
60,2.342857143,-1.281846311,0.2885095,0.0004355372877,0.01297304501,3
60,2.342857143,-1.281846311,0.2885095,0.0004355372877,0.01297304501,4
60,2.35,-1.265580589,0.2416611278,0.0003810104706,0.009688792079,0
60,2.35,-1.265580589,0.2416611278,0.0003810104706,0.009688792079,4
60,2.35,-1.265580589,0.2416611278,0.0003810104706,0.009688792079,2
60,2.35,-1.265580589,0.2416611278,0.0003810104706,0.009688792079,1
60,2.35,-1.265580589,0.2416611278,0.0003810104706,0.009688792079,3
60,2.357142857,-1.257716533,0.2315981778,0.0003852978621,0.01016581759,0
60,2.357142857,-1.257716533,0.2315981778,0.0003852978621,0.01016581759,1
60,2.357142857,-1.257716533,0.2315981778,0.0003852978621,0.01016581759,2
60,2.357142857,-1.257716533,0.2315981778,0.0003852978621,0.01016581759,3
60,2.357142857,-1.257716533,0.2315981778,0.0003852978621,0.01016581759,4
60,2.364285714,-1.250179933,0.2436571722,0.0003931775837,0.01055276313,0
60,2.364285714,-1.250179933,0.2436571722,0.0003931775837,0.01055276313,1
60,2.364285714,-1.250179933,0.2436571722,0.0003931775837,0.01055276313,3
60,2.364285714,-1.250179933,0.2436571722,0.0003931775837,0.01055276313,2
60,2.364285714,-1.250179933,0.2436571722,0.0003931775837,0.01055276313,4
60,2.371428571,-1.239575922,0.2066265278,0.0003645099808,0.008656572681,0
60,2.371428571,-1.239575922,0.2066265278,0.0003645099808,0.008656572681,1
60,2.371428571,-1.239575922,0.2066265278,0.0003645099808,0.008656572681,3
60,2.371428571,-1.239575922,0.2066265278,0.0003645099808,0.008656572681,2
60,2.371428571,-1.239575922,0.2066265278,0.0003645099808,0.008656572681,4
60,2.378571429,-1.232146456,0.2043721722,0.0003536844868,0.008033607069,0
60,2.378571429,-1.232146456,0.2043721722,0.0003536844868,0.008033607069,1
60,2.378571429,-1.232146456,0.2043721722,0.0003536844868,0.008033607069,3
60,2.378571429,-1.232146456,0.2043721722,0.0003536844868,0.008033607069,2
60,2.378571429,-1.232146456,0.2043721722,0.0003536844868,0.008033607069,4
60,2.385714286,-1.2218641,0.19121725,0.0003267120932,0.007139619858,1
60,2.385714286,-1.2218641,0.19121725,0.0003267120932,0.007139619858,0
60,2.385714286,-1.2218641,0.19121725,0.0003267120932,0.007139619858,3
60,2.385714286,-1.2218641,0.19121725,0.0003267120932,0.007139619858,2
60,2.385714286,-1.2218641,0.19121725,0.0003267120932,0.007139619858,4
60,2.392857143,-1.213608611,0.1784474944,0.0003300009624,0.006966446608,0
60,2.392857143,-1.213608611,0.1784474944,0.0003300009624,0.006966446608,4
60,2.392857143,-1.213608611,0.1784474944,0.0003300009624,0.006966446608,1
60,2.392857143,-1.213608611,0.1784474944,0.0003300009624,0.006966446608,2
60,2.392857143,-1.213608611,0.1784474944,0.0003300009624,0.006966446608,3
60,2.4,-1.203803856,0.1723148111,0.0003076242805,0.006126799887,0
60,2.4,-1.203803856,0.1723148111,0.0003076242805,0.006126799887,1
60,2.4,-1.203803856,0.1723148111,0.0003076242805,0.006126799887,2
60,2.4,-1.203803856,0.1723148111,0.0003076242805,0.006126799887,3
60,2.4,-1.203803856,0.1723148111,0.0003076242805,0.006126799887,4
80,2.1,-1.662042263,0.8685007,0.0001512641227,0.0001508190364,0
80,2.1,-1.662042263,0.8685007,0.0001512641227,0.0001508190364,3
80,2.1,-1.662042263,0.8685007,0.0001512641227,0.0001508190364,4
80,2.1,-1.662042263,0.8685007,0.0001512641227,0.0001508190364,1
80,2.1,-1.662042263,0.8685007,0.0001512641227,0.0001508190364,2
80,2.11,-1.652300381,0.8627163625,0.0001588903815,0.0001771164894,1
80,2.11,-1.652300381,0.8627163625,0.0001588903815,0.0001771164894,3
80,2.11,-1.652300381,0.8627163625,0.0001588903815,0.0001771164894,2
80,2.11,-1.652300381,0.8627163625,0.0001588903815,0.0001771164894,4
80,2.11,-1.652300381,0.8627163625,0.0001588903815,0.0001771164894,0
80,2.12,-1.642499775,0.8572379437,0.0001631833869,0.0001877552137,0
80,2.12,-1.642499775,0.8572379437,0.0001631833869,0.0001877552137,1
80,2.12,-1.642499775,0.8572379437,0.0001631833869,0.0001877552137,3
80,2.12,-1.642499775,0.8572379437,0.0001631833869,0.0001877552137,2
80,2.12,-1.642499775,0.8572379437,0.0001631833869,0.0001877552137,4
80,2.13,-1.631864106,0.8504790563,0.0001711111272,0.0002147993651,1
80,2.13,-1.631864106,0.8504790563,0.0001711111272,0.0002147993651,0
80,2.13,-1.631864106,0.8504790563,0.0001711111272,0.0002147993651,3
80,2.13,-1.631864106,0.8504790563,0.0001711111272,0.0002147993651,4
80,2.13,-1.631864106,0.8504790563,0.0001711111272,0.0002147993651,2
80,2.14,-1.620935206,0.8433043562,0.0001766710714,0.0002422797593,0
80,2.14,-1.620935206,0.8433043562,0.0001766710714,0.0002422797593,1
80,2.14,-1.620935206,0.8433043562,0.0001766710714,0.0002422797593,2
80,2.14,-1.620935206,0.8433043562,0.0001766710714,0.0002422797593,4
80,2.14,-1.620935206,0.8433043562,0.0001766710714,0.0002422797593,3
80,2.15,-1.609640438,0.8350846625,0.000183381141,0.0003170192888,0
80,2.15,-1.609640438,0.8350846625,0.000183381141,0.0003170192888,1
80,2.15,-1.609640438,0.8350846625,0.000183381141,0.0003170192888,2
80,2.15,-1.609640438,0.8350846625,0.000183381141,0.0003170192888,3
80,2.15,-1.609640438,0.8350846625,0.000183381141,0.0003170192888,4
80,2.16,-1.597646906,0.8261788219,0.0001900326594,0.0003611788724,1
80,2.16,-1.597646906,0.8261788219,0.0001900326594,0.0003611788724,0
80,2.16,-1.597646906,0.8261788219,0.0001900326594,0.0003611788724,3
80,2.16,-1.597646906,0.8261788219,0.0001900326594,0.0003611788724,2
80,2.16,-1.597646906,0.8261788219,0.0001900326594,0.0003611788724,4
80,2.17,-1.586320763,0.8187856719,0.0001984383313,0.000421903521,0
80,2.17,-1.586320763,0.8187856719,0.0001984383313,0.000421903521,1
80,2.17,-1.586320763,0.8187856719,0.0001984383313,0.000421903521,3
80,2.17,-1.586320763,0.8187856719,0.0001984383313,0.000421903521,4
80,2.17,-1.586320763,0.8187856719,0.0001984383313,0.000421903521,2
80,2.18,-1.573552444,0.8087328031,0.0002044428339,0.0004518324497,0
80,2.18,-1.573552444,0.8087328031,0.0002044428339,0.0004518324497,1
80,2.18,-1.573552444,0.8087328031,0.0002044428339,0.0004518324497,3
80,2.18,-1.573552444,0.8087328031,0.0002044428339,0.0004518324497,2
80,2.18,-1.573552444,0.8087328031,0.0002044428339,0.0004518324497,4
80,2.19,-1.561398931,0.7998212625,0.0002092394527,0.0004864801531,0
80,2.19,-1.561398931,0.7998212625,0.0002092394527,0.0004864801531,1
80,2.19,-1.561398931,0.7998212625,0.0002092394527,0.0004864801531,2
80,2.19,-1.561398931,0.7998212625,0.0002092394527,0.0004864801531,4
80,2.19,-1.561398931,0.7998212625,0.0002092394527,0.0004864801531,3
80,2.2,-1.54783605,0.7884663406,0.0002193014576,0.0005984195149,0
80,2.2,-1.54783605,0.7884663406,0.0002193014576,0.0005984195149,1
80,2.2,-1.54783605,0.7884663406,0.0002193014576,0.0005984195149,3
80,2.2,-1.54783605,0.7884663406,0.0002193014576,0.0005984195149,2
80,2.2,-1.54783605,0.7884663406,0.0002193014576,0.0005984195149,4
80,2.21,-1.533804925,0.775120075,0.0002307378836,0.0007332208021,0
80,2.21,-1.533804925,0.775120075,0.0002307378836,0.0007332208021,1
80,2.21,-1.533804925,0.775120075,0.0002307378836,0.0007332208021,2
80,2.21,-1.533804925,0.775120075,0.0002307378836,0.0007332208021,3
80,2.21,-1.533804925,0.775120075,0.0002307378836,0.0007332208021,4
80,2.22,-1.516534044,0.7516288156,0.0002590366031,0.001853338374,0
80,2.22,-1.516534044,0.7516288156,0.0002590366031,0.001853338374,1
80,2.22,-1.516534044,0.7516288156,0.0002590366031,0.001853338374,2
80,2.22,-1.516534044,0.7516288156,0.0002590366031,0.001853338374,3
80,2.22,-1.516534044,0.7516288156,0.0002590366031,0.001853338374,4
80,2.23,-1.498839275,0.7274244656,0.0002758161546,0.002404475986,0
80,2.23,-1.498839275,0.7274244656,0.0002758161546,0.002404475986,1
80,2.23,-1.498839275,0.7274244656,0.0002758161546,0.002404475986,2
80,2.23,-1.498839275,0.7274244656,0.0002758161546,0.002404475986,4
80,2.23,-1.498839275,0.7274244656,0.0002758161546,0.002404475986,3
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,0
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,1
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,2
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,3
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,4
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,0
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,1
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,3
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,2
80,2.24,-1.483024062,0.7135096844,0.0002818777963,0.001980507857,4
80,2.242068966,-1.481659894,0.7139474219,0.0002805513472,0.002344802076,0
80,2.242068966,-1.481659894,0.7139474219,0.0002805513472,0.002344802076,1
80,2.242068966,-1.481659894,0.7139474219,0.0002805513472,0.002344802076,2
80,2.242068966,-1.481659894,0.7139474219,0.0002805513472,0.002344802076,4
80,2.242068966,-1.481659894,0.7139474219,0.0002805513472,0.002344802076,3
80,2.244137931,-1.477220956,0.7056588531,0.0002774455984,0.002364278516,0
80,2.244137931,-1.477220956,0.7056588531,0.0002774455984,0.002364278516,1
80,2.244137931,-1.477220956,0.7056588531,0.0002774455984,0.002364278516,2
80,2.244137931,-1.477220956,0.7056588531,0.0002774455984,0.002364278516,3
80,2.244137931,-1.477220956,0.7056588531,0.0002774455984,0.002364278516,4
80,2.246206897,-1.469362144,0.6809043687,0.0003249361039,0.004801024948,0
80,2.246206897,-1.469362144,0.6809043687,0.0003249361039,0.004801024948,1
80,2.246206897,-1.469362144,0.6809043687,0.0003249361039,0.004801024948,2
80,2.246206897,-1.469362144,0.6809043687,0.0003249361039,0.004801024948,4
80,2.246206897,-1.469362144,0.6809043687,0.0003249361039,0.004801024948,3
80,2.248275862,-1.465799106,0.6759439719,0.0003118526508,0.004469346848,0
80,2.248275862,-1.465799106,0.6759439719,0.0003118526508,0.004469346848,1
80,2.248275862,-1.465799106,0.6759439719,0.0003118526508,0.004469346848,2
80,2.248275862,-1.465799106,0.6759439719,0.0003118526508,0.004469346848,3
80,2.248275862,-1.465799106,0.6759439719,0.0003118526508,0.004469346848,4
80,2.250344828,-1.4621198,0.6638540313,0.0003257275141,0.008075610864,0
80,2.250344828,-1.4621198,0.6638540313,0.0003257275141,0.008075610864,1
80,2.250344828,-1.4621198,0.6638540313,0.0003257275141,0.008075610864,2
80,2.250344828,-1.4621198,0.6638540313,0.0003257275141,0.008075610864,3
80,2.250344828,-1.4621198,0.6638540313,0.0003257275141,0.008075610864,4
80,2.252413793,-1.4593467,0.6734343313,0.0003090667679,0.003664321381,1
80,2.252413793,-1.4593467,0.6734343313,0.0003090667679,0.003664321381,0
80,2.252413793,-1.4593467,0.6734343313,0.0003090667679,0.003664321381,3
80,2.252413793,-1.4593467,0.6734343313,0.0003090667679,0.003664321381,2
80,2.252413793,-1.4593467,0.6734343313,0.0003090667679,0.003664321381,4
80,2.254482759,-1.452682475,0.6492729563,0.0003463335156,0.006863757274,0
80,2.254482759,-1.452682475,0.6492729563,0.0003463335156,0.006863757274,2
80,2.254482759,-1.452682475,0.6492729563,0.0003463335156,0.006863757274,1
80,2.254482759,-1.452682475,0.6492729563,0.0003463335156,0.006863757274,4
80,2.254482759,-1.452682475,0.6492729563,0.0003463335156,0.006863757274,3
80,2.256551724,-1.453129063,0.666433075,0.0003172327563,0.004191940669,0
80,2.256551724,-1.453129063,0.666433075,0.0003172327563,0.004191940669,1
80,2.256551724,-1.453129063,0.666433075,0.0003172327563,0.004191940669,3
80,2.256551724,-1.453129063,0.666433075,0.0003172327563,0.004191940669,2
80,2.256551724,-1.453129063,0.666433075,0.0003172327563,0.004191940669,4
80,2.25862069,-1.445061425,0.6457267125,0.0003343993662,0.004782598673,0
80,2.25862069,-1.445061425,0.6457267125,0.0003343993662,0.004782598673,2
80,2.25862069,-1.445061425,0.6457267125,0.0003343993662,0.004782598673,1
80,2.25862069,-1.445061425,0.6457267125,0.0003343993662,0.004782598673,3
80,2.25862069,-1.445061425,0.6457267125,0.0003343993662,0.004782598673,4
80,2.260689655,-1.439056844,0.6212463875,0.0003503643602,0.008752171026,0
80,2.260689655,-1.439056844,0.6212463875,0.0003503643602,0.008752171026,1
80,2.260689655,-1.439056844,0.6212463875,0.0003503643602,0.008752171026,2
80,2.260689655,-1.439056844,0.6212463875,0.0003503643602,0.008752171026,3
80,2.260689655,-1.439056844,0.6212463875,0.0003503643602,0.008752171026,4
80,2.262758621,-1.436878462,0.6196393844,0.0003514594919,0.0083600834,0
80,2.262758621,-1.436878462,0.6196393844,0.0003514594919,0.0083600834,1
80,2.262758621,-1.436878462,0.6196393844,0.0003514594919,0.0083600834,2
80,2.262758621,-1.436878462,0.6196393844,0.0003514594919,0.0083600834,3
80,2.262758621,-1.436878462,0.6196393844,0.0003514594919,0.0083600834,4
80,2.264827586,-1.431680094,0.6049167906,0.000364075624,0.00991135958,0
80,2.264827586,-1.431680094,0.6049167906,0.000364075624,0.00991135958,1
80,2.264827586,-1.431680094,0.6049167906,0.000364075624,0.00991135958,3
80,2.264827586,-1.431680094,0.6049167906,0.000364075624,0.00991135958,4
