sample,energy_per_spin
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.97
7,-1.98
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-1.96
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.97
7,-1.98
7,-2
7,-1.96
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-1.96
7,-1.96
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-1.98
7,-1.98
7,-1.97
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.97
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.96
7,-1.95
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-1.98
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.96
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.97
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.96
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.96
7,-1.98
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.96
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-2
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.97
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-2
7,-1.98
7,-2
7,-1.98
7,-1.98
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
7,-1.98
7,-1.98
7,-1.98
7,-1.97
7,-2
7,-2
7,-2
7,-2
7,-2
7,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.96
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-1.96
8,-1.98
8,-1.96
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.95
8,-1.95
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-1.97
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.96
8,-1.98
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-1.98
8,-1.97
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.96
8,-1.98
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.97
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.97
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.94
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-2
8,-2
8,-1.98
8,-2
8,-2
8,-2
8,-2
8,-1.98
8,-1.98
8,-1.98
