t,fe_error,rk4_error
0.159375,0.00028234,2.1746e-13
0.160938,0.000284976,2.1953e-13
0.1625,0.000287609,2.21469e-13
0.164062,0.000290238,2.23511e-13
0.165625,0.000292863,2.25449e-13
0.167188,0.000295485,2.27504e-13
0.16875,0.000298103,2.29475e-13
0.170313,0.000300717,2.31502e-13
0.171875,0.000303327,2.33593e-13
0.173438,0.000305934,2.35518e-13
0.175,0.000308537,2.37536e-13
0.176563,0.000311136,2.39535e-13
0.178125,0.000313732,2.41553e-13
0.179688,0.000316323,2.4362e-13
0.18125,0.000318911,2.45514e-13
0.182813,0.000321494,2.47506e-13
0.184375,0.000324074,2.49469e-13
0.185938,0.00032665,2.51383e-13
0.1875,0.000329222,2.53346e-13
0.189063,0.000331791,2.55337e-13
0.190625,0.000334355,2.573e-13
0.192188,0.000336915,2.59286e-13
0.19375,0.000339471,2.61246e-13
0.195312,0.000342023,2.63181e-13
0.196875,0.000344571,2.65142e-13
0.198438,0.000347115,2.67049e-13
0.2,0.000349655,2.69063e-13
0.201563,0.000352191,2.70917e-13
0.203125,0.000354723,2.72876e-13
0.204688,0.000357251,2.74864e-13
0.20625,0.000359774,2.76771e-13
0.207813,0.000362294,2.78623e-13
0.209375,0.000364809,2.80613e-13
0.210938,0.00036732,2.82576e-13
0.2125,0.000369827,2.84485e-13
0.214063,0.00037233,2.86366e-13
0.215625,0.000374829,2.88193e-13
0.217188,0.000377323,2.9016e-13
0.21875,0.000379813,2.92071e-13
0.220313,0.000382299,2.94013e-13
0.221875,0.000384781,2.95814e-13
0.223438,0.000387258,2.97673e-13
0.225,0.000389731,2.9959e-13
0.226562,0.0003922,3.01509e-13
0.228125,0.000394664,3.03283e-13
0.229688,0.000397125,3.0515e-13
0.23125,0.00039958,3.07044e-13
0.232813,0.000402032,3.08852e-13
0.234375,0.000404479,3.1078e-13
0.235938,0.000406922,3.12528e-13
0.2375,0.000409361,3.14432e-13
0.239063,0.000411795,3.16312e-13
0.240625,0.000414225,3.18095e-13
0.242188,0.00041665,3.20001e-13
0.24375,0.000419071,3.21733e-13
0.245313,0.000421488,3.2359e-13
0.246875,0.0004239,3.25575e-13
0.248438,0.000426308,3.27321e-13
0.25,0.000428711,3.28964e-13
0.251563,0.00043111,3.30862e-13
0.253125,0.000433505,3.32609e-13
0.254688,0.000435895,3.34549e-13
0.25625,0.000438281,3.36321e-13
0.257812,0.000440662,3.38125e-13
0.259375,0.000443039,3.39962e-13
0.260937,0.000445411,3.41792e-13
0.2625,0.000447779,3.43509e-13
0.264063,0.000450143,3.45299e-13
0.265625,0.000452502,3.47017e-13
0.267188,0.000454856,3.48917e-13
0.26875,0.000457206,3.50612e-13
0.270313,0.000459552,3.52467e-13
0.271875,0.000461893,3.54232e-13
0.273438,0.00046423,3.5595e-13
0.275,0.000466562,3.57739e-13
0.276562,0.00046889,3.59367e-13
0.278125,0.000471213,3.61227e-13
0.279688,0.000473532,3.62994e-13
0.28125,0.000475846,3.6467e-13
0.282813,0.000478156,3.6651e-13
0.284375,0.000480461,3.68094e-13
0.285938,0.000482762,3.70007e-13
0.2875,0.000485058,3.71616e-13
0.289062,0.00048735,3.73295e-13
0.290625,0.000489637,3.75047e-13
0.292187,0.00049192,3.76755e-13
0.29375,0.000494199,3.7863e-13
0.295313,0.000496473,3.80173e-13
0.296875,0.000498742,3.81984e-13
0.298438,0.000501007,3.83529e-13
0.3,0.000503268,3.85314e-13
0.301563,0.000505524,3.86962e-13
0.303125,0.000507775,3.88728e-13
0.304688,0.000510022,3.90429e-13
0.30625,0.000512265,3.9208e-13
0.307813,0.000514503,3.93806e-13
0.309375,0.000516737,3.9549e-13
0.310938,0.000518966,3.97219e-13
0.3125,0.00052119,3.98809e-13
0.314063,0.000523411,4.00454e-13
0.315625,0.000525627,4.02219e-13
0.317188,0.000527838,4.03944e-13
0.31875,0.000530045,4.05615e-13
0.320312,0.000532248,4.07203e-13
0.321875,0.000534446,4.08953e-13
0.323438,0.000536639,4.10566e-13
0.325,0.000538829,4.12158e-13
0.326563,0.000541013,4.13774e-13
0.328125,0.000543194,4.15581e-13
0.329688,0.00054537,4.17221e-13
0.33125,0.000547541,4.18779e-13
0.332813,0.000549709,4.20416e-13
0.334375,0.000551872,4.21998e-13
0.335938,0.00055403,4.2352e-13
0.3375,0.000556184,4.25222e-13
0.339063,0.000558334,4.26867e-13
0.340625,0.000560479,4.28453e-13
0.342188,0.00056262,4.29982e-13
0.34375,0.000564757,4.31752e-13
0.345313,0.000566889,4.33245e-13
0.346875,0.000569017,4.34839e-13
0.348438,0.000571141,4.36376e-13
0.35,0.00057326,4.38015e-13
0.351562,0.000575375,4.39595e-13
0.353125,0.000577486,4.41158e-13
0.354688,0.000579592,4.42846e-13
0.35625,0.000581695,4.44293e-13
0.357813,0.000583792,4.45784e-13
0.359375,0.000585886,4.47417e-13
0.360938,0.000587975,4.48995e-13
0.3625,0.000590061,4.50512e-13
0.364063,0.000592142,4.52076e-13
0.365625,0.000594218,4.53579e-13
0.367188,0.000596291,4.5511e-13
0.36875,0.000598359,4.56598e-13
0.370313,0.000600423,4.58116e-13
0.371875,0.000602483,4.59636e-13
0.373438,0.000604538,4.61112e-13
0.375,0.00060659,4.62685e-13
0.376563,0.000608637,4.64213e-13
0.378125,0.000610681,4.65708e-13
0.379688,0.00061272,4.67289e-13
0.38125,0.000614755,4.68874e-13
0.382812,0.000616785,4.70136e-13
0.384375,0.000618812,4.71761e-13
0.385938,0.000620835,4.73199e-13
0.3875,0.000622853,4.74589e-13
0.389063,0.000624868,4.76237e-13
0.390625,0.000626878,4.77683e-13
0.392188,0.000628885,4.79166e-13
0.39375,0.000630887,4.80875e-13
0.395313,0.000632885,4.82329e-13
0.396875,0.00063488,4.83785e-13
0.398438,0.00063687,4.85177e-13
0.4,0.000638856,4.86606e-13
0.401563,0.000640839,4.88091e-13
0.403125,0.000642817,4.89666e-13
0.404688,0.000644792,4.9107e-13
0.40625,0.000646762,4.92531e-13
0.407813,0.000648729,4.94116e-13
0.409375,0.000650691,4.95409e-13
0.410938,0.00065265,4.97e-13
0.4125,0.000654605,4.98354e-13
0.414062,0.000656556,4.99624e-13
0.415625,0.000658503,5.01161e-13
0.417188,0.000660447,5.02555e-13
0.41875,0.000662386,5.04037e-13
0.420313,0.000664322,5.05464e-13
0.421875,0.000666254,5.06807e-13
0.423438,0.000668182,5.08299e-13
0.425,0.000670106,5.09737e-13
0.426563,0.000672027,5.11058e-13
0.428125,0.000673943,5.12621e-13
0.429688,0.000675856,5.1386e-13
0.43125,0.000677766,5.1534e-13
0.432813,0.000679671,5.16825e-13
0.434375,0.000681573,5.18223e-13
0.435938,0.000683472,5.19596e-13
0.4375,0.000685366,5.20973e-13
0.439063,0.000687257,5.22324e-13
0.440625,0.000689144,5.23799e-13
0.442188,0.000691028,5.25158e-13
0.44375,0.000692908,5.26521e-13
0.445312,0.000694785,5.27797e-13
0.446875,0.000696658,5.29167e-13
0.448438,0.000698527,5.30695e-13
0.45,0.000700393,5.31954e-13
0.451563,0.000702255,5.33372e-13
0.453125,0.000704114,5.34638e-13
0.454688,0.000705969,5.36011e-13
0.45625,0.000707821,5.37285e-13
0.457813,0.000709669,5.38575e-13
0.459375,0.000711514,5.40105e-13
0.460938,0.000713355,5.41429e-13
0.4625,0.000715193,5.42757e-13
0.464063,0.000717028,5.44064e-13
0.465625,0.000718859,5.454e-13
0.467188,0.000720687,5.46874e-13
0.46875,0.000722511,5.48193e-13
0.470313,0.000724332,5.49399e-13
0.471875,0.00072615,5.50794e-13
0.473438,0.000727964,5.52052e-13
0.475,0.000729775,5.53455e-13
0.476562,0.000731583,5.54561e-13
0.478125,0.000733388,5.55949e-13
0.479688,0.000735189,5.57131e-13
0.48125,0.000736987,5.58598e-13
0.482813,0.000738782,5.59813e-13
0.484375,0.000740573,5.61265e-13
0.485938,0.000742362,5.62558e-13
0.4875,0.000744147,5.63904e-13
0.489063,0.000745929,5.65091e-13
0.490625,0.000747708,5.66281e-13
0.492188,0.000749484,5.67525e-13
0.49375,0.000751256,5.6889e-13
0.495313,0.000753026,5.7026e-13
0.496875,0.000754792,5.71706e-13
0.498438,0.000756556,5.72876e-13
0.5,0.000758316,5.74123e-13
0.501563,0.000760073,5.75302e-13
0.503125,0.000761828,5.76653e-13
0.504688,0.000763579,5.7782e-13
0.50625,0.000765327,5.78992e-13
0.507812,0.000767073,5.80337e-13
0.509375,0.000768815,5.81668e-13
0.510938,0.000770554,5.83043e-13
0.5125,0.000772291,5.84214e-13
0.514062,0.000774025,5.85351e-13
0.515625,0.000775755,5.86513e-13
0.517188,0.000777483,5.87868e-13
0.51875,0.000779208,5.89229e-13
0.520313,0.00078093,5.90368e-13
0.521875,0.00078265,5.91625e-13
0.523438,0.000784366,5.92869e-13
0.525,0.00078608,5.94137e-13
0.526563,0.000787791,5.95581e-13
0.528125,0.000789499,5.96633e-13
0.529687,0.000791204,5.97803e-13
0.53125,0.000792907,5.99056e-13
0.532813,0.000794607,6.00314e-13
0.534375,0.000796304,6.0156e-13
0.535938,0.000797999,6.02716e-13
0.5375,0.000799691,6.03862e-13
0.539062,0.00080138,6.05125e-13
0.540625,0.000803067,6.06471e-13
0.542188,0.000804751,6.07538e-13
0.54375,0.000806433,6.08706e-13
0.545312,0.000808111,6.09863e-13
0.546875,0.000809788,6.10915e-13
0.548438,0.000811462,6.12194e-13
0.55,0.000813133,6.13559e-13
0.551563,0.000814801,6.14643e-13
0.553125,0.000816468,6.15702e-13
0.554688,0.000818131,6.16959e-13
0.55625,0.000819793,6.18237e-13
0.557813,0.000821452,6.19204e-13
0.559375,0.000823108,6.20479e-13
0.560937,0.000824762,6.21568e-13
0.5625,0.000826413,6.2284e-13
0.564063,0.000828063,6.24132e-13
0.565625,0.000829709,6.2532e-13
0.567188,0.000831354,6.26501e-13
0.56875,0.000832996,6.27675e-13
0.570312,0.000834636,6.28869e-13
0.571875,0.000836273,6.29972e-13
0.573438,0.000837909,6.31069e-13
0.575,0.000839541,6.32256e-13
0.576562,0.000841172,6.33258e-13
0.578125,0.000842801,6.34565e-13
0.579688,0.000844427,6.35579e-13
0.58125,0.000846051,6.36791e-13
0.582813,0.000847673,6.37998e-13
0.584375,0.000849292,6.3902e-13
0.585938,0.00085091,6.40144e-13
0.5875,0.000852525,6.41476e-13
0.589063,0.000854138,6.42601e-13
0.590625,0.000855749,6.43638e-13
0.592187,0.000857358,6.44766e-13
0.59375,0.000858965,6.45815e-13
0.595313,0.00086057,6.46947e-13
0.596875,0.000862173,6.48105e-13
0.598438,0.000863773,6.49345e-13
0.6,0.000865372,6.50411e-13
0.601562,0.000866969,6.51482e-13
0.603125,0.000868564,6.52552e-13
0.604688,0.000870156,6.53809e-13
0.60625,0.000871747,6.54987e-13
0.607813,0.000873336,6.56155e-13
0.609375,0.000874923,6.57154e-13
0.610938,0.000876508,6.58145e-13
0.6125,0.000878091,6.59428e-13
0.614063,0.000879672,6.60527e-13
0.615625,0.000881252,6.6153e-13
0.617188,0.000882829,6.62636e-13
0.61875,0.000884405,6.63756e-13
0.620313,0.000885979,6.6478e-13
0.621875,0.000887551,6.65994e-13
0.623438,0.000889122,6.67019e-13
0.625,0.00089069,6.68247e-13
0.626563,0.000892257,6.69388e-13
0.628125,0.000893822,6.70434e-13
0.629688,0.000895385,6.71494e-13
0.63125,0.000896947,6.72548e-13
0.632812,0.000898507,6.73616e-13
0.634375,0.000900065,6.74696e-13
0.635938,0.000901622,6.75772e-13
0.6375,0.000903177,6.7695e-13
0.639063,0.00090473,6.78041e-13
0.640625,0.000906282,6.79133e-13
0.642188,0.000907832,6.80139e-13
0.64375,0.000909381,6.81246e-13
0.645313,0.000910928,6.82356e-13
0.646875,0.000912473,6.83474e-13
0.648438,0.000914017,6.84509e-13
0.65,0.00091556,6.85543e-13
0.651563,0.000917101,6.86679e-13
0.653125,0.00091864,6.87823e-13
0.654688,0.000920178,6.88883e-13
0.65625,0.000921714,6.89756e-13
0.657813,0.000923249,6.90826e-13
0.659375,0.000924783,6.91902e-13
0.660938,0.000926315,6.92893e-13
0.6625,0.000927846,6.94076e-13
0.664062,0.000929375,6.95079e-13
0.665625,0.000930903,6.96184e-13
0.667188,0.00093243,6.97297e-13
0.66875,0.000933955,6.98416e-13
0.670313,0.000935479,6.99448e-13
0.671875,0.000937002,7.00303e-13
0.673438,0.000938523,7.01538e-13
0.675,0.000940043,7.02501e-13
0.676563,0.000941562,7.03563e-13
0.678125,0.00094308,7.04634e-13
0.679688,0.000944596,7.05526e-13
0.68125,0.000946111,7.06612e-13
0.682813,0.000947625,7.07707e-13
0.684375,0.000949138,7.08623e-13
0.685938,0.000950649,7.09733e-13
0.6875,0.000952159,7.10851e-13
0.689063,0.000953669,7.11792e-13
0.690625,0.000955177,7.13111e-13
0.692188,0.000956684,7.13883e-13
0.69375,0.000958189,7.15034e-13
0.695312,0.000959694,7.16007e-13
0.696875,0.000961198,7.17176e-13
0.698438,0.0009627,7.18167e-13
0.7,0.000964202,7.19168e-13
0.701563,0.000965702,7.20175e-13
0.703125,0.000967202,7.21192e-13
0.704688,0.0009687,7.22218e-13
0.70625,0.000970197,7.23254e-13
0.707813,0.000971694,7.24296e-13
0.709375,0.000973189,7.25166e-13
0.710938,0.000974684,7.26041e-13
0.7125,0.000976177,7.27114e-13
0.714063,0.00097767,7.28378e-13
0.715625,0.000979162,7.29285e-13
0.717188,0.000980653,7.3038e-13
0.71875,0.000982143,7.31307e-13
0.720313,0.000983632,7.32058e-13
0.721875,0.00098512,7.33367e-13
0.723438,0.000986607,7.34321e-13
0.725,0.000988094,7.35284e-13
0.726562,0.00098958,7.36255e-13
0.728125,0.000991064,7.37239e-13
0.729688,0.000992549,7.38418e-13
0.73125,0.000994032,7.39415e-13
0.732813,0.000995514,7.40245e-13
0.734375,0.000996996,7.41269e-13
0.735938,0.000998477,7.42302e-13
0.7375,0.000999958,7.43339e-13
0.739063,0.00100144,7.44401e-13
0.740625,0.00100292,7.4546e-13
0.742188,0.00100439,7.46349e-13
0.74375,0.00100587,7.47253e-13
0.745313,0.00100735,7.48345e-13
0.746875,0.00100883,7.49273e-13
0.748438,0.0010103,7.50396e-13
0.75,0.00101178,7.51329e-13
0.751563,0.00101325,7.52286e-13
0.753125,0.00101472,7.53258e-13
0.754688,0.0010162,7.54232e-13
0.75625,0.00101767,7.55223e-13
0.757812,0.00101914,7.56222e-13
0.759375,0.00102061,7.57408e-13
0.760938,0.00102209,7.58433e-13
0.7625,0.00102356,7.59293e-13
0.764063,0.00102503,7.60337e-13
0.765625,0.0010265,7.61382e-13
0.767188,0.00102797,7.62269e-13
0.76875,0.00102943,7.6335e-13
0.770313,0.0010309,7.64256e-13
0.771875,0.00103237,7.65364e-13
0.773438,0.00103384,7.66288e-13
0.775,0.0010353,7.67231e-13
0.776563,0.00103677,7.68357e-13
0.778125,0.00103824,7.69339e-13
0.779688,0.0010397,7.70483e-13
0.78125,0.00104117,7.7129e-13
0.782813,0.00104263,7.72462e-13
0.784375,0.0010441,7.73309e-13
0.785938,0.00104556,7.74338e-13
0.7875,0.00104703,7.75537e-13
0.789062,0.00104849,7.76414e-13
0.790625,0.00104995,7.77299e-13
0.792188,0.00105142,7.78366e-13
0.79375,0.00105288,7.79271e-13
0.795313,0.00105434,7.80368e-13
0.796875,0.00105581,7.81292e-13
0.798438,0.00105727,7.82419e-13
0.8,0.00105873,7.83205e-13
0.801563,0.00106019,7.84363e-13
0.803125,0.00106165,7.8535e-13
0.804688,0.00106312,7.86154e-13
0.80625,0.00106458,7.87341e-13
0.807813,0.00106604,7.88189e-13
0.809375,0.0010675,7.89215e-13
0.810938,0.00106896,7.90096e-13
0.8125,0.00107042,7.90974e-13
0.814063,0.00107188,7.92042e-13
0.815625,0.00107334,7.9312e-13
0.817188,0.0010748,7.94208e-13
0.81875,0.00107626,7.94986e-13
0.820312,0.00107773,7.96093e-13
0.821875,0.00107919,7.97223e-13
0.823438,0.00108065,7.98198e-13
0.825,0.00108211,7.99183e-13
0.826563,0.00108357,8.00178e-13
0.828125,0.00108503,8.01182e-13
0.829688,0.00108649,8.02033e-13
0.83125,0.00108795,8.03236e-13
0.832813,0.00108941,8.03959e-13
0.834375,0.00109087,8.05181e-13
0.835938,0.00109233,8.05911e-13
0.8375,0.00109379,8.06843e-13
0.839063,0.00109525,8.07933e-13
0.840625,0.00109671,8.08709e-13
0.842188,0.00109817,8.09834e-13
0.84375,0.00109964,8.10793e-13
0.845313,0.0011011,8.11617e-13
0.846875,0.00110256,8.12772e-13
0.848438,0.00110402,8.13633e-13
0.85,0.00110548,8.14664e-13
0.851562,0.00110694,8.15514e-13
0.853125,0.00110841,8.16408e-13
0.854688,0.00110987,8.17629e-13
0.85625,0.00111133,8.18718e-13
0.857813,0.00111279,8.19627e-13
0.859375,0.00111426,8.20579e-13
0.860938,0.00111572,8.21682e-13
0.8625,0.00111718,8.22499e-13
0.864063,0.00111865,8.23484e-13
0.865625,0.00112011,8.2448e-13
0.867188,0.00112158,8.25295e-13
0.86875,0.00112304,8.26347e-13
0.870313,0.00112451,8.27202e-13
0.871875,0.00112597,8.28085e-13
0.873438,0.00112744,8.29324e-13
0.875,0.0011289,8.30211e-13
0.876563,0.00113037,8.31145e-13
0.878125,0.00113184,8.3209e-13
0.879688,0.0011333,8.33046e-13
0.88125,0.00113477,8.33995e-13
0.882812,0.00113624,8.34953e-13
0.884375,0.00113771,8.3579e-13
0.885938,0.00113918,8.37121e-13
0.8875,0.00114065,8.3798e-13
0.889063,0.00114212,8.3902e-13
0.890625,0.00114359,8.39881e-13
0.892188,0.00114506,8.40943e-13
0.89375,0.00114653,8.42025e-13
0.895313,0.001148,8.42799e-13
0.896875,0.00114947,8.43913e-13
0.898438,0.00115094,8.44839e-13
0.9,0.00115242,8.45689e-13
0.901563,0.00115389,8.46647e-13
0.903125,0.00115537,8.475e-13
0.904688,0.00115684,8.48532e-13
0.90625,0.00115832,8.4969e-13
0.907813,0.00115979,8.50577e-13
0.909375,0.00116127,8.5161e-13
0.910938,0.00116275,8.52696e-13
0.9125,0.00116422,8.53627e-13
0.914062,0.0011657,8.54559e-13
0.915625,0.00116718,8.55347e-13
0.917188,0.00116866,8.56654e-13
0.91875,0.00117014,8.57323e-13
0.920313,0.00117162,8.58454e-13
0.921875,0.00117311,8.59442e-13
0.923438,0.00117459,8.60343e-13
0.925,0.00117607,8.61376e-13
0.926563,0.00117756,8.62408e-13
0.928125,0.00117904,8.63519e-13
0.929688,0.00118053,8.64236e-13
0.93125,0.00118201,8.65219e-13
0.932813,0.0011835,8.66028e-13
0.934375,0.00118499,8.67163e-13
0.935938,0.00118647,8.68274e-13
0.9375,0.00118796,8.6913e-13
0.939063,0.00118945,8.70125e-13
0.940625,0.00119094,8.71119e-13
0.942188,0.00119244,8.72195e-13
0.94375,0.00119393,8.73099e-13
0.945312,0.00119542,8.74015e-13
0.946875,0.00119692,8.7493e-13
0.948438,0.00119841,8.76041e-13
0.95,0.00119991,8.76992e-13
0.951563,0.0012014,8.78114e-13
0.953125,0.0012029,8.78905e-13
0.954688,0.0012044,8.80219e-13
0.95625,0.0012059,8.80962e-13
0.957813,0.0012074,8.81959e-13
0.959375,0.0012089,8.83041e-13
0.960938,0.0012104,8.83953e-13
0.9625,0.00121191,8.85009e-13
0.964063,0.00121341,8.85933e-13
0.965625,0.00121492,8.86931e-13
0.967188,0.00121642,8.87879e-13
0.96875,0.00121793,8.88852e-13
0.970313,0.00121944,8.89707e-13
0.971875,0.00122095,8.90858e-13
0.973438,0.00122246,8.91879e-13
0.975,0.00122397,8.9277e-13
0.976562,0.00122548,8.93789e-13
0.978125,0.00122699,8.94897e-13
0.979688,0.00122851,8.95838e-13
0.98125,0.00123002,8.96892e-13
0.982813,0.00123154,8.97897e-13
0.984375,0.00123306,8.98697e-13
0.985938,0.00123458,8.99977e-13
0.9875,0.0012361,9.00702e-13
0.989063,0.00123762,9.02019e-13
0.990625,0.00123914,9.02797e-13
0.992188,0.00124066,9.03932e-13
0.99375,0.00124219,9.0475e-13
0.995313,0.00124371,9.05786e-13
0.996875,0.00124524,9.06792e-13
0.998438,0.00124677,9.07744e-13
1,0.0012483,9.08708e-13
1.00156,0.00124983,9.09739e-13
1.00313,0.00125136,9.10848e-13
1.00469,0.00125289,9.11862e-13
1.00625,0.00125442,9.1277e-13
1.00781,0.00125596,9.13809e-13
1.00938,0.0012575,9.14784e-13
1.01094,0.00125903,9.15702e-13
1.0125,0.00126057,9.16792e-13
1.01406,0.00126211,9.17792e-13
1.01562,0.00126365,9.18748e-13
1.01719,0.0012652,9.19932e-13
1.01875,0.00126674,9.2061e-13
1.02031,0.00126829,9.21748e-13
1.02188,0.00126983,9.22825e-13
1.02344,0.00127138,9.23858e-13
1.025,0.00127293,9.24847e-13
1.02656,0.00127448,9.25777e-13
1.02812,0.00127604,9.2655e-13
1.02969,0.00127759,9.27804e-13
1.03125,0.00127914,9.28646e-13
1.03281,0.0012807,9.29828e-13
1.03438,0.00128226,9.30807e-13
1.03594,0.00128382,9.31844e-13
1.0375,0.00128538,9.33019e-13
1.03906,0.00128694,9.33758e-13
1.04063,0.00128851,9.35001e-13
1.04219,0.00129007,9.3595e-13
1.04375,0.00129164,9.37006e-13
1.04531,0.00129321,9.38149e-13
1.04688,0.00129477,9.39137e-13
1.04844,0.00129635,9.40077e-13
1.05,0.00129792,9.41108e-13
1.05156,0.00129949,9.42029e-13
1.05313,0.00130107,9.43342e-13
1.05469,0.00130265,9.44259e-13
1.05625,0.00130422,9.45402e-13
1.05781,0.0013058,9.46346e-13
1.05937,0.00130739,9.47408e-13
1.06094,0.00130897,9.4838e-13
1.0625,0.00131056,9.4938e-13
1.06406,0.00131214,9.50659e-13
1.06563,0.00131373,9.51553e-13
1.06719,0.00131532,9.52561e-13
1.06875,0.00131691,9.53676e-13
1.07031,0.00131851,9.54596e-13
1.07188,0.0013201,9.55676e-13
1.07344,0.0013217,9.56706e-13
1.075,0.0013233,9.57666e-13
1.07656,0.0013249,9.58856e-13
1.07812,0.0013265,9.59819e-13
1.07969,0.0013281,9.60915e-13
1.08125,0.00132971,9.61945e-13
1.08281,0.00133131,9.62877e-13
1.08438,0.00133292,9.64078e-13
1.08594,0.00133453,9.64949e-13
1.0875,0.00133614,9.66074e-13
1.08906,0.00133776,9.67226e-13
1.09062,0.00133937,9.6821e-13
1.09219,0.00134099,9.69382e-13
1.09375,0.00134261,9.70289e-13
1.09531,0.00134423,9.71388e-13
1.09688,0.00134585,9.72411e-13
1.09844,0.00134748,9.73432e-13
1.1,0.0013491,9.74655e-13
1.10156,0.00135073,9.75703e-13
1.10313,0.00135236,9.76854e-13
1.10469,0.00135399,9.77823e-13
1.10625,0.00135563,9.78725e-13
1.10781,0.00135726,9.79885e-13
1.10938,0.0013589,9.80888e-13
1.11094,0.00136054,9.82178e-13
1.1125,0.00136218,9.83105e-13
1.11406,0.00136383,9.83972e-13
1.11563,0.00136547,9.85286e-13
1.11719,0.00136712,9.86239e-13
1.11875,0.00136877,9.87324e-13
1.12031,0.00137042,9.88408e-13
1.12187,0.00137207,9.89481e-13
1.12344,0.00137373,9.90692e-13
1.125,0.00137538,9.91591e-13
1.12656,0.00137704,9.92731e-13
1.12813,0.0013787,9.93858e-13
1.12969,0.00138037,9.9481e-13
1.13125,0.00138203,9.96113e-13
1.13281,0.0013837,9.97111e-13
1.13438,0.00138537,9.98289e-13
1.13594,0.00138704,9.99337e-13
1.1375,0.00138871,1.00027e-12
1.13906,0.00139039,1.00138e-12
1.14062,0.00139207,1.00248e-12
1.14219,0.00139375,1.00361e-12
1.14375,0.00139543,1.00466e-12
