t,fe_error,rk4_error
0.890625,0.00229151,1.34629e-11
0.89375,0.00229742,1.34942e-11
0.896875,0.00230333,1.35252e-11
0.9,0.00230925,1.35561e-11
0.903125,0.00231518,1.35871e-11
0.90625,0.0023211,1.36184e-11
0.909375,0.00232704,1.36494e-11
0.9125,0.00233297,1.36805e-11
0.915625,0.00233892,1.37115e-11
0.91875,0.00234486,1.37428e-11
0.921875,0.00235082,1.3774e-11
0.925,0.00235678,1.3805e-11
0.928125,0.00236274,1.38363e-11
0.93125,0.00236871,1.38673e-11
0.934375,0.00237469,1.38984e-11
0.9375,0.00238067,1.39296e-11
0.940625,0.00238666,1.39608e-11
0.94375,0.00239265,1.3992e-11
0.946875,0.00239866,1.40231e-11
0.95,0.00240467,1.40545e-11
0.953125,0.00241068,1.40856e-11
0.95625,0.00241671,1.41171e-11
0.959375,0.00242274,1.41486e-11
0.9625,0.00242878,1.41799e-11
0.965625,0.00243483,1.42113e-11
0.96875,0.00244088,1.42427e-11
0.971875,0.00244694,1.42743e-11
0.975,0.00245302,1.43058e-11
0.978125,0.0024591,1.43373e-11
0.98125,0.00246518,1.43689e-11
0.984375,0.00247128,1.44003e-11
0.9875,0.00247739,1.4432e-11
0.990625,0.0024835,1.44637e-11
0.99375,0.00248963,1.44954e-11
0.996875,0.00249576,1.45274e-11
1,0.00250191,1.45591e-11
1.00313,0.00250806,1.4591e-11
1.00625,0.00251422,1.46227e-11
1.00938,0.0025204,1.46546e-11
1.0125,0.00252658,1.46867e-11
1.01562,0.00253277,1.47186e-11
1.01875,0.00253898,1.47505e-11
1.02188,0.00254519,1.47827e-11
1.025,0.00255142,1.4815e-11
1.02812,0.00255766,1.4847e-11
1.03125,0.0025639,1.48794e-11
1.03438,0.00257016,1.49117e-11
1.0375,0.00257644,1.49442e-11
1.04063,0.00258272,1.49765e-11
1.04375,0.00258901,1.50088e-11
1.04688,0.00259532,1.50414e-11
1.05,0.00260164,1.50738e-11
1.05313,0.00260797,1.51066e-11
1.05625,0.00261431,1.51392e-11
1.05937,0.00262067,1.51718e-11
1.0625,0.00262704,1.52044e-11
1.06563,0.00263342,1.52374e-11
1.06875,0.00263982,1.52704e-11
1.07188,0.00264623,1.53033e-11
1.075,0.00265265,1.53362e-11
1.07812,0.00265908,1.53694e-11
1.08125,0.00266553,1.54026e-11
1.08438,0.00267199,1.54359e-11
1.0875,0.00267847,1.54691e-11
1.09062,0.00268496,1.55025e-11
1.09375,0.00269147,1.55358e-11
1.09688,0.00269799,1.55694e-11
1.1,0.00270452,1.5603e-11
1.10313,0.00271107,1.56368e-11
1.10625,0.00271764,1.56702e-11
1.10938,0.00272422,1.5704e-11
1.1125,0.00273082,1.57381e-11
1.11563,0.00273743,1.5772e-11
1.11875,0.00274405,1.58059e-11
1.12187,0.0027507,1.584e-11
1.125,0.00275735,1.58741e-11
1.12813,0.00276403,1.59085e-11
1.13125,0.00277072,1.59429e-11
1.13438,0.00277743,1.59774e-11
1.1375,0.00278415,1.60116e-11
1.14062,0.00279089,1.60463e-11
1.14375,0.00279765,1.6081e-11
1.14688,0.00280442,1.61158e-11
1.15,0.00281122,1.61506e-11
1.15312,0.00281803,1.61855e-11
1.15625,0.00282485,1.62205e-11
1.15938,0.0028317,1.62556e-11
1.1625,0.00283856,1.62908e-11
1.16563,0.00284544,1.63263e-11
1.16875,0.00285234,1.63614e-11
1.17188,0.00285926,1.63969e-11
1.175,0.00286619,1.64326e-11
1.17813,0.00287315,1.64683e-11
1.18125,0.00288012,1.6504e-11
1.18437,0.00288712,1.65398e-11
1.1875,0.00289413,1.65758e-11
1.19063,0.00290116,1.66119e-11
1.19375,0.00290821,1.66481e-11
1.19688,0.00291528,1.66844e-11
1.2,0.00292237,1.67208e-11
1.20312,0.00292948,1.67571e-11
1.20625,0.00293661,1.67936e-11
1.20938,0.00294376,1.68304e-11
1.2125,0.00295094,1.68672e-11
1.21563,0.00295813,1.6904e-11
1.21875,0.00296534,1.69409e-11
1.22188,0.00297258,1.6978e-11
1.225,0.00297983,1.70152e-11
1.22813,0.00298711,1.70526e-11
1.23125,0.00299441,1.70901e-11
1.23438,0.00300173,1.71274e-11
1.2375,0.00300907,1.71652e-11
1.24063,0.00301644,1.7203e-11
1.24375,0.00302382,1.72409e-11
1.24688,0.00303123,1.72789e-11
1.25,0.00303867,1.73169e-11
1.25313,0.00304612,1.73553e-11
1.25625,0.0030536,1.73936e-11
1.25938,0.0030611,1.74321e-11
1.2625,0.00306863,1.74708e-11
1.26562,0.00307617,1.75094e-11
1.26875,0.00308375,1.75483e-11
1.27188,0.00309134,1.75873e-11
1.275,0.00309896,1.76265e-11
1.27813,0.0031066,1.76658e-11
1.28125,0.00311427,1.7705e-11
1.28438,0.00312197,1.77445e-11
1.2875,0.00312968,1.77842e-11
1.29063,0.00313743,1.78239e-11
1.29375,0.00314519,1.78639e-11
1.29688,0.00315299,1.79039e-11
1.3,0.00316081,1.7944e-11
1.30313,0.00316865,1.79843e-11
1.30625,0.00317652,1.80248e-11
1.30938,0.00318442,1.80655e-11
1.3125,0.00319234,1.8106e-11
1.31563,0.00320029,1.81469e-11
1.31875,0.00320827,1.8188e-11
1.32188,0.00321627,1.82291e-11
1.325,0.0032243,1.82704e-11
1.32812,0.00323236,1.83118e-11
1.33125,0.00324044,1.83534e-11
1.33438,0.00324855,1.83951e-11
1.3375,0.00325669,1.84371e-11
1.34063,0.00326486,1.84792e-11
1.34375,0.00327306,1.85212e-11
1.34688,0.00328128,1.85636e-11
1.35,0.00328953,1.86061e-11
1.35313,0.00329782,1.86489e-11
1.35625,0.00330613,1.86916e-11
1.35938,0.00331447,1.87345e-11
1.3625,0.00332284,1.87777e-11
1.36563,0.00333124,1.88209e-11
1.36875,0.00333967,1.88644e-11
1.37188,0.00334813,1.89081e-11
1.375,0.00335662,1.89518e-11
1.37813,0.00336514,1.89957e-11
1.38125,0.00337369,1.90399e-11
1.38438,0.00338227,1.90842e-11
1.3875,0.00339088,1.91285e-11
1.39062,0.00339952,1.91731e-11
1.39375,0.0034082,1.92179e-11
1.39688,0.00341691,1.9263e-11
1.4,0.00342565,1.93081e-11
1.40313,0.00343442,1.93534e-11
1.40625,0.00344322,1.93988e-11
1.40938,0.00345206,1.94444e-11
1.4125,0.00346093,1.94903e-11
1.41563,0.00346983,1.95364e-11
1.41875,0.00347876,1.95827e-11
1.42188,0.00348773,1.96289e-11
1.425,0.00349674,1.96755e-11
1.42813,0.00350577,1.97223e-11
1.43125,0.00351484,1.97692e-11
1.43438,0.00352395,1.98164e-11
1.4375,0.00353309,1.98636e-11
1.44063,0.00354226,1.99111e-11
1.44375,0.00355147,1.99588e-11
1.44688,0.00356072,2.00068e-11
1.45,0.00357,2.00549e-11
1.45312,0.00357931,2.0103e-11
1.45625,0.00358867,2.01516e-11
1.45938,0.00359806,2.02003e-11
1.4625,0.00360748,2.02492e-11
1.46563,0.00361694,2.02982e-11
1.46875,0.00362644,2.03475e-11
1.47188,0.00363598,2.0397e-11
1.475,0.00364555,2.04466e-11
1.47813,0.00365517,2.04966e-11
1.48125,0.00366481,2.05468e-11
1.48438,0.0036745,2.05969e-11
1.4875,0.00368423,2.06475e-11
1.49063,0.00369399,2.06983e-11
1.49375,0.0037038,2.07493e-11
1.49688,0.00371364,2.08005e-11
1.5,0.00372353,2.08517e-11
1.50313,0.00373345,2.09034e-11
1.50625,0.00374341,2.09553e-11
1.50938,0.00375341,2.10074e-11
1.5125,0.00376346,2.10597e-11
1.51562,0.00377354,2.11122e-11
1.51875,0.00378367,2.11648e-11
1.52188,0.00379384,2.12178e-11
1.525,0.00380405,2.1271e-11
1.52813,0.0038143,2.13245e-11
1.53125,0.00382459,2.1378e-11
1.53438,0.00383493,2.14319e-11
1.5375,0.0038453,2.14861e-11
1.54063,0.00385573,2.15405e-11
1.54375,0.00386619,2.15951e-11
1.54688,0.0038767,2.16499e-11
1.55,0.00388725,2.1705e-11
1.55313,0.00389785,2.17604e-11
1.55625,0.00390849,2.1816e-11
1.55938,0.00391918,2.18719e-11
1.5625,0.00392991,2.19278e-11
1.56563,0.00394068,2.19842e-11
1.56875,0.00395151,2.20409e-11
1.57188,0.00396238,2.20977e-11
1.575,0.00397329,2.21549e-11
1.57812,0.00398425,2.22121e-11
1.58125,0.00399526,2.22698e-11
1.58438,0.00400631,2.23276e-11
1.5875,0.00401742,2.23858e-11
1.59063,0.00402857,2.24443e-11
1.59375,0.00403977,2.25028e-11
1.59688,0.00405101,2.25617e-11
1.6,0.00406231,2.2621e-11
1.60313,0.00407366,2.26806e-11
1.60625,0.00408505,2.27402e-11
1.60938,0.0040965,2.28003e-11
1.6125,0.00410799,2.28608e-11
1.61563,0.00411953,2.29212e-11
1.61875,0.00413113,2.29822e-11
1.62188,0.00414278,2.30434e-11
1.625,0.00415448,2.31048e-11
1.62813,0.00416623,2.31665e-11
1.63125,0.00417803,2.32287e-11
1.63438,0.00418988,2.3291e-11
1.6375,0.00420179,2.33535e-11
1.64062,0.00421375,2.34164e-11
1.64375,0.00422576,2.34797e-11
1.64688,0.00423783,2.35433e-11
1.65,0.00424995,2.3607e-11
1.65313,0.00426213,2.36713e-11
1.65625,0.00427436,2.37355e-11
1.65938,0.00428665,2.38003e-11
1.6625,0.00429899,2.38654e-11
1.66563,0.00431139,2.39308e-11
1.66875,0.00432385,2.39965e-11
1.67188,0.00433636,2.40624e-11
1.675,0.00434893,2.41287e-11
1.67813,0.00436155,2.41955e-11
1.68125,0.00437424,2.42623e-11
1.68438,0.00438698,2.43296e-11
1.6875,0.00439978,2.43971e-11
1.69063,0.00441264,2.4465e-11
1.69375,0.00442556,2.45335e-11
1.69688,0.00443854,2.46021e-11
1.7,0.00445158,2.46711e-11
1.70312,0.00446468,2.47402e-11
1.70625,0.00447784,2.48099e-11
1.70938,0.00449106,2.48799e-11
1.7125,0.00450435,2.49502e-11
1.71563,0.0045177,2.50208e-11
1.71875,0.00453111,2.50918e-11
1.72188,0.00454458,2.51633e-11
1.725,0.00455812,2.52349e-11
1.72813,0.00457172,2.53071e-11
1.73125,0.00458538,2.53796e-11
1.73438,0.00459911,2.54522e-11
1.7375,0.0046129,2.55256e-11
1.74063,0.00462676,2.5599e-11
1.74375,0.00464069,2.56728e-11
1.74688,0.00465468,2.57473e-11
1.75,0.00466874,2.58218e-11
1.75313,0.00468287,2.5897e-11
1.75625,0.00469707,2.59722e-11
1.75938,0.00471133,2.60482e-11
1.7625,0.00472566,2.61244e-11
1.76562,0.00474006,2.62009e-11
1.76875,0.00475454,2.62778e-11
1.77188,0.00476908,2.63553e-11
1.775,0.00478369,2.64331e-11
1.77813,0.00479837,2.65111e-11
1.78125,0.00481313,2.65898e-11
1.78438,0.00482795,2.66686e-11
1.7875,0.00484285,2.67481e-11
1.79063,0.00485783,2.68279e-11
1.79375,0.00487287,2.69082e-11
1.79688,0.00488799,2.69885e-11
1.8,0.00490319,2.70697e-11
1.80313,0.00491846,2.71511e-11
1.80625,0.0049338,2.7233e-11
1.80938,0.00494922,2.73154e-11
1.8125,0.00496472,2.73981e-11
1.81563,0.00498029,2.74812e-11
1.81875,0.00499595,2.75647e-11
1.82188,0.00501168,2.7649e-11
1.825,0.00502749,2.77334e-11
1.82812,0.00504337,2.78182e-11
1.83125,0.00505934,2.79036e-11
1.83438,0.00507539,2.79896e-11
1.8375,0.00509152,2.80758e-11
1.84063,0.00510773,2.81624e-11
1.84375,0.00512402,2.82495e-11
1.84688,0.00514039,2.83376e-11
1.85,0.00515685,2.84256e-11
1.85313,0.00517339,2.8514e-11
1.85625,0.00519001,2.86035e-11
1.85938,0.00520672,2.86926e-11
1.8625,0.00522352,2.87829e-11
1.86563,0.0052404,2.88734e-11
1.86875,0.00525736,2.89645e-11
1.87188,0.00527442,2.90561e-11
1.875,0.00529156,2.9148e-11
1.87813,0.00530878,2.92405e-11
1.88125,0.0053261,2.93333e-11
1.88438,0.00534351,2.94271e-11
1.8875,0.005361,2.9521e-11
1.89062,0.00537859,2.96154e-11
1.89375,0.00539627,2.97103e-11
1.89688,0.00541404,2.9806e-11
1.9,0.0054319,2.99021e-11
1.90313,0.00544985,2.9999e-11
1.90625,0.0054679,3.00956e-11
1.90938,0.00548604,3.01935e-11
1.9125,0.00550428,3.02916e-11
1.91563,0.00552261,3.03903e-11
1.91875,0.00554104,3.04898e-11
1.92188,0.00555956,3.05894e-11
1.925,0.00557818,3.06898e-11
1.92813,0.0055969,3.07907e-11
1.93125,0.00561572,3.08924e-11
1.93438,0.00563464,3.09943e-11
1.9375,0.00565365,3.10969e-11
1.94063,0.00567277,3.12e-11
1.94375,0.00569199,3.13038e-11
1.94688,0.00571131,3.1408e-11
1.95,0.00573073,3.15129e-11
1.95312,0.00575026,3.16183e-11
1.95625,0.00576989,3.17246e-11
1.95938,0.00578962,3.1831e-11
1.9625,0.00580946,3.19382e-11
1.96563,0.00582941,3.20461e-11
1.96875,0.00584946,3.21542e-11
1.97188,0.00586962,3.22633e-11
1.975,0.00588989,3.23727e-11
1.97813,0.00591027,3.24832e-11
1.98125,0.00593075,3.2594e-11
1.98438,0.00595135,3.27055e-11
1.9875,0.00597205,3.28177e-11
1.99063,0.00599287,3.29303e-11
1.99375,0.0060138,3.3044e-11
1.99688,0.00603485,3.31581e-11
2,0.00605601,3.32728e-11
2.00313,0.00607728,3.33882e-11
2.00625,0.00609866,3.35041e-11
2.00937,0.00612017,3.36206e-11
2.0125,0.00614179,3.37378e-11
2.01562,0.00616353,3.38558e-11
2.01875,0.00618538,3.39746e-11
2.02188,0.00620736,3.40938e-11
2.025,0.00622945,3.42139e-11
2.02813,0.00625166,3.43348e-11
2.03125,0.006274,3.44561e-11
2.03438,0.00629646,3.45782e-11
2.0375,0.00631904,3.47006e-11
2.04062,0.00634174,3.4824e-11
2.04375,0.00636457,3.49483e-11
2.04688,0.00638752,3.50731e-11
2.05,0.0064106,3.51989e-11
2.05313,0.00643381,3.53251e-11
2.05625,0.00645714,3.54517e-11
2.05938,0.0064806,3.55797e-11
2.0625,0.0065042,3.57082e-11
2.06563,0.00652792,3.58376e-11
2.06875,0.00655177,3.59673e-11
2.07187,0.00657575,3.6098e-11
2.075,0.00659986,3.62297e-11
2.07812,0.00662411,3.63614e-11
2.08125,0.00664849,3.64946e-11
2.08438,0.00667301,3.66283e-11
2.0875,0.00669766,3.67627e-11
2.09063,0.00672244,3.6898e-11
2.09375,0.00674737,3.7034e-11
2.09688,0.00677243,3.71711e-11
2.1,0.00679763,3.73083e-11
2.10312,0.00682297,3.74464e-11
2.10625,0.00684845,3.75859e-11
2.10938,0.00687407,3.77258e-11
2.1125,0.00689983,3.78667e-11
2.11563,0.00692573,3.80084e-11
2.11875,0.00695178,3.81507e-11
2.12188,0.00697797,3.82938e-11
2.125,0.00700431,3.84378e-11
2.12813,0.00703079,3.85829e-11
2.13125,0.00705742,3.87286e-11
2.13437,0.00708419,3.8875e-11
2.1375,0.00711112,3.90225e-11
2.14062,0.00713819,3.91706e-11
2.14375,0.00716541,3.93196e-11
2.14688,0.00719279,3.94695e-11
2.15,0.00722031,3.96202e-11
2.15313,0.00724799,3.97722e-11
2.15625,0.00727582,3.99245e-11
2.15938,0.0073038,4.00783e-11
2.1625,0.00733194,4.02324e-11
2.16562,0.00736023,4.03871e-11
2.16875,0.00738868,4.05433e-11
2.17188,0.00741728,4.07e-11
2.175,0.00744604,4.08582e-11
2.17813,0.00747496,4.10168e-11
2.18125,0.00750404,4.11763e-11
2.18438,0.00753328,4.13372e-11
2.1875,0.00756268,4.14982e-11
2.19063,0.00759224,4.16608e-11
2.19375,0.00762196,4.18241e-11
2.19687,0.00765185,4.19882e-11
2.2,0.00768189,4.21537e-11
2.20312,0.0077121,4.23196e-11
2.20625,0.00774248,4.24869e-11
2.20938,0.00777302,4.26543e-11
2.2125,0.00780373,4.28233e-11
2.21563,0.0078346,4.29933e-11
2.21875,0.00786564,4.31642e-11
2.22188,0.00789685,4.33361e-11
2.225,0.00792823,4.35088e-11
2.22812,0.00795977,4.36822e-11
2.23125,0.00799149,4.3857e-11
2.23438,0.00802337,4.40327e-11
2.2375,0.00805543,4.42094e-11
2.24063,0.00808766,4.4387e-11
2.24375,0.00812006,4.45655e-11
2.24688,0.00815263,4.47453e-11
2.25,0.00818538,4.49254e-11
2.25313,0.00821829,4.51072e-11
2.25625,0.00825139,4.52896e-11
2.25937,0.00828465,4.54731e-11
2.2625,0.00831809,4.56577e-11
2.26562,0.00835171,4.58431e-11
2.26875,0.0083855,4.60299e-11
2.27188,0.00841947,4.62173e-11
2.275,0.00845361,4.64056e-11
2.27813,0.00848793,4.65953e-11
2.28125,0.00852243,4.67858e-11
2.28438,0.00855711,4.69778e-11
2.2875,0.00859196,4.71702e-11
2.29062,0.00862699,4.73639e-11
2.29375,0.00866219,4.75588e-11
2.29688,0.00869758,4.77541e-11
2.3,0.00873314,4.79509e-11
2.30313,0.00876889,4.81487e-11
2.30625,0.00880481,4.83473e-11
2.30938,0.0088409,4.85475e-11
