t,x,y,z,vx,vy,vz
1.0625,41.5875,4.30323,14.8106,17.7809,-25.1612,-9.3221
1.075,41.8058,3.98549,14.6935,17.1412,-25.6743,-9.41081
1.0875,42.016,3.66145,14.5754,16.487,-26.1689,-9.49881
1.1,42.2179,3.33134,14.4561,15.8188,-26.6446,-9.5861
1.1125,42.4114,2.99542,14.3357,15.1372,-27.1009,-9.67267
1.125,42.5963,2.6539,14.2143,14.4427,-27.5376,-9.75851
1.1375,42.7724,2.30706,14.0918,13.7359,-27.9542,-9.84361
1.15,42.9396,1.95513,13.9682,13.0174,-28.3505,-9.92798
1.1625,43.0978,1.59838,13.8436,12.2877,-28.726,-10.0116
1.175,43.2468,1.23707,13.7179,11.5475,-29.0804,-10.0945
1.1875,43.3864,0.871461,13.5912,10.7975,-29.4135,-10.1766
1.2,43.5167,0.501822,13.4635,10.0381,-29.725,-10.2579
1.2125,43.6373,0.128426,13.3348,9.27006,-30.0147,-10.3385
1.225,43.7484,-0.248452,13.205,8.49398,-30.2822,-10.4183
1.2375,43.8497,-0.628536,13.0743,7.7105,-30.5274,-10.4973
1.25,43.9411,-1.01154,12.9426,6.92027,-30.7501,-10.5755
1.2625,44.0226,-1.39719,12.8099,6.12395,-30.95,-10.653
1.275,44.0942,-1.7852,12.6763,5.32218,-31.127,-10.7296
1.2875,44.1557,-2.17527,12.5417,4.51562,-31.281,-10.8054
1.3,44.2071,-2.56713,12.4061,3.70495,-31.4119,-10.8804
1.3125,44.2483,-2.96047,12.2697,2.89083,-31.5195,-10.9546
1.325,44.2793,-3.35502,12.1323,2.07393,-31.6037,-11.028
1.3375,44.3001,-3.75047,11.994,1.25493,-31.6645,-11.1005
1.35,44.3107,-4.14653,11.8548,0.434502,-31.7018,-11.1722
1.3625,44.311,-4.54291,11.7147,-0.386681,-31.7155,-11.2431
1.375,44.301,-4.93932,11.5737,-1.20794,-31.7058,-11.3131
1.3875,44.2808,-5.33546,11.4319,-2.0286,-31.6725,-11.3823
1.4,44.2503,-5.73104,11.2891,-2.84797,-31.6158,-11.4506
1.4125,44.2096,-6.12576,11.1456,-3.6654,-31.5356,-11.518
1.425,44.1587,-6.51933,11.0012,-4.48019,-31.432,-11.5846
1.4375,44.0976,-6.91146,10.856,-5.29169,-31.3051,-11.6503
1.45,44.0264,-7.30186,10.7099,-6.09922,-31.1551,-11.7152
1.4625,43.9451,-7.69024,10.5631,-6.90211,-30.9819,-11.7791
1.475,43.8539,-8.07631,10.4155,-7.6997,-30.7859,-11.8422
1.4875,43.7527,-8.45979,10.267,-8.49135,-30.5671,-11.9044
1.5,43.6416,-8.8404,10.1179,-9.27638,-30.3257,-11.9657
1.5125,43.5208,-9.21784,9.96791,-10.0542,-30.0619,-12.0261
1.525,43.3903,-9.59185,9.81721,-10.824,-29.776,-12.0856
1.5375,43.2502,-9.96215,9.66577,-11.5854,-29.4681,-12.1442
1.55,43.1007,-10.3285,9.51361,-12.3376,-29.1386,-12.2018
1.5625,42.9418,-10.6905,9.36073,-13.08,-28.7877,-12.2586
1.575,42.7738,-11.0481,9.20715,-13.8121,-28.4156,-12.3144
1.5875,42.5966,-11.4008,9.05288,-14.5331,-28.0228,-12.3693
1.6,42.4105,-11.7486,8.89792,-15.2425,-27.6095,-12.4233
1.6125,42.2156,-12.091,8.7423,-15.9398,-27.176,-12.4763
1.625,42.012,-12.4279,8.58602,-16.6244,-26.7228,-12.5284
1.6375,41.8,-12.759,8.42909,-17.2956,-26.2502,-12.5796
1.65,41.5797,-13.084,8.27153,-17.953,-25.7585,-12.6298
1.6625,41.3513,-13.4029,8.11335,-18.5959,-25.2483,-12.679
1.675,41.1149,-13.7152,7.95456,-19.224,-24.7199,-12.7274
1.6875,40.8707,-14.0208,7.79517,-19.8365,-24.1737,-12.7747
1.7,40.619,-14.3195,7.6352,-20.4332,-23.6103,-12.8211
1.7125,40.36,-14.611,7.47465,-21.0133,-23.03,-12.8665
1.725,40.0938,-14.8951,7.31354,-21.5766,-22.4334,-12.911
1.7375,39.8206,-15.1717,7.15188,-22.1225,-21.821,-12.9545
1.75,39.5408,-15.4406,6.98968,-22.6505,-21.1932,-12.997
1.7625,39.2544,-15.7015,6.82696,-23.1603,-20.5505,-13.0385
1.775,38.9618,-15.9543,6.66372,-23.6514,-19.8936,-13.0791
1.7875,38.6632,-16.1988,6.49998,-24.1234,-19.223,-13.1187
1.8,38.3588,-16.4348,6.33576,-24.5759,-18.5391,-13.1573
1.8125,38.0489,-16.6622,6.17106,-25.0086,-17.8426,-13.1949
1.825,37.7337,-16.8808,6.00589,-25.421,-17.1341,-13.2315
1.8375,37.4135,-17.0905,5.84027,-25.8129,-16.4141,-13.2671
1.85,37.0885,-17.2911,5.67422,-26.184,-15.6833,-13.3017
1.8625,36.759,-17.4826,5.50773,-26.5339,-14.9421,-13.3354
1.875,36.4252,-17.6647,5.34084,-26.8623,-14.1914,-13.368
1.8875,36.0875,-17.8373,5.17354,-27.169,-13.4316,-13.3996
1.9,35.7461,-18.0004,5.00585,-27.4537,-12.6634,-13.4302
1.9125,35.4012,-18.1539,4.83779,-27.7163,-11.8875,-13.4598
1.925,35.0533,-18.2976,4.66936,-27.9564,-11.1044,-13.4884
1.9375,34.7024,-18.4314,4.50058,-28.1738,-10.3149,-13.5159
1.95,34.349,-18.5554,4.33147,-28.3685,-9.51954,-13.5425
1.9625,33.9933,-18.6694,4.16202,-28.5403,-8.71903,-13.568
1.975,33.6356,-18.7734,3.99227,-28.6889,-7.91404,-13.5926
1.9875,33.2762,-18.8672,3.82221,-28.8144,-7.10521,-13.616
2,32.9153,-18.951,3.65187,-28.9165,-6.29323,-13.6385
2.0125,32.5534,-19.0246,3.48126,-28.9952,-5.47876,-13.66
2.025,32.1906,-19.0879,3.31038,-29.0505,-4.66248,-13.6804
2.0375,31.8272,-19.1411,3.13925,-29.0823,-3.84507,-13.6998
2.05,31.4636,-19.1841,2.96789,-29.0906,-3.0272,-13.7181
2.0625,31.1,-19.2168,2.7963,-29.0753,-2.20955,-13.7355
2.075,30.7368,-19.2393,2.6245,-29.0366,-1.39279,-13.7518
2.0875,30.3742,-19.2516,2.45251,-28.9744,-0.577602,-13.767
2.1,30.0125,-19.2538,2.28033,-28.8887,0.235337,-13.7813
2.1125,29.6521,-19.2458,2.10798,-28.7797,1.04536,-13.7945
2.125,29.2932,-19.2276,1.93548,-28.6475,1.85178,-13.8066
2.1375,28.936,-19.1995,1.76282,-28.4922,2.65395,-13.8177
2.15,28.5809,-19.1613,1.59004,-28.3138,3.4512,-13.8278
2.1625,28.2283,-19.1132,1.41713,-28.1126,4.24286,-13.8369
2.175,27.8782,-19.0553,1.24412,-27.8887,5.02829,-13.8449
2.1875,27.5311,-18.9875,1.07101,-27.6424,5.80683,-13.8518
2.2,27.1873,-18.9101,0.897828,-27.3737,6.57784,-13.8577
2.2125,26.8469,-18.8231,0.724575,-27.083,7.34067,-13.8626
2.225,26.5103,-18.7267,0.551267,-26.7705,8.0947,-13.8665
2.2375,26.1777,-18.6208,0.377918,-26.4364,8.83931,-13.8692
2.25,25.8495,-18.5057,0.20454,-26.0811,9.57387,-13.871
2.2625,25.5258,-18.3815,0.0311473,-25.7048,10.2978,-13.8717
2.275,25.2069,-18.2483,-0.142248,-25.3078,11.0104,-13.8714
2.2875,24.8932,-18.1063,-0.315633,-24.8905,11.7113,-13.87
2.3,24.5847,-17.9556,-0.488994,-24.4533,12.3997,-13.8676
2.3125,24.2819,-17.7964,-0.662318,-23.9964,13.0751,-13.8641
2.325,23.9849,-17.6288,-0.835592,-23.5203,13.7369,-13.8596
2.3375,23.694,-17.453,-1.0088,-23.0254,14.3847,-13.8541
2.35,23.4093,-17.2692,-1.18194,-22.5121,15.0178,-13.8475
2.3625,23.1312,-17.0776,-1.35499,-21.9808,15.6358,-13.8399
2.375,22.8599,-16.8784,-1.52793,-21.432,16.2381,-13.8312
2.3875,22.5955,-16.6717,-1.70076,-20.8661,16.8242,-13.8215
2.4,22.3383,-16.4578,-1.87346,-20.2835,17.3937,-13.8107
2.4125,22.0885,-16.237,-2.04603,-19.6849,17.9461,-13.7989
2.425,21.8463,-16.0093,-2.21843,-19.0706,18.4809,-13.7861
2.4375,21.6118,-15.775,-2.39067,-18.4412,18.9976,-13.7723
2.45,21.3853,-15.5344,-2.56274,-17.7973,19.4959,-13.7574
2.4625,21.1669,-15.2877,-2.7346,-17.1393,19.9754,-13.7414
2.475,20.9569,-15.0351,-2.90627,-16.4677,20.4356,-13.7245
2.4875,20.7553,-14.7769,-3.07771,-15.7833,20.8761,-13.7065
2.5,20.5623,-14.5133,-3.24893,-15.0865,21.2967,-13.6875
2.5125,20.3782,-14.2445,-3.4199,-14.3779,21.6969,-13.6674
2.525,20.2029,-13.9709,-3.59061,-13.6581,22.0764,-13.6463
2.5375,20.0368,-13.6927,-3.76105,-12.9277,22.4349,-13.6242
2.55,19.8798,-13.4102,-3.93121,-12.1873,22.7721,-13.6011
2.5625,19.7321,-13.1235,-4.10107,-11.4376,23.0878,-13.577
2.575,19.5939,-12.8331,-4.27063,-10.6791,23.3816,-13.5518
2.5875,19.4652,-12.5391,-4.43986,-9.91253,23.6534,-13.5256
2.6,19.3461,-12.2418,-4.60876,-9.13847,23.9029,-13.4984
2.6125,19.2367,-11.9416,-4.77732,-8.35758,24.1298,-13.4702
2.625,19.1372,-11.6387,-4.94551,-7.57052,24.3341,-13.4409
2.6375,19.0475,-11.3333,-5.11334,-6.77793,24.5155,-13.4107
2.65,18.9678,-11.0259,-5.28078,-5.98049,24.6739,-13.3794
2.6625,18.898,-10.7166,-5.44782,-5.17885,24.8091,-13.3472
2.675,18.8383,-10.4057,-5.61445,-4.37368,24.9211,-13.3139
2.6875,18.7887,-10.0936,-5.78066,-3.56566,25.0098,-13.2797
2.7,18.7492,-9.78059,-5.94644,-2.75546,25.0751,-13.2444
2.7125,18.7198,-9.46687,-6.11177,-1.94375,25.1168,-13.2082
2.725,18.7006,-9.15277,-6.27664,-1.13121,25.1351,-13.1709
2.7375,18.6915,-8.83859,-6.44104,-0.318511,25.1299,-13.1327
2.75,18.6926,-8.52462,-6.60495,0.493662,25.1012,-13.0934
2.7625,18.7039,-8.21116,-6.76837,1.30463,25.0489,-13.0532
2.775,18.7252,-7.89849,-6.93128,2.11373,24.9733,-13.012
2.7875,18.7567,-7.58692,-7.09367,2.92028,24.8742,-12.9699
2.8,18.7982,-7.27673,-7.25552,3.7236,24.7519,-12.9267
2.8125,18.8498,-6.96822,-7.41683,4.52304,24.6064,-12.8826
2.825,18.9113,-6.66167,-7.57758,5.31791,24.4378,-12.8375
2.8375,18.9827,-6.35737,-7.73777,6.10757,24.2462,-12.7915
2.85,19.0639,-6.05561,-7.89737,6.89135,24.0319,-12.7445
2.8625,19.1549,-5.75667,-8.05637,7.6686,23.7951,-12.6965
2.875,19.2556,-5.46083,-8.21478,8.43866,23.5358,-12.6476
2.8875,19.3659,-5.16837,-8.37256,9.20091,23.2543,-12.5977
2.9,19.4856,-4.87956,-8.52972,9.9547,22.9509,-12.5469
2.9125,19.6147,-4.59468,-8.68623,10.6994,22.6259,-12.4951
2.925,19.7531,-4.314,-8.84209,11.4344,22.2793,-12.4424
2.9375,19.9005,-4.03779,-8.99729,12.1591,21.9117,-12.3888
2.95,20.057,-3.7663,-9.15181,12.8729,21.5233,-12.3342
2.9625,20.2223,-3.49979,-9.30564,13.5751,21.1143,-12.2787
2.975,20.3963,-3.23852,-9.45877,14.2652,20.6852,-12.2223
2.9875,20.5789,-2.98274,-9.61119,14.9427,20.2362,-12.165
3,20.7698,-2.7327,-9.76289,15.6069,19.7679,-12.1067
3.0125,20.969,-2.48863,-9.91386,16.2573,19.2805,-12.0476
3.025,21.1762,-2.25076,-10.0641,16.8934,18.7744,-11.9875
3.0375,21.3913,-2.01934,-10.2135,17.5146,18.2502,-11.9265
3.05,21.614,-1.79458,-10.3622,18.1205,17.7082,-11.8647
3.0625,21.8442,-1.57671,-10.5102,18.7104,17.1488,-11.8019
3.075,22.0817,-1.36593,-10.6573,19.2839,16.5726,-11.7383
3.0875,22.3262,-1.16246,-10.8036,19.8406,15.9799,-11.6737
3.1,22.5776,-0.966501,-10.9491,20.3799,15.3714,-11.6083
3.1125,22.8357,-0.778242,-11.0938,20.9015,14.7475,-11.5421
3.125,23.1001,-0.597875,-11.2377,21.4048,14.1088,-11.4749
3.1375,23.3707,-0.425583,-11.3807,21.8896,13.4556,-11.4069
3.15,23.6473,-0.261542,-11.5228,22.3552,12.7887,-11.3381
3.1625,23.9295,-0.10592,-11.6641,22.8014,12.1086,-11.2683
3.175,24.2172,0.0411199,-11.8045,23.2279,11.4157,-11.1978
3.1875,24.5101,0.179423,-11.9441,23.6341,10.7108,-11.1264
3.2,24.808,0.308842,-12.0827,24.0199,9.99436,-11.0541
3.2125,25.1105,0.429237,-12.2204,24.3848,9.26699,-10.9811
3.225,25.4175,0.540474,-12.3572,24.7286,8.5293,-10.9072
3.2375,25.7287,0.642429,-12.4931,25.051,7.78191,-10.8324
3.25,26.0437,0.734984,-12.628,25.3517,7.02543,-10.7569
3.2625,26.3624,0.818029,-12.762,25.6304,6.26049,-10.6806
3.275,26.6844,0.891463,-12.895,25.887,5.48773,-10.6034
3.2875,27.0094,0.955193,-13.0271,26.1211,4.7078,-10.5255
3.3,27.3373,1.00913,-13.1582,26.3327,3.92133,-10.4468
3.3125,27.6677,1.0532,-13.2883,26.5215,3.12898,-10.3672
3.325,28.0002,1.08733,-13.4174,26.6874,2.33142,-10.287
3.3375,28.3347,1.11147,-13.5454,26.8302,1.52929,-10.2059
3.35,28.6709,1.12555,-13.6725,26.9498,0.723278,-10.1241
3.3625,29.0084,1.12954,-13.7985,27.0461,-0.0859598,-10.0415
3.375,29.3469,1.12339,-13.9235,27.119,-0.897748,-9.95811
3.3875,29.6863,1.10708,-14.0475,27.1685,-1.71141,-9.87401
3.4,30.0261,1.0806,-14.1704,27.1945,-2.52628,-9.78917
3.4125,30.366,1.04393,-14.2922,27.197,-3.34166,-9.70359
3.425,30.7059,0.997059,-14.413,27.1759,-4.1569,-9.61728
3.4375,31.0453,0.940007,-14.5326,27.1314,-4.9713,-9.53025
3.45,31.3841,0.872783,-14.6512,27.0634,-5.7842,-9.44251
3.4625,31.7218,0.795411,-14.7687,26.972,-6.59491,-9.35405
3.475,32.0583,0.707922,-14.8851,26.8572,-7.40277,-9.26489
3.4875,32.3932,0.610356,-15.0003,26.7192,-8.20711,-9.17504
3.5,32.7262,0.502762,-15.1144,26.558,-9.00724,-9.08449
3.5125,33.057,0.385195,-15.2274,26.3738,-9.80252,-8.99326
3.525,33.3854,0.257722,-15.3393,26.1668,-10.5923,-8.90136
3.5375,33.7111,0.120414,-15.45,25.937,-11.3759,-8.80879
3.55,34.0337,-0.0266464,-15.5595,25.6848,-12.1526,-8.71555
3.5625,34.3531,-0.18337,-15.6678,25.4102,-12.9219,-8.62166
3.575,34.6689,-0.34966,-15.775,25.1136,-13.6831,-8.52713
3.5875,34.9809,-0.525411,-15.881,24.7951,-14.4355,-8.43195
3.6,35.2887,-0.710509,-15.9858,24.4551,-15.1786,-8.33613
3.6125,35.5921,-0.904834,-16.0894,24.0937,-15.9117,-8.2397
3.625,35.891,-1.10826,-16.1918,23.7114,-16.6341,-8.14264
3.6375,36.1848,-1.32064,-16.293,23.3084,-17.3454,-8.04497
3.65,36.4736,-1.54184,-16.3929,22.885,-18.0449,-7.94669
3.6625,36.7569,-1.77171,-16.4916,22.4416,-18.7321,-7.84782
3.675,37.0345,-2.01009,-16.5891,21.9786,-19.4063,-7.74836
3.6875,37.3063,-2.25681,-16.6854,21.4963,-20.067,-7.64831
3.7,37.5719,-2.51171,-16.7803,20.9951,-20.7136,-7.54769
3.7125,37.8311,-2.77459,-16.874,20.4755,-21.3457,-7.4465
3.725,38.0837,-3.04529,-16.9665,19.9378,-21.9627,-7.34476
3.7375,38.3294,-3.3236,-17.0577,19.3826,-22.564,-7.24246
3.75,38.5682,-3.60932,-17.1475,18.8102,-23.1492,-7.13962
3.7625,38.7996,-3.90226,-17.2361,18.2212,-23.7178,-7.03624
3.775,39.0236,-4.2022,-17.3235,17.616,-24.2694,-6.93233
3.7875,39.24,-4.50892,-17.4095,16.9951,-24.8034,-6.8279
3.8,39.4484,-4.82221,-17.4941,16.3591,-25.3194,-6.72295
3.8125,39.6489,-5.14183,-17.5775,15.7084,-25.817,-6.61751
3.825,39.8411,-5.46755,-17.6596,15.0436,-26.2957,-6.51156
3.8375,40.0249,-5.79914,-17.7403,14.3653,-26.7553,-6.40512
3.85,40.2002,-6.13635,-17.8197,13.674,-27.1952,-6.29821
3.8625,40.3667,-6.47894,-17.8978,12.9702,-27.6151,-6.19082
3.875,40.5244,-6.82664,-17.9745,12.2546,-28.0148,-6.08296
3.8875,40.673,-7.17922,-18.0498,11.5277,-28.3938,-5.97465
3.9,40.8125,-7.5364,-18.1238,10.7902,-28.7518,-5.86589
3.9125,40.9427,-7.89793,-18.1965,10.0426,-29.0885,-5.75668
3.925,41.0636,-8.26352,-18.2678,9.28564,-29.4037,-5.64705
3.9375,41.1748,-8.63293,-18.3377,8.51982,-29.6971,-5.53699
3.95,41.2765,-9.00586,-18.4062,7.74583,-29.9684,-5.42651
3.9625,41.3685,-9.38204,-18.4733,6.96429,-30.2174,-5.31563
3.975,41.4506,-9.7612,-18.5391,6.17586,-30.4439,-5.20435
3.9875,41.5228,-10.143,-18.6034,5.38119,-30.6478,-5.09267
4,41.5851,-10.5273,-18.6664,4.58092,-30.8288,-4.98061
4.0125,41.6373,-10.9137,-18.7279,3.77573,-30.9868,-4.86818
4.025,41.6795,-11.3019,-18.7881,2.96627,-31.1217,-4.75538
4.0375,41.7115,-11.6916,-18.8468,2.15321,-31.2333,-4.64223
4.05,41.7333,-12.0826,-18.9041,1.33723,-31.3216,-4.52872
4.0625,41.7449,-12.4746,-18.96,0.518985,-31.3864,-4.41488
4.075,41.7463,-12.8672,-19.0145,-0.300834,-31.4278,-4.3007
4.0875,41.7374,-13.2602,-19.0676,-1.12156,-31.4457,-4.1862
4.1,41.7182,-13.6532,-19.1192,-1.94251,-31.44,-4.07139
4.1125,41.6888,-14.0461,-19.1693,-2.763,-31.4108,-3.95627
4.125,41.6492,-14.4384,-19.2181,-3.58237,-31.3582,-3.84085
4.1375,41.5993,-14.8299,-19.2654,-4.39994,-31.282,-3.72514
4.15,41.5392,-15.2203,-19.3112,-5.21503,-31.1825,-3.60916
4.1625,41.4689,-15.6094,-19.3556,-6.02696,-31.0597,-3.4929
4.175,41.3885,-15.9967,-19.3985,-6.83508,-30.9136,-3.37638
4.1875,41.298,-16.3821,-19.44,-7.63871,-30.7445,-3.25961
4.2,41.1976,-16.7653,-19.48,-8.43719,-30.5524,-3.14259
4.2125,41.0871,-17.1458,-19.5186,-9.22986,-30.3375,-3.02533
4.225,40.9668,-17.5236,-19.5556,-10.0161,-30.0999,-2.90785
4.2375,40.8368,-17.8982,-19.5913,-10.7952,-29.84,-2.79015
4.25,40.697,-18.2695,-19.6254,-11.5665,-29.5578,-2.67224
4.2625,40.5476,-18.6371,-19.6581,-12.3295,-29.2537,-2.55413
4.275,40.3888,-19.0008,-19.6892,-13.0834,-28.9278,-2.43582
4.2875,40.2206,-19.3602,-19.719,-13.8277,-28.5805,-2.31733
4.3,40.0431,-19.7152,-19.7472,-14.5618,-28.212,-2.19867
4.3125,39.8566,-20.0654,-19.7739,-15.2849,-27.8226,-2.07985
4.325,39.6611,-20.4107,-19.7992,-15.9967,-27.4126,-1.96086
4.3375,39.4567,-20.7506,-19.8229,-16.6964,-26.9825,-1.84173
4.35,39.2437,-21.0851,-19.8452,-17.3834,-26.5325,-1.72247
4.3625,39.0222,-21.4139,-19.866,-18.0573,-26.063,-1.60307
4.375,38.7923,-21.7366,-19.8853,-18.7175,-25.5744,-1.48355
4.3875,38.5543,-22.0532,-19.9031,-19.3633,-25.0672,-1.36392
4.4,38.3083,-22.3632,-19.9194,-19.9944,-24.5416,-1.24419
4.4125,38.0545,-22.6666,-19.9342,-20.6101,-23.9982,-1.12436
4.425,37.7931,-22.9631,-19.9475,-21.21,-23.4374,-1.00445
4.4375,37.5243,-23.2525,-19.9593,-21.7935,-22.8597,-0.884465
4.45,37.2484,-23.5345,-19.9696,-22.3602,-22.2656,-0.764412
4.4625,36.9654,-23.8091,-19.9784,-22.9096,-21.6554,-0.644302
4.475,36.6757,-24.0759,-19.9857,-23.4413,-21.0299,-0.524144
4.4875,36.3795,-24.3347,-19.9915,-23.9548,-20.3893,-0.403946
4.5,36.0769,-24.5855,-19.9958,-24.4498,-19.7344,-0.283718
4.5125,35.7683,-24.8281,-19.9986,-24.9257,-19.0656,-0.163468
4.525,35.4538,-25.0621,-19.9999,-25.3822,-18.3835,-0.0432066
4.5375,35.1338,-25.2876,-19.9997,-25.819,-17.6886,0.0770584
4.55,34.8085,-25.5043,-19.998,-26.2356,-16.9816,0.197318
4.5625,34.478,-25.7121,-19.9948,-26.6317,-16.2629,0.317562
4.575,34.1427,-25.9108,-19.99,-27.0071,-15.5333,0.437783
4.5875,33.8029,-26.1004,-19.9838,-27.3614,-14.7932,0.55797
4.6,33.4588,-26.2806,-19.9761,-27.6942,-14.0434,0.678116
4.6125,33.1107,-26.4514,-19.9669,-28.0054,-13.2844,0.798211
4.625,32.7588,-26.6127,-19.9561,-28.2947,-12.5169,0.918245
4.6375,32.4034,-26.7643,-19.9439,-28.5618,-11.7415,1.03821
4.65,32.0448,-26.9062,-19.9302,-28.8066,-10.9588,1.1581
4.6625,31.6833,-27.0382,-19.915,-29.0287,-10.1695,1.2779
4.675,31.3192,-27.1604,-19.8982,-29.2281,-9.37419,1.3976
