t,x,y,z,vx,vy,vz
0.0625,20.1236,1.55685,19.9817,4.04989,24.7144,-0.601139
0.0640625,20.1299,1.59547,19.9807,4.15044,24.6998,-0.616158
0.065625,20.1364,1.63406,19.9798,4.25093,24.6848,-0.631176
0.0671875,20.1431,1.67263,19.9788,4.35137,24.6694,-0.646193
0.06875,20.1499,1.71118,19.9778,4.45175,24.6537,-0.66121
0.0703125,20.1568,1.7497,19.9768,4.55208,24.6376,-0.676225
0.071875,20.1639,1.78819,19.9757,4.65235,24.6211,-0.69124
0.0734375,20.1712,1.82666,19.9746,4.75256,24.6043,-0.706254
0.075,20.1786,1.86511,19.9735,4.85271,24.5871,-0.721268
0.0765625,20.1862,1.90353,19.9724,4.9528,24.5696,-0.73628
0.078125,20.1939,1.94192,19.9712,5.05282,24.5517,-0.751292
0.0796875,20.2018,1.98028,19.9701,5.15278,24.5334,-0.766302
0.08125,20.2099,2.01861,19.9689,5.25268,24.5148,-0.781312
0.0828125,20.2181,2.05692,19.9676,5.35251,24.4958,-0.796321
0.084375,20.2265,2.09519,19.9664,5.45227,24.4765,-0.811329
0.0859375,20.235,2.13343,19.9651,5.55196,24.4567,-0.826336
0.0875,20.2437,2.17165,19.9638,5.65158,24.4367,-0.841342
0.0890625,20.2525,2.20983,19.9625,5.75112,24.4162,-0.856347
0.090625,20.2615,2.24798,19.9612,5.8506,24.3955,-0.871351
0.0921875,20.2706,2.2861,19.9598,5.95,24.3743,-0.886354
0.09375,20.2799,2.32418,19.9584,6.04932,24.3528,-0.901356
0.0953125,20.2894,2.36223,19.957,6.14856,24.3309,-0.916357
0.096875,20.299,2.40025,19.9556,6.24773,24.3087,-0.931357
0.0984375,20.3087,2.43823,19.9541,6.34682,24.2861,-0.946355
0.1,20.3186,2.47618,19.9527,6.44582,24.2632,-0.961353
0.101562,20.3287,2.51409,19.9512,6.54474,24.2398,-0.976349
0.103125,20.3389,2.55197,19.9496,6.64358,24.2162,-0.991345
0.104688,20.3493,2.5898,19.9481,6.74234,24.1922,-1.00634
0.10625,20.3599,2.62761,19.9465,6.84101,24.1678,-1.02133
0.107813,20.3705,2.66537,19.9449,6.93958,24.143,-1.03632
0.109375,20.3814,2.70309,19.9433,7.03808,24.118,-1.05131
0.110938,20.3924,2.74078,19.9417,7.13648,24.0925,-1.0663
0.1125,20.4035,2.77842,19.94,7.23479,24.0667,-1.08129
0.114063,20.4148,2.81602,19.9383,7.333,24.0405,-1.09628
0.115625,20.4263,2.85359,19.9366,7.43112,24.014,-1.11126
0.117188,20.4379,2.89111,19.9349,7.52915,23.9872,-1.12625
0.11875,20.4497,2.92859,19.9331,7.62708,23.9599,-1.14123
0.120313,20.4616,2.96603,19.9313,7.72491,23.9324,-1.15621
0.121875,20.4737,3.00342,19.9295,7.82264,23.9044,-1.17119
0.123438,20.4859,3.04077,19.9277,7.92028,23.8761,-1.18617
0.125,20.4983,3.07808,19.9258,8.01781,23.8475,-1.20115
0.126562,20.5108,3.11534,19.9239,8.11523,23.8185,-1.21612
0.128125,20.5235,3.15256,19.922,8.21256,23.7891,-1.2311
0.129688,20.5363,3.18973,19.9201,8.30978,23.7595,-1.24607
0.13125,20.5493,3.22685,19.9182,8.40689,23.7294,-1.26104
0.132812,20.5624,3.26393,19.9162,8.50389,23.699,-1.27601
0.134375,20.5757,3.30096,19.9142,8.60078,23.6682,-1.29098
0.135938,20.5891,3.33794,19.9122,8.69756,23.6371,-1.30595
0.1375,20.6027,3.37487,19.9102,8.79424,23.6057,-1.32092
0.139063,20.6165,3.41176,19.9081,8.89079,23.5739,-1.33588
0.140625,20.6304,3.44859,19.906,8.98724,23.5417,-1.35084
0.142187,20.6444,3.48537,19.9039,9.08356,23.5092,-1.3658
0.14375,20.6586,3.52211,19.9018,9.17977,23.4764,-1.38076
0.145313,20.673,3.55879,19.8996,9.27587,23.4432,-1.39572
0.146875,20.6874,3.59542,19.8974,9.37184,23.4096,-1.41068
0.148438,20.7021,3.632,19.8952,9.46769,23.3757,-1.42563
0.15,20.7169,3.66852,19.893,9.56342,23.3415,-1.44058
0.151563,20.7318,3.70499,19.8907,9.65903,23.3069,-1.45554
0.153125,20.7469,3.74141,19.8885,9.75451,23.272,-1.47048
0.154688,20.7622,3.77777,19.8862,9.84987,23.2367,-1.48543
0.15625,20.7775,3.81408,19.8838,9.9451,23.2011,-1.50038
0.157813,20.7931,3.85033,19.8815,10.0402,23.1651,-1.51532
0.159375,20.8088,3.88653,19.8791,10.1352,23.1288,-1.53026
0.160938,20.8246,3.92267,19.8767,10.23,23.0921,-1.5452
0.1625,20.8406,3.95875,19.8743,10.3247,23.0551,-1.56014
0.164062,20.8567,3.99477,19.8719,10.4193,23.0178,-1.57508
0.165625,20.873,4.03074,19.8694,10.5137,22.9801,-1.59002
0.167188,20.8894,4.06664,19.8669,10.608,22.9421,-1.60495
0.16875,20.906,4.10249,19.8644,10.7022,22.9037,-1.61988
0.170313,20.9227,4.13828,19.8619,10.7962,22.865,-1.63481
0.171875,20.9396,4.174,19.8593,10.8901,22.826,-1.64974
0.173438,20.9566,4.20967,19.8568,10.9839,22.7866,-1.66466
0.175,20.9738,4.24527,19.8542,11.0775,22.7468,-1.67959
0.176563,20.9911,4.28081,19.8515,11.171,22.7068,-1.69451
0.178125,21.0085,4.31629,19.8489,11.2643,22.6664,-1.70943
0.179688,21.0261,4.35171,19.8462,11.3575,22.6256,-1.72434
0.18125,21.0439,4.38706,19.8435,11.4505,22.5846,-1.73926
0.182813,21.0618,4.42235,19.8408,11.5434,22.5431,-1.75417
0.184375,21.0798,4.45757,19.8381,11.6361,22.5014,-1.76909
0.185938,21.098,4.49273,19.8353,11.7287,22.4593,-1.78399
0.1875,21.1163,4.52783,19.8325,11.8211,22.4169,-1.7989
0.189063,21.1348,4.56285,19.8297,11.9134,22.3741,-1.81381
0.190625,21.1534,4.59781,19.8269,12.0055,22.331,-1.82871
0.192188,21.1722,4.6327,19.824,12.0975,22.2876,-1.84361
0.19375,21.1911,4.66753,19.8211,12.1893,22.2438,-1.85851
0.195312,21.2101,4.70228,19.8182,12.281,22.1997,-1.87341
0.196875,21.2293,4.73697,19.8153,12.3725,22.1553,-1.8883
0.198438,21.2486,4.77159,19.8124,12.4638,22.1106,-1.90319
0.2,21.2681,4.80614,19.8094,12.555,22.0655,-1.91808
0.201563,21.2877,4.84061,19.8064,12.646,22.0201,-1.93297
0.203125,21.3075,4.87502,19.8034,12.7369,21.9743,-1.94786
0.204688,21.3274,4.90936,19.8003,12.8276,21.9282,-1.96274
0.20625,21.3474,4.94362,19.7973,12.9181,21.8818,-1.97762
0.207813,21.3676,4.97781,19.7942,13.0084,21.8351,-1.9925
0.209375,21.3879,5.01193,19.7911,13.0986,21.7881,-2.00737
0.210938,21.4084,5.04597,19.7879,13.1886,21.7407,-2.02225
0.2125,21.429,5.07994,19.7848,13.2785,21.693,-2.03712
0.214063,21.4498,5.11383,19.7816,13.3682,21.6449,-2.05199
0.215625,21.4707,5.14765,19.7784,13.4577,21.5966,-2.06686
0.217188,21.4917,5.1814,19.7751,13.547,21.5479,-2.08172
0.21875,21.5128,5.21507,19.7719,13.6361,21.4989,-2.09658
0.220313,21.5342,5.24866,19.7686,13.7251,21.4496,-2.11144
0.221875,21.5556,5.28218,19.7653,13.8139,21.3999,-2.1263
0.223438,21.5772,5.31561,19.762,13.9025,21.3499,-2.14115
0.225,21.5989,5.34897,19.7586,13.991,21.2996,-2.156
0.226562,21.6208,5.38225,19.7553,14.0792,21.249,-2.17085
0.228125,21.6428,5.41545,19.7519,14.1673,21.1981,-2.1857
0.229688,21.6649,5.44858,19.7485,14.2552,21.1468,-2.20054
0.23125,21.6872,5.48162,19.745,14.3429,21.0953,-2.21538
0.232813,21.7096,5.51458,19.7416,14.4304,21.0434,-2.23022
0.234375,21.7321,5.54746,19.7381,14.5178,20.9912,-2.24506
0.235938,21.7548,5.58026,19.7346,14.6049,20.9387,-2.25989
0.2375,21.7776,5.61297,19.731,14.6919,20.8858,-2.27472
0.239063,21.8006,5.64561,19.7275,14.7786,20.8327,-2.28955
0.240625,21.8237,5.67816,19.7239,14.8652,20.7792,-2.30438
0.242188,21.8469,5.71063,19.7203,14.9516,20.7254,-2.3192
0.24375,21.8703,5.74301,19.7167,15.0378,20.6713,-2.33402
0.245313,21.8938,5.77531,19.713,15.1238,20.6169,-2.34884
0.246875,21.9174,5.80752,19.7094,15.2096,20.5622,-2.36365
0.248438,21.9412,5.83965,19.7057,15.2952,20.5072,-2.37847
0.25,21.9651,5.87169,19.702,15.3806,20.4518,-2.39328
0.251563,21.9891,5.90365,19.6982,15.4658,20.3962,-2.40808
0.253125,22.0133,5.93552,19.6945,15.5508,20.3402,-2.42288
0.254688,22.0376,5.9673,19.6907,15.6356,20.284,-2.43769
0.25625,22.062,5.999,19.6869,15.7202,20.2274,-2.45248
0.257812,22.0866,6.0306,19.683,15.8046,20.1705,-2.46728
0.259375,22.1113,6.06212,19.6792,15.8888,20.1133,-2.48207
0.260937,22.1361,6.09354,19.6753,15.9728,20.0559,-2.49686
0.2625,22.161,6.12488,19.6714,16.0566,19.9981,-2.51165
0.264063,22.1861,6.15613,19.6675,16.1402,19.94,-2.52643
0.265625,22.2113,6.18728,19.6635,16.2235,19.8816,-2.54121
0.267188,22.2367,6.21835,19.6596,16.3067,19.8229,-2.55599
0.26875,22.2622,6.24932,19.6556,16.3896,19.7639,-2.57076
0.270313,22.2878,6.2802,19.6515,16.4724,19.7046,-2.58553
0.271875,22.3135,6.31099,19.6475,16.5549,19.645,-2.6003
0.273438,22.3394,6.34169,19.6434,16.6372,19.5851,-2.61507
0.275,22.3654,6.37229,19.6394,16.7193,19.5249,-2.62983
0.276562,22.3915,6.4028,19.6352,16.8012,19.4644,-2.64459
0.278125,22.4178,6.43321,19.6311,16.8828,19.4036,-2.65934
0.279688,22.4441,6.46353,19.627,16.9643,19.3425,-2.6741
0.28125,22.4706,6.49375,19.6228,17.0455,19.2811,-2.68884
0.282813,22.4973,6.52388,19.6186,17.1265,19.2194,-2.70359
0.284375,22.524,6.55391,19.6144,17.2072,19.1575,-2.71833
0.285938,22.5509,6.58384,19.6101,17.2878,19.0952,-2.73307
0.2875,22.5779,6.61368,19.6058,17.3681,19.0327,-2.74781
0.289062,22.6051,6.64342,19.6015,17.4482,18.9698,-2.76255
0.290625,22.6323,6.67306,19.5972,17.5281,18.9067,-2.77728
0.292187,22.6597,6.7026,19.5929,17.6077,18.8433,-2.792
0.29375,22.6872,6.73204,19.5885,17.6872,18.7795,-2.80673
0.295313,22.7149,6.76138,19.5841,17.7663,18.7155,-2.82145
0.296875,22.7426,6.79063,19.5797,17.8453,18.6513,-2.83616
0.298438,22.7705,6.81977,19.5753,17.924,18.5867,-2.85088
0.3,22.7985,6.84881,19.5708,18.0025,18.5218,-2.86559
0.301563,22.8266,6.87775,19.5664,18.0808,18.4567,-2.8803
0.303125,22.8549,6.90659,19.5619,18.1588,18.3912,-2.895
0.304688,22.8833,6.93533,19.5573,18.2366,18.3255,-2.9097
0.30625,22.9118,6.96396,19.5528,18.3142,18.2595,-2.9244
0.307813,22.9404,6.99249,19.5482,18.3915,18.1933,-2.93909
0.309375,22.9691,7.02092,19.5436,18.4686,18.1267,-2.95378
0.310938,22.998,7.04924,19.539,18.5454,18.0599,-2.96847
0.3125,23.027,7.07746,19.5344,18.622,17.9928,-2.98315
0.314063,23.0561,7.10557,19.5297,18.6983,17.9254,-2.99783
0.315625,23.0853,7.13358,19.525,18.7745,17.8577,-3.01251
0.317188,23.1146,7.16148,19.5203,18.8503,17.7898,-3.02718
0.31875,23.1441,7.18928,19.5156,18.926,17.7216,-3.04185
0.320312,23.1736,7.21697,19.5108,19.0013,17.6531,-3.05651
0.321875,23.2033,7.24455,19.5061,19.0765,17.5843,-3.07118
0.323438,23.2331,7.27203,19.5013,19.1514,17.5153,-3.08583
0.325,23.263,7.2994,19.4964,19.226,17.446,-3.10049
0.326563,23.2931,7.32666,19.4916,19.3004,17.3764,-3.11514
0.328125,23.3232,7.35381,19.4867,19.3745,17.3065,-3.12979
0.329688,23.3535,7.38085,19.4818,19.4484,17.2364,-3.14443
0.33125,23.3839,7.40778,19.4769,19.5221,17.166,-3.15907
0.332813,23.4144,7.4346,19.472,19.5954,17.0954,-3.17371
0.334375,23.445,7.46131,19.467,19.6686,17.0245,-3.18834
0.335938,23.4758,7.48791,19.4621,19.7414,16.9533,-3.20297
0.3375,23.5066,7.5144,19.4571,19.8141,16.8818,-3.21759
0.339063,23.5376,7.54078,19.452,19.8864,16.8101,-3.23222
0.340625,23.5686,7.56705,19.447,19.9585,16.7381,-3.24683
0.342188,23.5998,7.5932,19.4419,20.0304,16.6659,-3.26145
0.34375,23.6311,7.61924,19.4368,20.1019,16.5934,-3.27606
0.345313,23.6625,7.64517,19.4317,20.1733,16.5207,-3.29066
0.346875,23.6941,7.67098,19.4265,20.2443,16.4477,-3.30526
0.348438,23.7257,7.69668,19.4214,20.3151,16.3744,-3.31986
0.35,23.7574,7.72227,19.4162,20.3856,16.3009,-3.33446
0.351562,23.7893,7.74774,19.411,20.4559,16.2271,-3.34905
0.353125,23.8212,7.77309,19.4057,20.5259,16.153,-3.36363
0.354688,23.8533,7.79833,19.4005,20.5957,16.0787,-3.37822
0.35625,23.8855,7.82345,19.3952,20.6651,16.0042,-3.3928
0.357813,23.9178,7.84846,19.3899,20.7343,15.9294,-3.40737
0.359375,23.9502,7.87335,19.3846,20.8032,15.8544,-3.42194
0.360938,23.9827,7.89812,19.3792,20.8719,15.7791,-3.43651
0.3625,24.0153,7.92278,19.3739,20.9403,15.7035,-3.45107
0.364063,24.048,7.94731,19.3685,21.0084,15.6277,-3.46563
0.365625,24.0808,7.97173,19.3631,21.0763,15.5517,-3.48018
0.367188,24.1138,7.99603,19.3576,21.1438,15.4754,-3.49473
0.36875,24.1468,8.02021,19.3522,21.2111,15.3989,-3.50928
0.370313,24.18,8.04427,19.3467,21.2782,15.3221,-3.52382
0.371875,24.2132,8.06821,19.3412,21.3449,15.2451,-3.53836
0.373438,24.2466,8.09203,19.3357,21.4114,15.1678,-3.55289
0.375,24.28,8.11573,19.3301,21.4776,15.0903,-3.56742
0.376563,24.3136,8.13931,19.3245,21.5435,15.0125,-3.58195
0.378125,24.3472,8.16277,19.3189,21.6091,14.9346,-3.59647
0.379688,24.381,8.1861,19.3133,21.6744,14.8563,-3.61099
0.38125,24.4149,8.20932,19.3077,21.7395,14.7779,-3.6255
0.382812,24.4488,8.23241,19.302,21.8043,14.6992,-3.64001
0.384375,24.4829,8.25537,19.2963,21.8688,14.6203,-3.65451
0.385938,24.5171,8.27822,19.2906,21.933,14.5411,-3.66901
0.3875,24.5513,8.30094,19.2849,21.997,14.4617,-3.68351
0.389063,24.5857,8.32354,19.2791,22.0606,14.3821,-3.698
0.390625,24.6202,8.34601,19.2733,22.124,14.3022,-3.71249
0.392188,24.6547,8.36835,19.2675,22.187,14.2221,-3.72697
0.39375,24.6894,8.39058,19.2617,22.2498,14.1418,-3.74145
0.395313,24.7242,8.41267,19.2559,22.3123,14.0613,-3.75592
0.396875,24.759,8.43464,19.25,22.3745,13.9805,-3.77039
0.398438,24.794,8.45649,19.2441,22.4364,13.8995,-3.78486
0.4,24.8291,8.47821,19.2382,22.4981,13.8183,-3.79932
0.401563,24.8642,8.4998,19.2323,22.5594,13.7368,-3.81377
0.403125,24.8995,8.52126,19.2263,22.6204,13.6551,-3.82822
0.404688,24.9348,8.5426,19.2203,22.6812,13.5733,-3.84267
0.40625,24.9702,8.56381,19.2143,22.7416,13.4911,-3.85711
0.407813,25.0058,8.58489,19.2083,22.8018,13.4088,-3.87155
0.409375,25.0414,8.60584,19.2022,22.8616,13.3263,-3.88599
0.410938,25.0771,8.62666,19.1962,22.9212,13.2435,-3.90041
0.4125,25.1129,8.64735,19.1901,22.9805,13.1605,-3.91484
0.414062,25.1488,8.66792,19.184,23.0394,13.0773,-3.92926
0.415625,25.1848,8.68835,19.1778,23.0981,12.9939,-3.94367
0.417188,25.2209,8.70865,19.1717,23.1565,12.9103,-3.95808
0.41875,25.2571,8.72882,19.1655,23.2145,12.8264,-3.97249
0.420313,25.2934,8.74887,19.1593,23.2723,12.7424,-3.98689
0.421875,25.3298,8.76878,19.153,23.3297,12.6581,-4.00129
0.423438,25.3662,8.78855,19.1468,23.3869,12.5737,-4.01568
0.425,25.4027,8.8082,19.1405,23.4437,12.489,-4.03007
0.426563,25.4394,8.82771,19.1342,23.5003,12.4041,-4.04445
0.428125,25.4761,8.8471,19.1279,23.5565,12.319,-4.05883
0.429688,25.5129,8.86634,19.1215,23.6125,12.2337,-4.0732
0.43125,25.5498,8.88546,19.1152,23.6681,12.1482,-4.08757
0.432813,25.5868,8.90444,19.1088,23.7234,12.0625,-4.10193
0.434375,25.6239,8.92329,19.1024,23.7784,11.9766,-4.11629
0.435938,25.661,8.942,19.096,23.8331,11.8905,-4.13064
0.4375,25.6982,8.96058,19.0895,23.8875,11.8042,-4.14499
0.439063,25.7356,8.97902,19.083,23.9416,11.7177,-4.15934
0.440625,25.773,8.99733,19.0765,23.9954,11.631,-4.17368
0.442188,25.8105,9.01551,19.07,24.0488,11.5442,-4.18801
0.44375,25.848,9.03355,19.0635,24.102,11.4571,-4.20234
0.445312,25.8857,9.05145,19.0569,24.1548,11.3698,-4.21666
0.446875,25.9234,9.06921,19.0503,24.2073,11.2823,-4.23098
0.448438,25.9613,9.08684,19.0437,24.2595,11.1947,-4.2453
0.45,25.9992,9.10433,19.0371,24.3114,11.1068,-4.25961
0.451563,26.0372,9.12169,19.0304,24.363,11.0188,-4.27391
0.453125,26.0752,9.1389,19.0237,24.4142,10.9306,-4.28821
0.454688,26.1134,9.15598,19.017,24.4652,10.8422,-4.3025
0.45625,26.1516,9.17292,19.0103,24.5158,10.7536,-4.31679
0.457813,26.1899,9.18973,19.0036,24.5661,10.6648,-4.33108
0.459375,26.2283,9.20639,18.9968,24.6161,10.5758,-4.34536
0.460938,26.2668,9.22291,18.99,24.6657,10.4867,-4.35963
0.4625,26.3053,9.2393,18.9832,24.7151,10.3973,-4.3739
0.464063,26.3439,9.25555,18.9764,24.7641,10.3078,-4.38816
0.465625,26.3826,9.27165,18.9695,24.8128,10.2182,-4.40242
0.467188,26.4214,9.28762,18.9626,24.8612,10.1283,-4.41668
0.46875,26.4602,9.30344,18.9557,24.9092,10.0383,-4.43092
0.470313,26.4991,9.31913,18.9488,24.9569,9.94805,-4.44517
0.471875,26.5381,9.33467,18.9418,25.0043,9.85767,-4.4594
0.473438,26.5772,9.35007,18.9349,25.0514,9.76711,-4.47364
0.475,26.6164,9.36534,18.9279,25.0982,9.67638,-4.48786
0.476562,26.6556,9.38045,18.9209,25.1446,9.58549,-4.50209
0.478125,26.6949,9.39543,18.9138,25.1907,9.49442,-4.5163
0.479688,26.7342,9.41027,18.9068,25.2365,9.40318,-4.53051
0.48125,26.7736,9.42496,18.8997,25.2819,9.31178,-4.54472
0.482813,26.8132,9.43951,18.8926,25.327,9.22021,-4.55892
0.484375,26.8527,9.45392,18.8855,25.3718,9.12848,-4.57312
0.485938,26.8924,9.46818,18.8783,25.4162,9.03658,-4.58731
0.4875,26.9321,9.4823,18.8712,25.4604,8.94453,-4.60149
0.489063,26.9719,9.49627,18.864,25.5041,8.85231,-4.61567
0.490625,27.0117,9.51011,18.8568,25.5476,8.75993,-4.62984
0.492188,27.0516,9.52379,18.8495,25.5907,8.6674,-4.64401
0.49375,27.0916,9.53734,18.8423,25.6335,8.5747,-4.65818
0.495313,27.1317,9.55073,18.835,25.676,8.48186,-4.67233
0.496875,27.1718,9.56399,18.8277,25.7181,8.38885,-4.68649
0.498438,27.212,9.57709,18.8204,25.7599,8.29569,-4.70063
0.5,27.2522,9.59006,18.813,25.8013,8.20239,-4.71477
0.501563,27.2925,9.60287,18.8057,25.8424,8.10892,-4.72891
0.503125,27.3329,9.61554,18.7983,25.8832,8.01531,-4.74304
0.504688,27.3734,9.62807,18.7909,25.9237,7.92155,-4.75716
0.50625,27.4139,9.64044,18.7834,25.9638,7.82765,-4.77128
0.507812,27.4544,9.65268,18.776,26.0035,7.7336,-4.78539
0.509375,27.4951,9.66476,18.7685,26.043,7.6394,-4.7995
0.510938,27.5358,9.6767,18.761,26.0821,7.54506,-4.8136
0.5125,27.5765,9.68848,18.7535,26.1208,7.45057,-4.8277
0.514062,27.6173,9.70013,18.7459,26.1592,7.35594,-4.84179
0.515625,27.6582,9.71162,18.7384,26.1973,7.26118,-4.85588
0.517188,27.6991,9.72297,18.7308,26.235,7.16627,-4.86995
0.51875,27.7401,9.73416,18.7232,26.2724,7.07123,-4.88403
0.520313,27.7812,9.74521,18.7155,26.3094,6.97605,-4.8981
0.521875,27.8223,9.75611,18.7079,26.3461,6.88074,-4.91216
0.523438,27.8634,9.76686,18.7002,26.3825,6.78529,-4.92621
0.525,27.9047,9.77747,18.6925,26.4185,6.68971,-4.94026
0.526563,27.9459,9.78792,18.6848,26.4542,6.59399,-4.95431
0.528125,27.9873,9.79822,18.6771,26.4895,6.49815,-4.96835
0.529687,28.0287,9.80837,18.6693,26.5245,6.40218,-4.98238
0.53125,28.0701,9.81838,18.6615,26.5591,6.30608,-4.99641
0.532813,28.1116,9.82823,18.6537,26.5934,6.20985,-5.01043
0.534375,28.1532,9.83793,18.6459,26.6274,6.1135,-5.02444
0.535938,28.1948,9.84749,18.638,26.661,6.01702,-5.03845
0.5375,28.2364,9.85689,18.6302,26.6942,5.92042,-5.05246
0.539062,28.2781,9.86614,18.6223,26.7271,5.8237,-5.06646
0.540625,28.3199,9.87524,18.6143,26.7597,5.72686,-5.08045
0.542188,28.3617,9.88419,18.6064,26.7919,5.6299,-5.09443
0.54375,28.4036,9.89298,18.5984,26.8237,5.53282,-5.10841
0.545312,28.4455,9.90163,18.5905,26.8552,5.43563,-5.12239
0.546875,28.4874,9.91012,18.5825,26.8864,5.33832,-5.13635
0.548438,28.5295,9.91846,18.5744,26.9172,5.24089,-5.15032
0.55,28.5715,9.92665,18.5664,26.9477,5.14336,-5.16427
0.551563,28.6136,9.93469,18.5583,26.9778,5.04571,-5.17822
0.553125,28.6558,9.94257,18.5502,27.0075,4.94795,-5.19216
0.554688,28.698,9.9503,18.5421,27.0369,4.85008,-5.2061
0.55625,28.7402,9.95788,18.534,27.066,4.7521,-5.22003
0.557813,28.7825,9.96531,18.5258,27.0947,4.65402,-5.23396
0.559375,28.8248,9.97258,18.5176,27.123,4.55583,-5.24788
0.560937,28.8672,9.9797,18.5094,27.151,4.45754,-5.26179
0.5625,28.9096,9.98666,18.5012,27.1786,4.35915,-5.2757
0.564063,28.9521,9.99347,18.493,27.2059,4.26065,-5.2896
0.565625,28.9946,10.0001,18.4847,27.2328,4.16206,-5.30349
0.567188,29.0372,10.0066,18.4764,27.2594,4.06336,-5.31738
0.56875,29.0798,10.013,18.4681,27.2856,3.96457,-5.33126
0.570312,29.1224,10.0192,18.4598,27.3115,3.86568,-5.34514
0.571875,29.1651,10.0252,18.4514,27.337,3.7667,-5.359
0.573438,29.2078,10.0311,18.4431,27.3621,3.66762,-5.37287
0.575,29.2505,10.0368,18.4347,27.3869,3.56845,-5.38672
0.576562,29.2933,10.0424,18.4263,27.4114,3.46919,-5.40057
0.578125,29.3362,10.0478,18.4178,27.4354,3.36984,-5.41442
0.579688,29.379,10.0531,18.4094,27.4592,3.2704,-5.42826
0.58125,29.4219,10.0582,18.4009,27.4825,3.17088,-5.44209
0.582813,29.4649,10.0632,18.3924,27.5055,3.07126,-5.45591
0.584375,29.5079,10.068,18.3838,27.5282,2.97157,-5.46973
0.585938,29.5509,10.0726,18.3753,27.5505,2.87179,-5.48354
0.5875,29.5939,10.0771,18.3667,27.5724,2.77192,-5.49735
0.589063,29.637,10.0814,18.3581,27.5939,2.67198,-5.51115
0.590625,29.6801,10.0856,18.3495,27.6152,2.57196,-5.52494
0.592187,29.7233,10.0896,18.3409,27.636,2.47185,-5.53873
0.59375,29.7664,10.0935,18.3322,27.6565,2.37168,-5.55251
0.595313,29.8097,10.0972,18.3236,27.6766,2.27142,-5.56628
0.596875,29.8529,10.1007,18.3149,27.6964,2.17109,-5.58004
0.598438,29.8962,10.1041,18.3061,27.7158,2.07069,-5.5938
0.6,29.9395,10.1074,18.2974,27.7348,1.97022,-5.60756
0.601562,29.9828,10.1104,18.2886,27.7535,1.86967,-5.62131
0.603125,30.0262,10.1134,18.2799,27.7718,1.76906,-5.63505
0.604688,30.0696,10.1161,18.2711,27.7898,1.66838,-5.64878
0.60625,30.113,10.1187,18.2622,27.8074,1.56763,-5.66251
0.607813,30.1565,10.1212,18.2534,27.8246,1.46682,-5.67623
0.609375,30.1999,10.1235,18.2445,27.8415,1.36594,-5.68994
0.610938,30.2434,10.1256,18.2356,27.858,1.265,-5.70365
