t,fe_error,rk4_error
9.6375,0.112168,3.42506e-08
9.65,0.111993,3.41893e-08
9.6625,0.111833,3.41324e-08
9.675,0.111688,3.40801e-08
9.6875,0.111558,3.40323e-08
9.7,0.111443,3.39889e-08
9.7125,0.111344,3.395e-08
9.725,0.111259,3.39156e-08
9.7375,0.11119,3.38856e-08
9.75,0.111135,3.38601e-08
9.7625,0.111096,3.3839e-08
9.775,0.111072,3.38224e-08
9.7875,0.111062,3.38102e-08
9.8,0.111068,3.38025e-08
9.8125,0.111089,3.37993e-08
9.825,0.111125,3.38005e-08
9.8375,0.111177,3.38062e-08
9.85,0.111243,3.38164e-08
9.8625,0.111325,3.38312e-08
9.875,0.111422,3.38504e-08
9.8875,0.111535,3.38742e-08
9.9,0.111663,3.39025e-08
9.9125,0.111807,3.39354e-08
9.925,0.111966,3.39729e-08
9.9375,0.112141,3.4015e-08
9.95,0.112332,3.40618e-08
9.9625,0.112539,3.41133e-08
9.975,0.112762,3.41695e-08
9.9875,0.113001,3.42305e-08
10,0.113257,3.42962e-08
10.0125,0.113529,3.43668e-08
10.025,0.113817,3.44423e-08
10.0375,0.114123,3.45227e-08
10.05,0.114445,3.46081e-08
10.0625,0.114785,3.46985e-08
10.075,0.115142,3.47939e-08
10.0875,0.115517,3.48945e-08
10.1,0.115909,3.50003e-08
10.1125,0.116319,3.51114e-08
10.125,0.116748,3.52278e-08
10.1375,0.117195,3.53496e-08
10.15,0.11766,3.54768e-08
10.1625,0.118145,3.56096e-08
10.175,0.118649,3.5748e-08
10.1875,0.119172,3.58921e-08
10.2,0.119715,3.60421e-08
10.2125,0.120279,3.61979e-08
10.225,0.120863,3.63597e-08
10.2375,0.121467,3.65275e-08
10.25,0.122093,3.67016e-08
10.2625,0.122741,3.68819e-08
10.275,0.12341,3.70687e-08
10.2875,0.124102,3.72619e-08
10.3,0.124816,3.74618e-08
10.3125,0.125554,3.76684e-08
10.325,0.126315,3.7882e-08
10.3375,0.1271,3.81025e-08
10.35,0.12791,3.83302e-08
10.3625,0.128745,3.85652e-08
10.375,0.129605,3.88077e-08
10.3875,0.130492,3.90578e-08
10.4,0.131405,3.93156e-08
10.4125,0.132346,3.95814e-08
10.425,0.133314,3.98553e-08
10.4375,0.13431,4.01374e-08
10.45,0.135336,4.0428e-08
10.4625,0.136392,4.07273e-08
10.475,0.137477,4.10355e-08
10.4875,0.138594,4.13526e-08
10.5,0.139743,4.16791e-08
10.5125,0.140924,4.2015e-08
10.525,0.142138,4.23606e-08
10.5375,0.143387,4.27161e-08
10.55,0.14467,4.30818e-08
10.5625,0.145989,4.34578e-08
10.575,0.147344,4.38445e-08
10.5875,0.148737,4.42421e-08
10.6,0.150169,4.46509e-08
10.6125,0.151639,4.50711e-08
10.625,0.15315,4.5503e-08
10.6375,0.154702,4.59468e-08
10.65,0.156296,4.64029e-08
10.6625,0.157933,4.68716e-08
10.675,0.159614,4.73531e-08
10.6875,0.16134,4.78477e-08
10.7,0.163113,4.83558e-08
10.7125,0.164933,4.88777e-08
10.725,0.166801,4.94136e-08
10.7375,0.168718,4.99638e-08
10.75,0.170687,5.05288e-08
10.7625,0.172706,5.11087e-08
10.775,0.174778,5.1704e-08
10.7875,0.176904,5.23149e-08
10.8,0.179085,5.29416e-08
10.8125,0.181321,5.35846e-08
10.825,0.183615,5.4244e-08
10.8375,0.185965,5.49202e-08
10.85,0.188374,5.56133e-08
10.8625,0.190843,5.63237e-08
10.875,0.193371,5.70515e-08
10.8875,0.19596,5.77969e-08
10.9,0.198611,5.856e-08
10.9125,0.201322,5.9341e-08
10.925,0.204096,6.01399e-08
10.9375,0.206931,6.09567e-08
10.95,0.209828,6.17914e-08
10.9625,0.212786,6.26439e-08
10.975,0.215805,6.35139e-08
10.9875,0.218883,6.44012e-08
11,0.22202,6.53054e-08
11.0125,0.225214,6.62261e-08
11.025,0.228463,6.71626e-08
11.0375,0.231764,6.81143e-08
11.05,0.235115,6.90802e-08
11.0625,0.238511,7.00594e-08
11.075,0.24195,7.10507e-08
11.0875,0.245426,7.20526e-08
11.1,0.248933,7.30637e-08
11.1125,0.252467,7.40821e-08
11.125,0.25602,7.5106e-08
11.1375,0.259584,7.6133e-08
11.15,0.263152,7.71607e-08
11.1625,0.266713,7.81865e-08
11.175,0.270259,7.92073e-08
11.1875,0.273777,8.02199e-08
11.2,0.277256,8.1221e-08
11.2125,0.280683,8.22069e-08
11.225,0.284046,8.31736e-08
11.2375,0.28733,8.41172e-08
11.25,0.29052,8.50332e-08
11.2625,0.293601,8.59174e-08
11.275,0.296559,8.67652e-08
11.2875,0.299376,8.75722e-08
11.3,0.302039,8.83337e-08
11.3125,0.304531,8.90455e-08
11.325,0.306837,8.9703e-08
11.3375,0.308945,9.03024e-08
11.35,0.310839,9.08397e-08
11.3625,0.312509,9.13114e-08
11.375,0.313943,9.17145e-08
11.3875,0.315133,9.20463e-08
11.4,0.316071,9.23048e-08
11.4125,0.316752,9.24885e-08
11.425,0.317173,9.25964e-08
11.4375,0.317331,9.26281e-08
11.45,0.31723,9.2584e-08
11.4625,0.31687,9.2465e-08
11.475,0.316258,9.22725e-08
11.4875,0.315399,9.20086e-08
11.5,0.314304,9.16758e-08
11.5125,0.312981,9.12771e-08
11.525,0.311443,9.0816e-08
11.5375,0.309702,9.02961e-08
11.55,0.307772,8.97214e-08
11.5625,0.305667,8.90961e-08
11.575,0.303402,8.84245e-08
11.5875,0.300992,8.7711e-08
11.6,0.298452,8.696e-08
11.6125,0.295796,8.61758e-08
11.625,0.29304,8.53626e-08
11.6375,0.290198,8.45247e-08
11.65,0.287283,8.36658e-08
11.6625,0.284308,8.27899e-08
11.675,0.281286,8.19005e-08
11.6875,0.278227,8.10009e-08
11.7,0.275143,8.00943e-08
11.7125,0.272044,7.91834e-08
11.725,0.268938,7.8271e-08
11.7375,0.265835,7.73594e-08
11.75,0.26274,7.64509e-08
11.7625,0.259663,7.55475e-08
11.775,0.256607,7.46508e-08
11.7875,0.25358,7.37624e-08
11.8,0.250585,7.28838e-08
11.8125,0.247627,7.20161e-08
11.825,0.24471,7.11604e-08
11.8375,0.241836,7.03176e-08
11.85,0.239008,6.94885e-08
11.8625,0.23623,6.86736e-08
11.875,0.233501,6.78736e-08
11.8875,0.230825,6.70889e-08
11.9,0.228202,6.63197e-08
11.9125,0.225633,6.55665e-08
11.925,0.223119,6.48292e-08
11.9375,0.220659,6.41082e-08
11.95,0.218256,6.34033e-08
11.9625,0.215908,6.27147e-08
11.975,0.213615,6.20423e-08
11.9875,0.211378,6.1386e-08
12,0.209196,6.07457e-08
12.0125,0.207068,6.01214e-08
12.025,0.204994,5.95127e-08
12.0375,0.202973,5.89196e-08
12.05,0.201005,5.83418e-08
12.0625,0.199089,5.77791e-08
12.075,0.197224,5.72314e-08
12.0875,0.19541,5.66983e-08
12.1,0.193645,5.61796e-08
12.1125,0.191929,5.56751e-08
12.125,0.190261,5.51845e-08
12.1375,0.18864,5.47076e-08
12.15,0.187066,5.4244e-08
12.1625,0.185536,5.37937e-08
12.175,0.184051,5.33562e-08
12.1875,0.18261,5.29313e-08
12.2,0.181212,5.25188e-08
12.2125,0.179855,5.21185e-08
12.225,0.17854,5.17301e-08
12.2375,0.177265,5.13533e-08
12.25,0.176029,5.09879e-08
12.2625,0.174832,5.06337e-08
12.275,0.173674,5.02904e-08
12.2875,0.172552,4.99579e-08
12.3,0.171467,4.96359e-08
12.3125,0.170418,4.93243e-08
12.325,0.169403,4.90227e-08
12.3375,0.168424,4.8731e-08
12.35,0.167478,4.84491e-08
12.3625,0.166565,4.81766e-08
12.375,0.165685,4.79135e-08
12.3875,0.164836,4.76596e-08
12.4,0.164019,4.74147e-08
12.4125,0.163233,4.71786e-08
12.425,0.162477,4.69512e-08
12.4375,0.161751,4.67323e-08
12.45,0.161055,4.65218e-08
12.4625,0.160387,4.63195e-08
12.475,0.159747,4.61253e-08
12.4875,0.159135,4.59391e-08
12.5,0.158551,4.57607e-08
12.5125,0.157994,4.559e-08
12.525,0.157463,4.5427e-08
12.5375,0.156959,4.52714e-08
12.55,0.156481,4.51231e-08
12.5625,0.156028,4.49822e-08
12.575,0.155601,4.48484e-08
12.5875,0.155198,4.47217e-08
12.6,0.15482,4.4602e-08
12.6125,0.154467,4.44893e-08
12.625,0.154138,4.43833e-08
12.6375,0.153832,4.42841e-08
12.65,0.15355,4.41916e-08
12.6625,0.153292,4.41057e-08
12.675,0.153056,4.40263e-08
12.6875,0.152844,4.39534e-08
12.7,0.152654,4.38869e-08
12.7125,0.152488,4.38269e-08
12.725,0.152343,4.37731e-08
12.7375,0.152221,4.37257e-08
12.75,0.152121,4.36844e-08
12.7625,0.152043,4.36494e-08
12.775,0.151987,4.36205e-08
12.7875,0.151953,4.35978e-08
12.8,0.151941,4.35812e-08
12.8125,0.15195,4.35706e-08
12.825,0.151981,4.35661e-08
12.8375,0.152034,4.35677e-08
12.85,0.152108,4.35753e-08
12.8625,0.152204,4.35888e-08
12.875,0.152321,4.36084e-08
12.8875,0.152459,4.3634e-08
12.9,0.152619,4.36656e-08
12.9125,0.152801,4.37032e-08
12.925,0.153004,4.37467e-08
12.9375,0.153228,4.37963e-08
12.95,0.153475,4.38519e-08
12.9625,0.153742,4.39135e-08
12.975,0.154032,4.39811e-08
12.9875,0.154343,4.40548e-08
13,0.154676,4.41346e-08
13.0125,0.155031,4.42205e-08
13.025,0.155409,4.43125e-08
13.0375,0.155808,4.44107e-08
13.05,0.15623,4.4515e-08
13.0625,0.156674,4.46256e-08
13.075,0.15714,4.47424e-08
13.0875,0.15763,4.48655e-08
13.1,0.158142,4.4995e-08
13.1125,0.158677,4.51309e-08
13.125,0.159236,4.52732e-08
13.1375,0.159818,4.5422e-08
13.15,0.160424,4.55773e-08
13.1625,0.161054,4.57393e-08
13.175,0.161707,4.59079e-08
13.1875,0.162385,4.60832e-08
13.2,0.163088,4.62653e-08
13.2125,0.163816,4.64543e-08
13.225,0.164568,4.66502e-08
13.2375,0.165346,4.68531e-08
13.25,0.16615,4.7063e-08
13.2625,0.166979,4.72802e-08
13.275,0.167835,4.75045e-08
13.2875,0.168717,4.77361e-08
13.3,0.169626,4.79752e-08
13.3125,0.170562,4.82217e-08
13.325,0.171526,4.84758e-08
13.3375,0.172517,4.87376e-08
13.35,0.173536,4.90071e-08
13.3625,0.174584,4.92844e-08
13.375,0.175661,4.95697e-08
13.3875,0.176767,4.9863e-08
13.4,0.177903,5.01644e-08
13.4125,0.179068,5.04741e-08
13.425,0.180264,5.0792e-08
13.4375,0.18149,5.11184e-08
13.45,0.182747,5.14533e-08
13.4625,0.184036,5.17969e-08
13.475,0.185356,5.21491e-08
13.4875,0.186708,5.25102e-08
13.5,0.188093,5.28801e-08
13.5125,0.18951,5.32591e-08
13.525,0.190961,5.36471e-08
13.5375,0.192445,5.40443e-08
13.55,0.193962,5.44507e-08
13.5625,0.195514,5.48665e-08
13.575,0.1971,5.52917e-08
13.5875,0.19872,5.57264e-08
13.6,0.200375,5.61706e-08
13.6125,0.202065,5.66244e-08
13.625,0.203791,5.70878e-08
13.6375,0.205551,5.7561e-08
13.65,0.207347,5.80438e-08
13.6625,0.209178,5.85363e-08
13.675,0.211045,5.90386e-08
13.6875,0.212947,5.95505e-08
13.7,0.214885,6.00721e-08
13.7125,0.216858,6.06034e-08
13.725,0.218865,6.11442e-08
13.7375,0.220908,6.16945e-08
13.75,0.222984,6.22541e-08
13.7625,0.225094,6.28229e-08
13.775,0.227238,6.34009e-08
13.7875,0.229414,6.39876e-08
13.8,0.231621,6.45831e-08
13.8125,0.233859,6.51869e-08
13.825,0.236127,6.57988e-08
13.8375,0.238424,6.64185e-08
13.85,0.240748,6.70456e-08
13.8625,0.243097,6.76797e-08
13.875,0.245471,6.83203e-08
13.8875,0.247866,6.8967e-08
13.9,0.250282,6.96191e-08
13.9125,0.252716,7.0276e-08
13.925,0.255165,7.09371e-08
13.9375,0.257628,7.16017e-08
13.95,0.2601,7.22689e-08
13.9625,0.262579,7.2938e-08
13.975,0.265062,7.36079e-08
13.9875,0.267546,7.42779e-08
14,0.270026,7.49467e-08
14.0125,0.272498,7.56134e-08
14.025,0.274958,7.62767e-08
14.0375,0.277403,7.69355e-08
14.05,0.279827,7.75885e-08
14.0625,0.282225,7.82343e-08
14.075,0.284592,7.88715e-08
14.0875,0.286924,7.94988e-08
14.1,0.289214,8.01146e-08
14.1125,0.291457,8.07175e-08
14.125,0.293649,8.13058e-08
14.1375,0.295782,8.18781e-08
14.15,0.297851,8.24328e-08
14.1625,0.299851,8.29682e-08
14.175,0.301775,8.34829e-08
14.1875,0.303619,8.39752e-08
14.2,0.305376,8.44438e-08
14.2125,0.307042,8.4887e-08
14.225,0.30861,8.53035e-08
14.2375,0.310077,8.5692e-08
14.25,0.311437,8.60511e-08
14.2625,0.312687,8.63798e-08
14.275,0.313822,8.6677e-08
14.2875,0.314838,8.69418e-08
14.3,0.315734,8.71733e-08
14.3125,0.316506,8.73708e-08
14.325,0.317153,8.75339e-08
14.3375,0.317673,8.76621e-08
14.35,0.318065,8.77552e-08
14.3625,0.318328,8.78131e-08
14.375,0.318464,8.7836e-08
14.3875,0.318472,8.78239e-08
14.4,0.318354,8.77774e-08
14.4125,0.318113,8.76969e-08
14.425,0.317749,8.75831e-08
14.4375,0.317267,8.74368e-08
14.45,0.316669,8.72588e-08
14.4625,0.31596,8.70503e-08
14.475,0.315142,8.68124e-08
14.4875,0.314221,8.65462e-08
14.5,0.313202,8.62531e-08
14.5125,0.312089,8.59343e-08
14.525,0.310887,8.55915e-08
14.5375,0.309601,8.52259e-08
14.55,0.308238,8.4839e-08
14.5625,0.306802,8.44325e-08
14.575,0.305299,8.40077e-08
14.5875,0.303734,8.35662e-08
14.6,0.302113,8.31094e-08
14.6125,0.300442,8.26389e-08
14.625,0.298724,8.21561e-08
14.6375,0.296967,8.16624e-08
14.65,0.295174,8.11591e-08
14.6625,0.29335,8.06477e-08
14.675,0.291501,8.01293e-08
14.6875,0.28963,7.96052e-08
14.7,0.287742,7.90766e-08
14.7125,0.285841,7.85446e-08
14.725,0.283931,7.80102e-08
14.7375,0.282015,7.74745e-08
14.75,0.280098,7.69383e-08
14.7625,0.278181,7.64026e-08
14.775,0.276269,7.58682e-08
14.7875,0.274364,7.53359e-08
14.8,0.272468,7.48064e-08
14.8125,0.270585,7.42803e-08
14.825,0.268716,7.37583e-08
14.8375,0.266864,7.32409e-08
14.85,0.26503,7.27287e-08
14.8625,0.263216,7.22221e-08
14.875,0.261424,7.17216e-08
14.8875,0.259656,7.12276e-08
14.9,0.257912,7.07404e-08
14.9125,0.256194,7.02603e-08
14.925,0.254503,6.97876e-08
14.9375,0.25284,6.93227e-08
14.95,0.251206,6.88656e-08
14.9625,0.249601,6.84167e-08
14.975,0.248026,6.7976e-08
14.9875,0.246482,6.75438e-08
15,0.24497,6.71202e-08
15.0125,0.243489,6.67053e-08
15.025,0.24204,6.62991e-08
15.0375,0.240623,6.59018e-08
15.05,0.239239,6.55134e-08
15.0625,0.237888,6.5134e-08
15.075,0.23657,6.47636e-08
15.0875,0.235285,6.44022e-08
15.1,0.234033,6.40498e-08
15.1125,0.232814,6.37065e-08
15.125,0.231628,6.33721e-08
15.1375,0.230476,6.30469e-08
15.15,0.229356,6.27306e-08
15.1625,0.22827,6.24233e-08
15.175,0.227216,6.21249e-08
15.1875,0.226196,6.18354e-08
15.2,0.225208,6.15548e-08
15.2125,0.224252,6.12831e-08
15.225,0.223329,6.10201e-08
15.2375,0.222439,6.07659e-08
15.25,0.22158,6.05203e-08
15.2625,0.220754,6.02834e-08
15.275,0.219959,6.00551e-08
15.2875,0.219196,5.98353e-08
15.3,0.218464,5.9624e-08
15.3125,0.217764,5.94211e-08
15.325,0.217095,5.92267e-08
15.3375,0.216456,5.90405e-08
15.35,0.215849,5.88626e-08
15.3625,0.215272,5.8693e-08
15.375,0.214726,5.85315e-08
15.3875,0.21421,5.83782e-08
15.4,0.213724,5.8233e-08
15.4125,0.213268,5.80958e-08
15.425,0.212842,5.79667e-08
15.4375,0.212446,5.78455e-08
15.45,0.212079,5.77322e-08
15.4625,0.211742,5.76269e-08
15.475,0.211435,5.75294e-08
15.4875,0.211157,5.74397e-08
15.5,0.210908,5.73578e-08
15.5125,0.210688,5.72838e-08
15.525,0.210498,5.72174e-08
15.5375,0.210336,5.71588e-08
15.55,0.210204,5.7108e-08
15.5625,0.2101,5.70648e-08
15.575,0.210026,5.70293e-08
15.5875,0.20998,5.70015e-08
15.6,0.209963,5.69814e-08
15.6125,0.209976,5.6969e-08
15.625,0.210017,5.69642e-08
15.6375,0.210087,5.69671e-08
15.65,0.210186,5.69777e-08
15.6625,0.210315,5.6996e-08
15.675,0.210472,5.7022e-08
15.6875,0.210659,5.70556e-08
15.7,0.210875,5.70971e-08
15.7125,0.211121,5.71463e-08
15.725,0.211395,5.72032e-08
15.7375,0.2117,5.7268e-08
15.75,0.212034,5.73406e-08
15.7625,0.212399,5.74211e-08
15.775,0.212793,5.75095e-08
15.7875,0.213218,5.76059e-08
15.8,0.213673,5.77102e-08
15.8125,0.214158,5.78226e-08
15.825,0.214675,5.79432e-08
15.8375,0.215223,5.80718e-08
15.85,0.215802,5.82087e-08
15.8625,0.216412,5.83539e-08
15.875,0.217054,5.85074e-08
15.8875,0.217729,5.86693e-08
15.9,0.218436,5.88397e-08
15.9125,0.219175,5.90186e-08
15.925,0.219948,5.92062e-08
15.9375,0.220754,5.94025e-08
15.95,0.221594,5.96077e-08
15.9625,0.222467,5.98217e-08
15.975,0.223375,6.00447e-08
15.9875,0.224318,6.02768e-08
16,0.225297,6.05181e-08
16.0125,0.22631,6.07687e-08
16.025,0.22736,6.10287e-08
16.0375,0.228446,6.12983e-08
16.05,0.22957,6.15774e-08
16.0625,0.23073,6.18663e-08
16.075,0.231929,6.2165e-08
16.0875,0.233166,6.24738e-08
16.1,0.234441,6.27926e-08
16.1125,0.235756,6.31217e-08
16.125,0.237111,6.34611e-08
16.1375,0.238506,6.38111e-08
16.15,0.239942,6.41717e-08
16.1625,0.241419,6.4543e-08
16.175,0.242939,6.49253e-08
16.1875,0.244501,6.53186e-08
16.2,0.246106,6.5723e-08
16.2125,0.247754,6.61389e-08
16.225,0.249447,6.65661e-08
16.2375,0.251184,6.7005e-08
16.25,0.252967,6.74556e-08
16.2625,0.254795,6.79181e-08
16.275,0.25667,6.83926e-08
16.2875,0.258591,6.88792e-08
16.3,0.26056,6.93781e-08
16.3125,0.262576,6.98894e-08
16.325,0.264641,7.04132e-08
16.3375,0.266754,7.09496e-08
16.35,0.268917,7.14987e-08
16.3625,0.271129,7.20606e-08
16.375,0.273391,7.26354e-08
16.3875,0.275703,7.32232e-08
16.4,0.278065,7.3824e-08
16.4125,0.280478,7.44378e-08
16.425,0.282941,7.50648e-08
16.4375,0.285455,7.57048e-08
16.45,0.28802,7.63578e-08
16.4625,0.290635,7.7024e-08
16.475,0.2933,7.7703e-08
16.4875,0.296016,7.8395e-08
16.5,0.29878,7.90997e-08
16.5125,0.301594,7.98169e-08
16.525,0.304456,8.05466e-08
16.5375,0.307365,8.12884e-08
16.55,0.31032,8.20421e-08
16.5625,0.31332,8.28073e-08
16.575,0.316364,8.35836e-08
16.5875,0.319449,8.43707e-08
16.6,0.322575,8.5168e-08
16.6125,0.325738,8.5975e-08
16.625,0.328937,8.67909e-08
16.6375,0.332169,8.76153e-08
16.65,0.33543,8.84471e-08
16.6625,0.338718,8.92857e-08
16.675,0.342029,9.013e-08
16.6875,0.345359,9.0979e-08
16.7,0.348704,9.18316e-08
16.7125,0.352059,9.26866e-08
16.725,0.355419,9.35427e-08
16.7375,0.358778,9.43984e-08
16.75,0.362132,9.52523e-08
16.7625,0.365474,9.61027e-08
16.775,0.368796,9.6948e-08
16.7875,0.372093,9.77863e-08
16.8,0.375357,9.86157e-08
16.8125,0.37858,9.94343e-08
16.825,0.381755,1.0024e-07
16.8375,0.384873,1.0103e-07
16.85,0.387925,1.01804e-07
16.8625,0.390903,1.02557e-07
16.875,0.393797,1.03289e-07
16.8875,0.3966,1.03996e-07
16.9,0.399301,1.04677e-07
16.9125,0.401891,1.05329e-07
16.925,0.404362,1.05949e-07
16.9375,0.406703,1.06536e-07
16.95,0.408908,1.07087e-07
16.9625,0.410966,1.07599e-07
16.975,0.412871,1.08071e-07
16.9875,0.414614,1.08502e-07
17,0.416188,1.08888e-07
17.0125,0.417588,1.09228e-07
17.025,0.418807,1.09522e-07
17.0375,0.41984,1.09767e-07
17.05,0.420684,1.09963e-07
17.0625,0.421335,1.10109e-07
17.075,0.421791,1.10204e-07
17.0875,0.422051,1.10248e-07
17.1,0.422113,1.10241e-07
17.1125,0.421979,1.10183e-07
17.125,0.421651,1.10074e-07
17.1375,0.42113,1.09916e-07
17.15,0.420421,1.09709e-07
17.1625,0.419527,1.09454e-07
17.175,0.418454,1.09152e-07
17.1875,0.417206,1.08806e-07
17.2,0.415792,1.08416e-07
17.2125,0.414217,1.07986e-07
17.225,0.41249,1.07515e-07
17.2375,0.410618,1.07008e-07
17.25,0.40861,1.06465e-07
17.2625,0.406474,1.0589e-07
17.275,0.404219,1.05284e-07
17.2875,0.401854,1.0465e-07
17.3,0.399389,1.03991e-07
17.3125,0.396831,1.03307e-07
17.325,0.394191,1.02603e-07
17.3375,0.391476,1.0188e-07
17.35,0.388695,1.0114e-07
17.3625,0.385857,1.00385e-07
17.375,0.382969,9.9618e-08
17.3875,0.38004,9.88406e-08
17.4,0.377076,9.80546e-08
17.4125,0.374085,9.7262e-08
17.425,0.371074,9.64644e-08
17.4375,0.368048,9.56634e-08
17.45,0.365014,9.48608e-08
17.4625,0.361977,9.40578e-08
17.475,0.358943,9.32558e-08
17.4875,0.355916,9.24561e-08
17.5,0.352901,9.16598e-08
17.5125,0.349903,9.08681e-08
17.525,0.346924,9.00819e-08
17.5375,0.343969,8.9302e-08
17.55,0.34104,8.85294e-08
17.5625,0.338141,8.77647e-08
17.575,0.335275,8.70087e-08
17.5875,0.332443,8.62619e-08
17.6,0.329648,8.55249e-08
17.6125,0.326891,8.47982e-08
17.625,0.324175,8.40821e-08
17.6375,0.3215,8.33771e-08
17.65,0.318869,8.26835e-08
17.6625,0.316282,8.20015e-08
17.675,0.31374,8.13314e-08
17.6875,0.311243,8.06734e-08
17.7,0.308794,8.00277e-08
17.7125,0.306392,7.93943e-08
17.725,0.304037,7.87734e-08
17.7375,0.30173,7.8165e-08
17.75,0.299472,7.75693e-08
17.7625,0.297261,7.69861e-08
17.775,0.295099,7.64156e-08
17.7875,0.292986,7.58577e-08
17.8,0.29092,7.53124e-08
17.8125,0.288903,7.47796e-08
17.825,0.286934,7.42593e-08
17.8375,0.285012,7.37515e-08
17.85,0.283138,7.3256e-08
17.8625,0.281311,7.27727e-08
17.875,0.279531,7.23016e-08
17.8875,0.277798,7.18426e-08
17.9,0.276111,7.13956e-08
17.9125,0.274469,7.09604e-08
17.925,0.272873,7.05369e-08
17.9375,0.271322,7.01251e-08
17.95,0.269816,6.97248e-08
17.9625,0.268353,6.93359e-08
17.975,0.266934,6.89583e-08
17.9875,0.265559,6.85918e-08
18,0.264226,6.82364e-08
18.0125,0.262936,6.78918e-08
18.025,0.261687,6.75581e-08
18.0375,0.260481,6.7235e-08
18.05,0.259315,6.69225e-08
18.0625,0.25819,6.66204e-08
18.075,0.257105,6.63287e-08
18.0875,0.25606,6.60472e-08
18.1,0.255054,6.57758e-08
18.1125,0.254088,6.55144e-08
18.125,0.25316,6.52629e-08
18.1375,0.252271,6.50212e-08
18.15,0.251419,6.47892e-08
18.1625,0.250605,6.45668e-08
18.175,0.249829,6.4354e-08
18.1875,0.249089,6.41505e-08
18.2,0.248387,6.39565e-08
18.2125,0.24772,6.37716e-08
18.225,0.24709,6.3596e-08
18.2375,0.246496,6.34295e-08
18.25,0.245937,6.32721e-08
18.2625,0.245414,6.31236e-08
18.275,0.244926,6.2984e-08
18.2875,0.244473,6.28533e-08
18.3,0.244054,6.27314e-08
18.3125,0.24367,6.26183e-08
18.325,0.243321,6.25138e-08
18.3375,0.243006,6.24181e-08
18.35,0.242725,6.23309e-08
18.3625,0.242479,6.22524e-08
18.375,0.242266,6.21824e-08
18.3875,0.242087,6.21209e-08
18.4,0.241942,6.2068e-08
18.4125,0.241831,6.20235e-08
18.425,0.241753,6.19876e-08
18.4375,0.241709,6.196e-08
18.45,0.241699,6.1941e-08
18.4625,0.241723,6.19304e-08
18.475,0.24178,6.19282e-08
18.4875,0.241872,6.19346e-08
18.5,0.241997,6.19494e-08
18.5125,0.242156,6.19727e-08
18.525,0.242349,6.20045e-08
18.5375,0.242576,6.20448e-08
18.55,0.242838,6.20937e-08
18.5625,0.243133,6.21511e-08
18.575,0.243464,6.22172e-08
18.5875,0.243829,6.2292e-08
18.6,0.24423,6.23755e-08
18.6125,0.244665,6.24678e-08
18.625,0.245137,6.25688e-08
18.6375,0.245643,6.26788e-08
18.65,0.246186,6.27977e-08
18.6625,0.246765,6.29257e-08
18.675,0.247381,6.30627e-08
18.6875,0.248034,6.32089e-08
18.7,0.248724,6.33643e-08
18.7125,0.249452,6.35292e-08
18.725,0.250218,6.37034e-08
18.7375,0.251023,6.38872e-08
18.75,0.251866,6.40807e-08
18.7625,0.252749,6.4284e-08
18.775,0.253672,6.44971e-08
18.7875,0.254636,6.47203e-08
18.8,0.255641,6.49536e-08
18.8125,0.256687,6.51972e-08
18.825,0.257776,6.54512e-08
18.8375,0.258907,6.57158e-08
18.85,0.260082,6.59912e-08
18.8625,0.261301,6.62775e-08
18.875,0.262565,6.65748e-08
18.8875,0.263875,6.68835e-08
18.9,0.265231,6.72035e-08
18.9125,0.266635,6.75352e-08
18.925,0.268086,6.78788e-08
18.9375,0.269587,6.82343e-08
18.95,0.271137,6.86022e-08
18.9625,0.272738,6.89825e-08
18.975,0.27439,6.93756e-08
18.9875,0.276096,6.97817e-08
19,0.277855,7.02009e-08
19.0125,0.279668,7.06337e-08
19.025,0.281538,7.10802e-08
19.0375,0.283465,7.15407e-08
19.05,0.28545,7.20155e-08
19.0625,0.287494,7.25049e-08
19.075,0.289599,7.30093e-08
19.0875,0.291766,7.35289e-08
19.1,0.293997,7.4064e-08
19.1125,0.296292,7.4615e-08
19.125,0.298653,7.51823e-08
19.1375,0.301082,7.57662e-08
19.15,0.30358,7.6367e-08
19.1625,0.306148,7.69851e-08
19.175,0.308788,7.7621e-08
19.1875,0.311503,7.8275e-08
19.2,0.314293,7.89474e-08
19.2125,0.31716,7.96389e-08
19.225,0.320106,8.03496e-08
19.2375,0.323132,8.10802e-08
19.25,0.326241,8.18309e-08
19.2625,0.329434,8.26024e-08
19.275,0.332714,8.33949e-08
19.2875,0.336081,8.4209e-08
19.3,0.339539,8.50452e-08
19.3125,0.343088,8.59039e-08
19.325,0.346731,8.67855e-08
19.3375,0.35047,8.76906e-08
19.35,0.354306,8.86196e-08
19.3625,0.358243,8.9573e-08
19.375,0.36228,9.05512e-08
19.3875,0.366421,9.15547e-08
19.4,0.370667,9.2584e-08
19.4125,0.37502,9.36393e-08
19.425,0.379482,9.47213e-08
19.4375,0.384053,9.58302e-08
19.45,0.388737,9.69663e-08
19.4625,0.393534,9.81301e-08
19.475,0.398444,9.93218e-08
19.4875,0.40347,1.00542e-07
19.5,0.408613,1.0179e-07
19.5125,0.413871,1.03066e-07
19.525,0.419247,1.04372e-07
19.5375,0.424739,1.05705e-07
19.55,0.430348,1.07067e-07
19.5625,0.436072,1.08457e-07
19.575,0.44191,1.09875e-07
19.5875,0.44786,1.1132e-07
19.6,0.45392,1.12791e-07
19.6125,0.460087,1.14289e-07
19.625,0.466356,1.15811e-07
